temperature_K,total_conversion
717.6588,0.99620172
717.9090,0.99777168
718.1591,1.00000000
718.4092,0.99996197
718.6593,1.00000000
718.9095,0.99837238
719.1596,1.00000000
719.4097,1.00000000
719.6598,1.00000000
719.9100,0.99996340
720.1601,1.00000000
720.4102,1.00000000
720.6603,0.99819083
720.9105,0.99915980
721.1606,0.99723405
721.4107,1.00000000
721.6608,1.00000000
721.9110,1.00000000
722.1611,0.99928662
722.4112,0.99666128
722.6613,1.00000000
722.9115,1.00000000
723.1616,1.00000000
723.4117,1.00000000
723.6618,1.00000000
723.9120,1.00000000
724.1621,0.99291925
724.4122,1.00000000
724.6623,0.99929283
724.9125,1.00000000
725.1626,1.00000000
725.4127,1.00000000
725.6628,0.99940204
725.9130,1.00000000
726.1631,0.99615961
726.4132,0.99933575
726.6633,0.99636170
726.9135,1.00000000
727.1636,1.00000000
727.4137,1.00000000
727.6638,0.99812402
727.9140,1.00000000
728.1641,0.99748529
728.4142,1.00000000
728.6643,0.99776638
728.9145,1.00000000
729.1646,0.99692391
729.4147,0.99702478
729.6648,1.00000000
729.9150,1.00000000
730.1651,1.00000000
730.4152,0.99894569
730.6653,0.99952977
730.9155,0.99691261
731.1656,1.00000000
731.4157,1.00000000
731.6658,1.00000000
731.9160,0.99940851
732.1661,1.00000000
732.4162,0.99799309
732.6663,1.00000000
732.9165,0.99589669
733.1666,0.99863269
733.4167,1.00000000
733.6668,0.99981802
733.9170,1.00000000
734.1671,1.00000000
734.4172,1.00000000
734.6673,0.99661936
734.9175,0.99996131
735.1676,1.00000000
735.4177,1.00000000
735.6678,0.99410683
735.9180,1.00000000
736.1681,1.00000000
736.4182,1.00000000
736.6683,1.00000000
736.9185,0.99998346
737.1686,1.00000000
737.4187,1.00000000
737.6688,1.00000000
737.9190,0.99782589
738.1691,1.00000000
738.4192,1.00000000
738.6693,1.00000000
738.9195,0.99996560
739.1696,0.99888769
739.4197,1.00000000
739.6698,0.99912085
739.9200,1.00000000
740.1701,1.00000000
740.4202,0.99958406
740.6703,1.00000000
740.9205,0.99988543
741.1706,0.99794278
741.4207,0.99901941
741.6708,1.00000000
741.9210,1.00000000
742.1711,0.99941732
742.4212,1.00000000
742.6713,0.99632262
742.9215,1.00000000
743.1716,1.00000000
743.4217,1.00000000
743.6718,0.99791387
743.9220,0.99913485
744.1721,1.00000000
744.4222,1.00000000
744.6723,0.99925510
744.9225,1.00000000
745.1726,1.00000000
745.4227,0.99980111
745.6728,0.99784599
745.9230,0.99878944
746.1731,1.00000000
746.4232,1.00000000
746.6733,0.99929558
746.9235,1.00000000
747.1736,0.99860292
747.4237,0.99798140
747.6738,1.00000000
747.9240,1.00000000
748.1741,1.00000000
748.4242,1.00000000
748.6743,1.00000000
748.9245,0.99925467
749.1746,0.99946020
749.4247,1.00000000
749.6748,0.99982270
749.9250,0.99781489
750.1751,1.00000000
750.4252,1.00000000
750.6753,0.99932675
750.9255,0.99986120
751.1756,0.99789871
751.4257,0.99851171
751.6758,1.00000000
751.9260,0.99871366
752.1761,0.99836943
752.4262,1.00000000
752.6763,0.99972412
752.9265,1.00000000
753.1766,0.99946271
753.4267,0.99927998
753.6768,1.00000000
753.9270,0.99914378
754.1771,1.00000000
754.4272,0.99781843
754.6773,0.99623706
754.9275,1.00000000
755.1776,0.99283938
755.4277,1.00000000
755.6778,1.00000000
755.9280,0.99891997
756.1781,1.00000000
756.4282,0.99975466
756.6783,1.00000000
756.9285,1.00000000
757.1786,1.00000000
757.4287,0.99929305
757.6788,1.00000000
757.9290,0.99666587
758.1791,0.99946310
758.4292,0.99791510
758.6793,1.00000000
758.9295,0.99862518
759.1796,1.00000000
759.4297,0.99988892
759.6798,0.99941165
759.9300,0.99935720
760.1801,1.00000000
760.4302,1.00000000
760.6803,0.99939962
760.9305,1.00000000
761.1806,1.00000000
761.4307,1.00000000
761.6808,1.00000000
761.9310,1.00000000
762.1811,1.00000000
762.4312,1.00000000
762.6813,1.00000000
762.9315,0.99848261
763.1816,0.99875286
763.4317,1.00000000
763.6818,0.99977033
763.9320,0.99619807
764.1821,1.00000000
764.4322,0.99833715
764.6823,1.00000000
764.9325,0.99963237
765.1826,0.99931555
765.4327,1.00000000
765.6828,0.99460824
765.9330,0.99918707
766.1831,0.99856155
766.4332,0.99756149
766.6833,1.00000000
766.9335,1.00000000
767.1836,0.99836952
767.4337,1.00000000
767.6838,1.00000000
767.9340,1.00000000
768.1841,1.00000000
768.4342,1.00000000
768.6843,1.00000000
768.9345,1.00000000
769.1846,1.00000000
769.4347,0.99962503
769.6848,0.99863029
769.9350,1.00000000
770.1851,1.00000000
770.4352,0.99704074
770.6853,0.99805079
770.9355,1.00000000
771.1856,0.99868513
771.4357,1.00000000
771.6858,0.99783161
771.9360,0.99809104
772.1861,0.99750854
772.4362,1.00000000
772.6863,1.00000000
772.9365,1.00000000
773.1866,1.00000000
773.4367,1.00000000
773.6868,1.00000000
773.9370,0.99605644
774.1871,0.99463687
774.4372,1.00000000
774.6873,0.99628399
774.9375,1.00000000
775.1876,0.99970460
775.4377,1.00000000
775.6878,0.99753106
775.9380,1.00000000
776.1881,0.99723363
776.4382,0.99865252
776.6883,1.00000000
776.9385,0.99980708
777.1886,0.99947040
777.4387,0.99758210
777.6888,0.99987447
777.9390,1.00000000
778.1891,1.00000000
778.4392,0.99803874
778.6893,0.99713909
778.9395,0.99893683
779.1896,1.00000000
779.4397,1.00000000
779.6898,1.00000000
779.9400,1.00000000
780.1901,0.99943070
780.4402,1.00000000
780.6903,1.00000000
780.9405,1.00000000
781.1906,1.00000000
781.4407,0.99933578
781.6908,1.00000000
781.9410,0.99798495
782.1911,0.99996624
782.4412,1.00000000
782.6913,1.00000000
782.9415,0.99763021
783.1916,0.99915303
783.4417,0.99806899
783.6918,1.00000000
783.9420,0.99872393
784.1921,0.99893610
784.4422,1.00000000
784.6923,1.00000000
784.9425,0.99850110
785.1926,0.99838466
785.4427,1.00000000
785.6928,1.00000000
785.9430,0.99954037
786.1931,0.99768763
786.4432,1.00000000
786.6933,1.00000000
786.9435,1.00000000
787.1936,1.00000000
787.4437,1.00000000
787.6938,0.99848005
787.9440,1.00000000
788.1941,0.99831721
788.4442,0.99968130
788.6943,1.00000000
788.9445,0.99995656
789.1946,1.00000000
789.4447,1.00000000
789.6948,1.00000000
789.9450,0.99707543
790.1951,0.99925215
790.4452,1.00000000
790.6953,1.00000000
790.9455,0.99738196
791.1956,1.00000000
791.4457,0.99970529
791.6958,0.99365766
791.9460,0.99634068
792.1961,0.99876061
792.4462,1.00000000
792.6963,0.99876177
792.9465,1.00000000
793.1966,0.99605044
793.4467,0.99982910
793.6968,1.00000000
793.9470,1.00000000
794.1971,0.99743188
794.4472,0.99948617
794.6973,0.99971067
794.9475,0.99835407
795.1976,1.00000000
795.4477,1.00000000
795.6978,1.00000000
795.9480,0.99687626
796.1981,1.00000000
796.4482,0.99814675
796.6983,0.99750756
796.9485,0.99761324
797.1986,1.00000000
797.4487,1.00000000
797.6988,0.99679235
797.9490,1.00000000
798.1991,1.00000000
798.4492,0.99823870
798.6993,1.00000000
798.9495,1.00000000
799.1996,1.00000000
799.4497,0.99869652
799.6998,0.99882515
799.9500,1.00000000
800.2001,1.00000000
800.4502,1.00000000
800.7004,0.99997076
800.9505,1.00000000
801.2006,0.99986216
801.4507,0.99940315
801.7009,1.00000000
801.9510,1.00000000
802.2011,0.99831018
802.4512,0.99866120
802.7014,0.99599536
802.9515,0.99725753
803.2016,1.00000000
803.4517,1.00000000
803.7019,0.99747713
803.9520,1.00000000
804.2021,1.00000000
804.4522,1.00000000
804.7024,1.00000000
804.9525,1.00000000
805.2026,1.00000000
805.4527,0.99750649
805.7029,0.99959215
805.9530,1.00000000
806.2031,1.00000000
806.4532,0.99827217
806.7034,0.99752743
806.9535,1.00000000
807.2036,1.00000000
807.4537,0.99982027
807.7039,1.00000000
807.9540,1.00000000
808.2041,1.00000000
808.4542,0.99658981
808.7044,0.99753568
808.9545,1.00000000
809.2046,0.99868071
809.4547,1.00000000
809.7049,0.99852114
809.9550,0.99933517
810.2051,1.00000000
810.4552,0.99975884
810.7054,0.99878384
810.9555,1.00000000
811.2056,0.99872531
811.4557,1.00000000
811.7059,1.00000000
811.9560,0.99979341
812.2061,1.00000000
812.4562,1.00000000
812.7064,1.00000000
812.9565,1.00000000
813.2066,1.00000000
813.4567,0.99830783
813.7069,1.00000000
813.9570,1.00000000
814.2071,1.00000000
814.4572,0.99993565
814.7074,1.00000000
814.9575,1.00000000
815.2076,0.99995840
815.4577,0.99899759
815.7079,1.00000000
815.9580,1.00000000
816.2081,0.99829742
816.4582,0.99932703
816.7084,1.00000000
816.9585,0.99735490
817.2086,1.00000000
817.4587,1.00000000
817.7089,1.00000000
817.9590,1.00000000
818.2091,1.00000000
818.4592,0.99790112
818.7094,0.99952366
818.9595,1.00000000
819.2096,0.99990626
819.4597,1.00000000
819.7099,0.99698944
819.9600,1.00000000
820.2101,1.00000000
820.4602,0.99675529
820.7104,1.00000000
820.9605,0.99909675
821.2106,0.99983055
821.4607,0.99552131
821.7109,0.99955200
821.9610,1.00000000
822.2111,0.99801760
822.4612,0.99998812
822.7114,1.00000000
822.9615,1.00000000
823.2116,0.99735392
823.4617,0.99855792
823.7119,0.99954697
823.9620,1.00000000
824.2121,1.00000000
824.4622,1.00000000
824.7124,1.00000000
824.9625,0.99946809
825.2126,1.00000000
825.4627,1.00000000
825.7129,0.99711313
825.9630,1.00000000
826.2131,1.00000000
826.4632,1.00000000
826.7134,1.00000000
826.9635,0.99696548
827.2136,1.00000000
827.4637,0.99918514
827.7139,1.00000000
827.9640,0.99993045
828.2141,1.00000000
828.4642,0.99974969
828.7144,1.00000000
828.9645,1.00000000
829.2146,1.00000000
829.4647,0.99965044
829.7149,0.99926527
829.9650,0.99978891
830.2151,1.00000000
830.4652,0.99929542
830.7154,1.00000000
830.9655,0.99790411
831.2156,0.99882243
831.4657,0.99805934
831.7159,1.00000000
831.9660,0.99831239
832.2161,0.99870036
832.4662,1.00000000
832.7164,0.99897859
832.9665,1.00000000
833.2166,1.00000000
833.4667,1.00000000
833.7169,1.00000000
833.9670,0.99599263
834.2171,0.99862108
834.4672,1.00000000
834.7174,1.00000000
834.9675,0.99857705
835.2176,0.99724513
835.4677,1.00000000
835.7179,0.99802069
835.9680,1.00000000
836.2181,1.00000000
836.4682,1.00000000
836.7184,0.99792430
836.9685,0.99886028
837.2186,0.99765079
837.4687,0.99727065
837.7189,0.99641737
837.9690,0.99877699
838.2191,1.00000000
838.4692,0.99910502
838.7194,1.00000000
838.9695,0.99905714
839.2196,0.99827442
839.4697,1.00000000
839.7199,0.99581696
839.9700,1.00000000
840.2201,1.00000000
840.4702,1.00000000
840.7204,1.00000000
840.9705,0.99995874
841.2206,1.00000000
841.4707,0.99964675
841.7209,0.99726671
841.9710,0.99731134
842.2211,1.00000000
842.4712,1.00000000
842.7214,1.00000000
842.9715,1.00000000
843.2216,1.00000000
843.4717,0.99787538
843.7219,0.99788736
843.9720,1.00000000
844.2221,1.00000000
844.4722,1.00000000
844.7224,1.00000000
844.9725,0.99801738
845.2226,1.00000000
845.4727,1.00000000
845.7229,1.00000000
845.9730,1.00000000
846.2231,1.00000000
846.4732,0.99863849
846.7234,0.99939771
846.9735,1.00000000
847.2236,1.00000000
847.4737,0.99975435
847.7239,1.00000000
847.9740,0.99712351
848.2241,1.00000000
848.4742,0.99538781
848.7244,0.99936284
848.9745,1.00000000
849.2246,0.99840158
849.4747,0.99729599
849.7249,0.99509637
849.9750,1.00000000
850.2251,0.99868822
850.4752,1.00000000
850.7254,0.99887459
850.9755,0.99987134
851.2256,0.99947931
851.4757,0.99703985
851.7259,0.99664935
851.9760,0.99524002
852.2261,1.00000000
852.4762,0.99856061
852.7264,0.99860201
852.9765,1.00000000
853.2266,1.00000000
853.4767,1.00000000
853.7269,1.00000000
853.9770,1.00000000
854.2271,0.99746795
854.4772,0.99767771
854.7274,1.00000000
854.9775,1.00000000
855.2276,1.00000000
855.4777,1.00000000
855.7279,0.99904513
855.9780,0.99836757
856.2281,1.00000000
856.4782,0.99907451
856.7284,1.00000000
856.9785,1.00000000
857.2286,0.99854539
857.4787,0.99822182
857.7289,0.99659153
857.9790,0.99881234
858.2291,1.00000000
858.4792,0.99725302
858.7294,0.99746147
858.9795,1.00000000
859.2296,1.00000000
859.4797,0.99723207
859.7299,1.00000000
859.9800,0.99763185
860.2301,0.99959844
860.4802,1.00000000
860.7304,1.00000000
860.9805,1.00000000
861.2306,1.00000000
861.4807,1.00000000
861.7309,0.99927811
861.9810,1.00000000
862.2311,0.99920275
862.4812,1.00000000
862.7314,0.99627151
862.9815,1.00000000
863.2316,0.99735760
863.4817,0.99948759
863.7319,0.99947920
863.9820,1.00000000
864.2321,0.99554255
864.4822,1.00000000
864.7324,1.00000000
864.9825,0.99799695
865.2326,0.99916777
865.4827,0.99883232
865.7329,1.00000000
865.9830,1.00000000
866.2331,0.99877504
866.4832,0.99701584
866.7334,0.99653912
866.9835,0.99679466
867.2336,1.00000000
867.4837,1.00000000
867.7339,0.99894310
867.9840,0.99860974
868.2341,1.00000000
868.4842,0.99820520
868.7344,1.00000000
868.9845,0.99975084
869.2346,0.99853273
869.4847,0.99832686
869.7349,0.99981844
869.9850,0.99908672
870.2351,0.99984217
870.4852,1.00000000
870.7354,1.00000000
870.9855,0.99392312
871.2356,0.99832125
871.4857,1.00000000
871.7359,0.99999406
871.9860,0.99922077
872.2361,1.00000000
872.4862,0.99851096
872.7364,1.00000000
872.9865,1.00000000
873.2366,1.00000000
873.4867,0.99794858
873.7369,0.99953723
873.9870,0.99928280
874.2371,0.99990292
874.4872,1.00000000
874.7374,0.99816841
874.9875,1.00000000
875.2376,1.00000000
875.4877,1.00000000
875.7379,0.99986699
875.9880,0.99856123
876.2381,0.99844764
876.4882,1.00000000
876.7384,1.00000000
876.9885,1.00000000
877.2386,0.99985331
877.4887,1.00000000
877.7389,1.00000000
877.9890,0.99624986
878.2391,1.00000000
878.4892,1.00000000
878.7394,1.00000000
878.9895,1.00000000
879.2396,1.00000000
879.4897,0.99453092
879.7399,0.99853829
879.9900,1.00000000
880.2401,1.00000000
880.4902,0.99669343
880.7404,0.99870876
880.9905,1.00000000
881.2406,0.99969274
881.4907,0.99901729
881.7409,0.99906656
881.9910,1.00000000
882.2411,0.99913648
882.4912,0.99732669
882.7414,0.99725694
882.9915,0.99789996
883.2416,0.99796845
883.4917,0.99838163
883.7419,0.99943472
883.9920,1.00000000
884.2421,0.99800204
884.4922,0.99553733
884.7424,1.00000000
884.9925,0.99587112
885.2426,1.00000000
885.4927,0.99808991
885.7429,0.99696935
885.9930,0.99993808
886.2431,0.99856351
886.4932,0.99798083
886.7434,1.00000000
886.9935,0.99720506
887.2436,0.99754630
887.4937,1.00000000
887.7439,1.00000000
887.9940,0.99902831
888.2441,0.99818959
888.4942,0.99825316
888.7444,1.00000000
888.9945,0.99912329
889.2446,0.99964724
889.4947,0.99906157
889.7449,1.00000000
889.9950,0.99989320
890.2451,1.00000000
890.4952,1.00000000
890.7454,1.00000000
890.9955,0.99731813
891.2456,1.00000000
891.4957,1.00000000
891.7459,0.99517896
891.9960,1.00000000
892.2461,1.00000000
892.4962,1.00000000
892.7464,0.99660854
892.9965,0.99788616
893.2466,1.00000000
893.4967,0.99749338
893.7469,0.99819534
893.9970,1.00000000
894.2471,1.00000000
894.4972,1.00000000
894.7474,0.99755887
894.9975,1.00000000
895.2476,0.99874057
895.4977,1.00000000
895.7479,0.99862269
895.9980,1.00000000
896.2481,0.99818167
896.4982,1.00000000
896.7484,0.99964646
896.9985,0.99780688
897.2486,0.99903135
897.4987,0.99813514
897.7489,0.99996644
897.9990,0.99895838
898.2491,1.00000000
898.4992,0.99874475
898.7494,1.00000000
898.9995,0.99878345
899.2496,0.99955233
899.4997,0.99934742
899.7499,1.00000000
900.0000,0.99826056
