temperature_K,total_conversion
717.6588,0.99931063
717.9090,0.99961808
718.1591,0.99989185
718.4092,0.99977428
718.6593,1.00000000
718.9095,1.00000000
719.1596,1.00000000
719.4097,0.99921486
719.6598,1.00000000
719.9100,1.00000000
720.1601,1.00000000
720.4102,0.99631124
720.6603,1.00000000
720.9105,0.99664974
721.1606,0.99556257
721.4107,0.99694704
721.6608,0.99895577
721.9110,0.99823381
722.1611,1.00000000
722.4112,1.00000000
722.6613,0.99452369
722.9115,1.00000000
723.1616,0.99783253
723.4117,1.00000000
723.6618,1.00000000
723.9120,1.00000000
724.1621,1.00000000
724.4122,1.00000000
724.6623,0.99730235
724.9125,0.99997333
725.1626,0.99628881
725.4127,0.99925339
725.6628,0.99831438
725.9130,1.00000000
726.1631,1.00000000
726.4132,1.00000000
726.6633,1.00000000
726.9135,0.99903418
727.1636,1.00000000
727.4137,0.99985580
727.6638,0.99899401
727.9140,1.00000000
728.1641,1.00000000
728.4142,0.99750819
728.6643,1.00000000
728.9145,1.00000000
729.1646,1.00000000
729.4147,0.99667284
729.6648,1.00000000
729.9150,0.99921497
730.1651,1.00000000
730.4152,1.00000000
730.6653,1.00000000
730.9155,0.99906038
731.1656,1.00000000
731.4157,1.00000000
731.6658,0.99721499
731.9160,1.00000000
732.1661,1.00000000
732.4162,0.99880330
732.6663,1.00000000
732.9165,0.99905684
733.1666,1.00000000
733.4167,1.00000000
733.6668,1.00000000
733.9170,1.00000000
734.1671,0.99993836
734.4172,1.00000000
734.6673,1.00000000
734.9175,1.00000000
735.1676,1.00000000
735.4177,0.99755896
735.6678,0.99923251
735.9180,1.00000000
736.1681,1.00000000
736.4182,0.99769120
736.6683,1.00000000
736.9185,0.99907326
737.1686,0.99906315
737.4187,1.00000000
737.6688,1.00000000
737.9190,1.00000000
738.1691,0.99948189
738.4192,0.99505027
738.6693,0.99893786
738.9195,1.00000000
739.1696,0.99971897
739.4197,1.00000000
739.6698,0.99838582
739.9200,1.00000000
740.1701,1.00000000
740.4202,1.00000000
740.6703,0.99941565
740.9205,0.99642471
741.1706,0.99556952
741.4207,0.99983715
741.6708,1.00000000
741.9210,1.00000000
742.1711,1.00000000
742.4212,0.99706214
742.6713,0.99971931
742.9215,1.00000000
743.1716,1.00000000
743.4217,1.00000000
743.6718,1.00000000
743.9220,0.99896652
744.1721,1.00000000
744.4222,1.00000000
744.6723,1.00000000
744.9225,1.00000000
745.1726,0.99883929
745.4227,0.99889548
745.6728,1.00000000
745.9230,1.00000000
746.1731,1.00000000
746.4232,0.99870787
746.6733,0.99973488
746.9235,1.00000000
747.1736,0.99774278
747.4237,0.99836321
747.6738,1.00000000
747.9240,1.00000000
748.1741,0.99857008
748.4242,1.00000000
748.6743,0.99853969
748.9245,0.99738821
749.1746,0.99970473
749.4247,1.00000000
749.6748,1.00000000
749.9250,0.99896465
750.1751,0.99872120
750.4252,0.99836911
750.6753,1.00000000
750.9255,0.99946904
751.1756,0.99947701
751.4257,1.00000000
751.6758,1.00000000
751.9260,1.00000000
752.1761,0.99943707
752.4262,0.99998130
752.6763,1.00000000
752.9265,0.99988377
753.1766,0.99851777
753.4267,0.99869484
753.6768,0.99825436
753.9270,1.00000000
754.1771,0.99792551
754.4272,1.00000000
754.6773,1.00000000
754.9275,1.00000000
755.1776,1.00000000
755.4277,1.00000000
755.6778,0.99990289
755.9280,0.99985897
756.1781,0.99823360
756.4282,0.99964971
756.6783,0.99827565
756.9285,0.99974681
757.1786,1.00000000
757.4287,1.00000000
757.6788,1.00000000
757.9290,0.99816263
758.1791,0.99964388
758.4292,0.99660825
758.6793,1.00000000
758.9295,0.99839793
759.1796,0.99964253
759.4297,0.99913247
759.6798,0.99766395
759.9300,0.99757379
760.1801,1.00000000
760.4302,0.99806995
760.6803,0.99933294
760.9305,0.99974358
761.1806,0.99967383
761.4307,1.00000000
761.6808,0.99900006
761.9310,0.99811876
762.1811,0.99867506
762.4312,1.00000000
762.6813,1.00000000
762.9315,0.99801078
763.1816,0.99793747
763.4317,0.99863016
763.6818,0.99652439
763.9320,1.00000000
764.1821,0.99924242
764.4322,1.00000000
764.6823,1.00000000
764.9325,0.99875783
765.1826,1.00000000
765.4327,0.99708661
765.6828,1.00000000
765.9330,0.99921119
766.1831,0.99959104
766.4332,0.99968985
766.6833,1.00000000
766.9335,1.00000000
767.1836,0.99986054
767.4337,1.00000000
767.6838,1.00000000
767.9340,0.99748213
768.1841,0.99845240
768.4342,0.99849660
768.6843,1.00000000
768.9345,1.00000000
769.1846,0.99734906
769.4347,1.00000000
769.6848,1.00000000
769.9350,0.99763242
770.1851,0.99823030
770.4352,0.99783112
770.6853,1.00000000
770.9355,1.00000000
771.1856,0.99920264
771.4357,0.99959360
771.6858,1.00000000
771.9360,1.00000000
772.1861,0.99988414
772.4362,1.00000000
772.6863,1.00000000
772.9365,0.99662576
773.1866,0.99741639
773.4367,0.99713394
773.6868,0.99896159
773.9370,0.99870880
774.1871,0.99962756
774.4372,0.99833219
774.6873,1.00000000
774.9375,0.99743499
775.1876,1.00000000
775.4377,1.00000000
775.6878,0.99997953
775.9380,0.99819373
776.1881,0.99540498
776.4382,1.00000000
776.6883,0.99863731
776.9385,1.00000000
777.1886,0.99998363
777.4387,0.99749988
777.6888,0.99895082
777.9390,0.99762118
778.1891,1.00000000
778.4392,1.00000000
778.6893,1.00000000
778.9395,0.99829007
779.1896,1.00000000
779.4397,1.00000000
779.6898,1.00000000
779.9400,1.00000000
780.1901,0.99845538
780.4402,1.00000000
780.6903,0.99717561
780.9405,1.00000000
781.1906,1.00000000
781.4407,0.99769369
781.6908,1.00000000
781.9410,1.00000000
782.1911,0.99999816
782.4412,1.00000000
782.6913,0.99721439
782.9415,1.00000000
783.1916,1.00000000
783.4417,1.00000000
783.6918,0.99727478
783.9420,1.00000000
784.1921,1.00000000
784.4422,0.99844909
784.6923,0.99952885
784.9425,0.99975857
785.1926,0.99798086
785.4427,0.99779956
785.6928,1.00000000
785.9430,0.99843566
786.1931,1.00000000
786.4432,0.99994147
786.6933,1.00000000
786.9435,0.99914814
787.1936,0.99862168
787.4437,0.99753968
787.6938,1.00000000
787.9440,0.99962028
788.1941,0.99804408
788.4442,1.00000000
788.6943,1.00000000
788.9445,1.00000000
789.1946,1.00000000
789.4447,1.00000000
789.6948,1.00000000
789.9450,0.99830960
790.1951,0.99576514
790.4452,0.99721951
790.6953,0.99745903
790.9455,1.00000000
791.1956,1.00000000
791.4457,1.00000000
791.6958,0.99950757
791.9460,1.00000000
792.1961,1.00000000
792.4462,0.99990831
792.6963,1.00000000
792.9465,0.99992583
793.1966,0.99719839
793.4467,0.99947788
793.6968,1.00000000
793.9470,0.99779148
794.1971,1.00000000
794.4472,1.00000000
794.6973,1.00000000
794.9475,1.00000000
795.1976,1.00000000
795.4477,0.99963213
795.6978,0.99721537
795.9480,1.00000000
796.1981,0.99918811
796.4482,0.99787725
796.6983,1.00000000
796.9485,0.99961107
797.1986,0.99868245
797.4487,1.00000000
797.6988,1.00000000
797.9490,1.00000000
798.1991,1.00000000
798.4492,0.99666390
798.6993,0.99881799
798.9495,0.99943957
799.1996,0.99686108
799.4497,1.00000000
799.6998,0.99832174
799.9500,1.00000000
800.2001,1.00000000
800.4502,0.99822608
800.7004,1.00000000
800.9505,0.99782303
801.2006,0.99970480
801.4507,0.99565917
801.7009,0.99971927
801.9510,0.99854144
802.2011,0.99685797
802.4512,0.99749636
802.7014,1.00000000
802.9515,1.00000000
803.2016,0.99838404
803.4517,0.99920612
803.7019,0.99746066
803.9520,0.99751861
804.2021,0.99872721
804.4522,0.99894430
804.7024,0.99695117
804.9525,1.00000000
805.2026,0.99928507
805.4527,0.99763940
805.7029,1.00000000
805.9530,1.00000000
806.2031,0.99970929
806.4532,0.99888394
806.7034,1.00000000
806.9535,1.00000000
807.2036,1.00000000
807.4537,1.00000000
807.7039,1.00000000
807.9540,1.00000000
808.2041,1.00000000
808.4542,0.99851840
808.7044,0.99894043
808.9545,1.00000000
809.2046,1.00000000
809.4547,1.00000000
809.7049,1.00000000
809.9550,0.99717206
810.2051,0.99947938
810.4552,0.99898407
810.7054,1.00000000
810.9555,1.00000000
811.2056,0.99915545
811.4557,0.99930582
811.7059,1.00000000
811.9560,1.00000000
812.2061,0.99536769
812.4562,1.00000000
812.7064,1.00000000
812.9565,1.00000000
813.2066,1.00000000
813.4567,0.99949427
813.7069,0.99657300
813.9570,0.99757861
814.2071,1.00000000
814.4572,0.99997121
814.7074,1.00000000
814.9575,1.00000000
815.2076,1.00000000
815.4577,0.99744556
815.7079,0.99739276
815.9580,0.99776247
816.2081,1.00000000
816.4582,1.00000000
816.7084,1.00000000
816.9585,1.00000000
817.2086,1.00000000
817.4587,1.00000000
817.7089,1.00000000
817.9590,1.00000000
818.2091,0.99583843
818.4592,0.99629915
818.7094,1.00000000
818.9595,0.99780614
819.2096,0.99668033
819.4597,1.00000000
819.7099,0.99735273
819.9600,1.00000000
820.2101,0.99746607
820.4602,1.00000000
820.7104,0.99866584
820.9605,0.99915631
821.2106,1.00000000
821.4607,1.00000000
821.7109,0.99907028
821.9610,1.00000000
822.2111,1.00000000
822.4612,0.99882567
822.7114,0.99815464
822.9615,0.99888277
823.2116,0.99839291
823.4617,0.99911462
823.7119,0.99943281
823.9620,0.99945242
824.2121,0.99667718
824.4622,0.99880361
824.7124,1.00000000
824.9625,0.99825905
825.2126,1.00000000
825.4627,0.99756363
825.7129,0.99895061
825.9630,0.99817654
826.2131,0.99764250
826.4632,0.99728339
826.7134,1.00000000
826.9635,1.00000000
827.2136,0.99902321
827.4637,0.99959358
827.7139,1.00000000
827.9640,0.99950395
828.2141,1.00000000
828.4642,0.99859541
828.7144,1.00000000
828.9645,1.00000000
829.2146,0.99967746
829.4647,0.99970267
829.7149,1.00000000
829.9650,0.99990081
830.2151,0.99856694
830.4652,0.99990808
830.7154,0.99727584
830.9655,0.99682084
831.2156,1.00000000
831.4657,1.00000000
831.7159,1.00000000
831.9660,0.99780263
832.2161,1.00000000
832.4662,1.00000000
832.7164,0.99783230
832.9665,0.99923426
833.2166,1.00000000
833.4667,1.00000000
833.7169,0.99910227
833.9670,1.00000000
834.2171,0.99969402
834.4672,0.99779833
834.7174,1.00000000
834.9675,0.99960803
835.2176,1.00000000
835.4677,1.00000000
835.7179,1.00000000
835.9680,1.00000000
836.2181,0.99511654
836.4682,0.99994660
836.7184,0.99675857
836.9685,0.99798193
837.2186,1.00000000
837.4687,0.99623268
837.7189,1.00000000
837.9690,1.00000000
838.2191,0.99848667
838.4692,1.00000000
838.7194,0.99898465
838.9695,0.99904867
839.2196,1.00000000
839.4697,0.99942100
839.7199,0.99917211
839.9700,0.99755418
840.2201,0.99682529
840.4702,0.99985249
840.7204,1.00000000
840.9705,0.99935399
841.2206,0.99821844
841.4707,0.99926777
841.7209,0.99710938
841.9710,0.99956051
842.2211,1.00000000
842.4712,0.99895052
842.7214,1.00000000
842.9715,1.00000000
843.2216,0.99781540
843.4717,1.00000000
843.7219,1.00000000
843.9720,0.99801978
844.2221,0.99940767
844.4722,0.99591343
844.7224,1.00000000
844.9725,0.99978046
845.2226,1.00000000
845.4727,0.99777857
845.7229,1.00000000
845.9730,1.00000000
846.2231,0.99995347
846.4732,0.99794595
846.7234,1.00000000
846.9735,0.99894921
847.2236,0.99832331
847.4737,0.99913015
847.7239,1.00000000
847.9740,1.00000000
848.2241,1.00000000
848.4742,0.99898413
848.7244,0.99982814
848.9745,1.00000000
849.2246,0.99842062
849.4747,1.00000000
849.7249,0.99817253
849.9750,0.99633890
850.2251,0.99796669
850.4752,1.00000000
850.7254,0.99789534
850.9755,1.00000000
851.2256,0.99927510
851.4757,1.00000000
851.7259,0.99958601
851.9760,1.00000000
852.2261,0.99742646
852.4762,0.99887607
852.7264,1.00000000
852.9765,0.99793117
853.2266,1.00000000
853.4767,0.99953256
853.7269,1.00000000
853.9770,0.99872226
854.2271,0.99930101
854.4772,0.99965035
854.7274,1.00000000
854.9775,0.99969601
855.2276,1.00000000
855.4777,0.99991822
855.7279,0.99942162
855.9780,1.00000000
856.2281,1.00000000
856.4782,1.00000000
856.7284,1.00000000
856.9785,1.00000000
857.2286,1.00000000
857.4787,0.99833200
857.7289,0.99875658
857.9790,0.99943882
858.2291,0.99660928
858.4792,0.99939484
858.7294,1.00000000
858.9795,0.99471565
859.2296,1.00000000
859.4797,1.00000000
859.7299,0.99936807
859.9800,1.00000000
860.2301,0.99965488
860.4802,1.00000000
860.7304,0.99695595
860.9805,1.00000000
861.2306,1.00000000
861.4807,0.99828220
861.7309,1.00000000
861.9810,1.00000000
862.2311,1.00000000
862.4812,1.00000000
862.7314,1.00000000
862.9815,0.99781936
863.2316,1.00000000
863.4817,1.00000000
863.7319,0.99689112
863.9820,1.00000000
864.2321,0.99858299
864.4822,1.00000000
864.7324,1.00000000
864.9825,1.00000000
865.2326,1.00000000
865.4827,0.99987423
865.7329,0.99876619
865.9830,0.99851717
866.2331,1.00000000
866.4832,0.99736088
866.7334,0.99887871
866.9835,0.99742992
867.2336,0.99939780
867.4837,0.99930608
867.7339,1.00000000
867.9840,1.00000000
868.2341,1.00000000
868.4842,1.00000000
868.7344,1.00000000
868.9845,0.99857092
869.2346,0.99787674
869.4847,0.99659771
869.7349,1.00000000
869.9850,1.00000000
870.2351,0.99672316
870.4852,1.00000000
870.7354,1.00000000
870.9855,0.99959619
871.2356,1.00000000
871.4857,0.99874422
871.7359,1.00000000
871.9860,0.99868807
872.2361,1.00000000
872.4862,1.00000000
872.7364,1.00000000
872.9865,1.00000000
873.2366,1.00000000
873.4867,0.99911674
873.7369,1.00000000
873.9870,0.99782822
874.2371,0.99928018
874.4872,1.00000000
874.7374,1.00000000
874.9875,0.99667711
875.2376,0.99929529
875.4877,1.00000000
875.7379,1.00000000
875.9880,0.99811973
876.2381,0.99976273
876.4882,0.99962520
876.7384,1.00000000
876.9885,0.99995314
877.2386,1.00000000
877.4887,0.99900556
877.7389,0.99996795
877.9890,1.00000000
878.2391,1.00000000
878.4892,0.99738693
878.7394,0.99985447
878.9895,0.99782190
879.2396,0.99904663
879.4897,1.00000000
879.7399,1.00000000
879.9900,1.00000000
880.2401,0.99721179
880.4902,0.99944979
880.7404,0.99589864
880.9905,1.00000000
881.2406,1.00000000
881.4907,1.00000000
881.7409,0.99967915
881.9910,0.99938268
882.2411,1.00000000
882.4912,0.99845545
882.7414,1.00000000
882.9915,1.00000000
883.2416,0.99651907
883.4917,0.99923868
883.7419,0.99668753
883.9920,0.99812488
884.2421,1.00000000
884.4922,1.00000000
884.7424,0.99878550
884.9925,0.99708108
885.2426,1.00000000
885.4927,1.00000000
885.7429,1.00000000
885.9930,1.00000000
886.2431,0.99737875
886.4932,1.00000000
886.7434,0.99724005
886.9935,0.99773752
887.2436,1.00000000
887.4937,0.99912386
887.7439,1.00000000
887.9940,0.99909373
888.2441,0.99980185
888.4942,1.00000000
888.7444,1.00000000
888.9945,1.00000000
889.2446,1.00000000
889.4947,0.99622858
889.7449,0.99969486
889.9950,1.00000000
890.2451,0.99941275
890.4952,1.00000000
890.7454,1.00000000
890.9955,0.99986170
891.2456,1.00000000
891.4957,1.00000000
891.7459,0.99887362
891.9960,1.00000000
892.2461,1.00000000
892.4962,1.00000000
892.7464,0.99912121
892.9965,1.00000000
893.2466,0.99625776
893.4967,0.99930131
893.7469,0.99897376
893.9970,0.99964599
894.2471,1.00000000
894.4972,1.00000000
894.7474,0.99992618
894.9975,1.00000000
895.2476,0.99866199
895.4977,0.99713098
895.7479,0.99877940
895.9980,1.00000000
896.2481,1.00000000
896.4982,0.99837119
896.7484,1.00000000
896.9985,0.99917269
897.2486,0.99860158
897.4987,0.99967798
897.7489,0.99837598
897.9990,1.00000000
898.2491,1.00000000
898.4992,0.99817223
898.7494,0.99883621
898.9995,1.00000000
899.2496,1.00000000
899.4997,0.99851007
899.7499,1.00000000
900.0000,0.99933723
