temperature_K,total_conversion
717.6588,0.99794501
717.9090,0.99867162
718.1591,0.99798478
718.4092,1.00000000
718.6593,1.00000000
718.9095,1.00000000
719.1596,1.00000000
719.4097,0.99866003
719.6598,1.00000000
719.9100,0.99856392
720.1601,0.99812156
720.4102,0.99936380
720.6603,1.00000000
720.9105,1.00000000
721.1606,1.00000000
721.4107,0.99655010
721.6608,1.00000000
721.9110,0.99773506
722.1611,0.99812754
722.4112,0.99609409
722.6613,1.00000000
722.9115,0.99846185
723.1616,1.00000000
723.4117,1.00000000
723.6618,1.00000000
723.9120,1.00000000
724.1621,0.99904100
724.4122,0.99811572
724.6623,0.99719581
724.9125,0.99775375
725.1626,0.99885787
725.4127,1.00000000
725.6628,0.99973624
725.9130,1.00000000
726.1631,0.99734413
726.4132,1.00000000
726.6633,0.99840053
726.9135,0.99980892
727.1636,0.99634172
727.4137,0.99950720
727.6638,0.99805668
727.9140,0.99784759
728.1641,0.99916264
728.4142,0.99986896
728.6643,0.99777619
728.9145,0.99972934
729.1646,0.99880904
729.4147,0.99967694
729.6648,0.99933950
729.9150,0.99903978
730.1651,0.99954866
730.4152,0.99968343
730.6653,1.00000000
730.9155,0.99941986
731.1656,0.99764169
731.4157,0.99816817
731.6658,1.00000000
731.9160,0.99822118
732.1661,1.00000000
732.4162,0.99772597
732.6663,0.99980624
732.9165,0.99978768
733.1666,0.99925539
733.4167,0.99983909
733.6668,1.00000000
733.9170,1.00000000
734.1671,1.00000000
734.4172,1.00000000
734.6673,1.00000000
734.9175,0.99714860
735.1676,0.99951320
735.4177,1.00000000
735.6678,0.99931139
735.9180,0.99898393
736.1681,1.00000000
736.4182,1.00000000
736.6683,0.99768589
736.9185,1.00000000
737.1686,1.00000000
737.4187,0.99929261
737.6688,1.00000000
737.9190,0.99860526
738.1691,1.00000000
738.4192,1.00000000
738.6693,1.00000000
738.9195,1.00000000
739.1696,1.00000000
739.4197,0.99943774
739.6698,0.99767260
739.9200,0.99872888
740.1701,1.00000000
740.4202,0.99945842
740.6703,1.00000000
740.9205,1.00000000
741.1706,1.00000000
741.4207,0.99760416
741.6708,0.99915745
741.9210,0.99852134
742.1711,1.00000000
742.4212,1.00000000
742.6713,1.00000000
742.9215,0.99898915
743.1716,1.00000000
743.4217,1.00000000
743.6718,1.00000000
743.9220,0.99797670
744.1721,1.00000000
744.4222,0.99826920
744.6723,1.00000000
744.9225,0.99999347
745.1726,0.99860602
745.4227,1.00000000
745.6728,0.99716439
745.9230,1.00000000
746.1731,0.99681156
746.4232,0.99766359
746.6733,1.00000000
746.9235,0.99994968
747.1736,0.99937275
747.4237,1.00000000
747.6738,1.00000000
747.9240,1.00000000
748.1741,0.99930695
748.4242,0.99995333
748.6743,0.99995100
748.9245,1.00000000
749.1746,1.00000000
749.4247,0.99821228
749.6748,0.99871950
749.9250,1.00000000
750.1751,0.99821857
750.4252,1.00000000
750.6753,1.00000000
750.9255,1.00000000
751.1756,0.99836005
751.4257,0.99900390
751.6758,1.00000000
751.9260,1.00000000
752.1761,1.00000000
752.4262,0.99897999
752.6763,1.00000000
752.9265,1.00000000
753.1766,1.00000000
753.4267,0.99795936
753.6768,1.00000000
753.9270,1.00000000
754.1771,1.00000000
754.4272,1.00000000
754.6773,0.99784491
754.9275,1.00000000
755.1776,0.99953363
755.4277,0.99806526
755.6778,0.99735276
755.9280,1.00000000
756.1781,0.99882080
756.4282,0.99789826
756.6783,1.00000000
756.9285,0.99873994
757.1786,0.99731713
757.4287,1.00000000
757.6788,1.00000000
757.9290,0.99991672
758.1791,1.00000000
758.4292,1.00000000
758.6793,0.99922706
758.9295,1.00000000
759.1796,0.99930224
759.4297,1.00000000
759.6798,1.00000000
759.9300,1.00000000
760.1801,0.99929438
760.4302,1.00000000
760.6803,0.99703185
760.9305,0.99942538
761.1806,1.00000000
761.4307,0.99559468
761.6808,0.99689559
761.9310,1.00000000
762.1811,1.00000000
762.4312,1.00000000
762.6813,0.99868458
762.9315,0.99848537
763.1816,0.99863216
763.4317,1.00000000
763.6818,0.99762823
763.9320,0.99876842
764.1821,1.00000000
764.4322,1.00000000
764.6823,1.00000000
764.9325,0.99943001
765.1826,1.00000000
765.4327,0.99961702
765.6828,1.00000000
765.9330,1.00000000
766.1831,1.00000000
766.4332,0.99840316
766.6833,1.00000000
766.9335,1.00000000
767.1836,0.99993883
767.4337,0.99989871
767.6838,1.00000000
767.9340,1.00000000
768.1841,0.99722281
768.4342,0.99663739
768.6843,0.99493261
768.9345,0.99672127
769.1846,1.00000000
769.4347,0.99889710
769.6848,1.00000000
769.9350,1.00000000
770.1851,1.00000000
770.4352,1.00000000
770.6853,1.00000000
770.9355,1.00000000
771.1856,0.99869770
771.4357,1.00000000
771.6858,0.99806609
771.9360,1.00000000
772.1861,1.00000000
772.4362,0.99728916
772.6863,1.00000000
772.9365,0.99562298
773.1866,0.99824040
773.4367,0.99736184
773.6868,1.00000000
773.9370,0.99715525
774.1871,0.99861967
774.4372,1.00000000
774.6873,0.99940788
774.9375,1.00000000
775.1876,1.00000000
775.4377,0.99953302
775.6878,0.99682046
775.9380,0.99783616
776.1881,0.99519631
776.4382,1.00000000
776.6883,0.99803857
776.9385,0.99631102
777.1886,1.00000000
777.4387,0.99681632
777.6888,1.00000000
777.9390,1.00000000
778.1891,0.99997239
778.4392,1.00000000
778.6893,1.00000000
778.9395,0.99657330
779.1896,0.99675218
779.4397,0.99714551
779.6898,1.00000000
779.9400,0.99758452
780.1901,1.00000000
780.4402,1.00000000
780.6903,1.00000000
780.9405,0.99763073
781.1906,0.99818388
781.4407,0.99850265
781.6908,0.99792427
781.9410,1.00000000
782.1911,0.99843196
782.4412,0.99723590
782.6913,1.00000000
782.9415,1.00000000
783.1916,1.00000000
783.4417,1.00000000
783.6918,0.99971663
783.9420,1.00000000
784.1921,0.99778201
784.4422,1.00000000
784.6923,1.00000000
784.9425,1.00000000
785.1926,1.00000000
785.4427,0.99985615
785.6928,0.99844986
785.9430,0.99878089
786.1931,0.99986035
786.4432,1.00000000
786.6933,1.00000000
786.9435,1.00000000
787.1936,0.99909094
787.4437,0.99908659
787.6938,0.99923355
787.9440,1.00000000
788.1941,1.00000000
788.4442,1.00000000
788.6943,0.99559851
788.9445,0.99988576
789.1946,1.00000000
789.4447,0.99887608
789.6948,1.00000000
789.9450,1.00000000
790.1951,0.99820348
790.4452,1.00000000
790.6953,0.99815284
790.9455,0.99872019
791.1956,1.00000000
791.4457,0.99966942
791.6958,1.00000000
791.9460,0.99964540
792.1961,1.00000000
792.4462,0.99773582
792.6963,0.99592711
792.9465,0.99938998
793.1966,1.00000000
793.4467,0.99929946
793.6968,1.00000000
793.9470,0.99944208
794.1971,0.99963758
794.4472,0.99847584
794.6973,0.99676280
794.9475,1.00000000
795.1976,0.99894730
795.4477,1.00000000
795.6978,0.99798326
795.9480,0.99945702
796.1981,1.00000000
796.4482,0.99930107
796.6983,0.99894134
796.9485,1.00000000
797.1986,1.00000000
797.4487,0.99909732
797.6988,1.00000000
797.9490,0.99943588
798.1991,1.00000000
798.4492,1.00000000
798.6993,0.99944385
798.9495,0.99750519
799.1996,0.99897872
799.4497,0.99931168
799.6998,0.99627951
799.9500,0.99897618
800.2001,1.00000000
800.4502,0.99942784
800.7004,0.99972432
800.9505,1.00000000
801.2006,1.00000000
801.4507,1.00000000
801.7009,1.00000000
801.9510,1.00000000
802.2011,0.99780542
802.4512,1.00000000
802.7014,1.00000000
802.9515,0.99526530
803.2016,1.00000000
803.4517,0.99950180
803.7019,1.00000000
803.9520,0.99679111
804.2021,1.00000000
804.4522,1.00000000
804.7024,1.00000000
804.9525,1.00000000
805.2026,0.99682559
805.4527,1.00000000
805.7029,0.99692203
805.9530,0.99972648
806.2031,0.99816081
806.4532,1.00000000
806.7034,0.99677760
806.9535,1.00000000
807.2036,0.99812979
807.4537,1.00000000
807.7039,0.99929526
807.9540,0.99995633
808.2041,1.00000000
808.4542,1.00000000
808.7044,1.00000000
808.9545,0.99863135
809.2046,0.99692531
809.4547,0.99989581
809.7049,0.99956140
809.9550,0.99966462
810.2051,0.99705221
810.4552,1.00000000
810.7054,1.00000000
810.9555,1.00000000
811.2056,1.00000000
811.4557,0.99924914
811.7059,1.00000000
811.9560,1.00000000
812.2061,0.99911880
812.4562,1.00000000
812.7064,1.00000000
812.9565,0.99930303
813.2066,0.99907980
813.4567,0.99495907
813.7069,1.00000000
813.9570,0.99961360
814.2071,0.99694781
814.4572,1.00000000
814.7074,0.99968876
814.9575,0.99933669
815.2076,0.99725611
815.4577,1.00000000
815.7079,0.99985037
815.9580,1.00000000
816.2081,0.99647302
816.4582,1.00000000
816.7084,0.99823747
816.9585,1.00000000
817.2086,1.00000000
817.4587,1.00000000
817.7089,1.00000000
817.9590,1.00000000
818.2091,1.00000000
818.4592,1.00000000
818.7094,1.00000000
818.9595,0.99948370
819.2096,0.99914438
819.4597,1.00000000
819.7099,1.00000000
819.9600,0.99949024
820.2101,0.99983331
820.4602,0.99935162
820.7104,1.00000000
820.9605,0.99967772
821.2106,1.00000000
821.4607,0.99730009
821.7109,0.99932356
821.9610,0.99741071
822.2111,1.00000000
822.4612,0.99973584
822.7114,0.99883475
822.9615,0.99799996
823.2116,0.99478536
823.4617,1.00000000
823.7119,0.99772336
823.9620,1.00000000
824.2121,1.00000000
824.4622,0.99328635
824.7124,0.99870178
824.9625,1.00000000
825.2126,0.99904750
825.4627,0.99744229
825.7129,0.99982754
825.9630,1.00000000
826.2131,0.99916417
826.4632,0.99636226
826.7134,1.00000000
826.9635,0.99644517
827.2136,1.00000000
827.4637,1.00000000
827.7139,0.99952176
827.9640,0.99984869
828.2141,0.99924944
828.4642,1.00000000
828.7144,0.99781112
828.9645,1.00000000
829.2146,0.99766432
829.4647,1.00000000
829.7149,1.00000000
829.9650,1.00000000
830.2151,1.00000000
830.4652,1.00000000
830.7154,1.00000000
830.9655,0.99912503
831.2156,1.00000000
831.4657,0.99932147
831.7159,0.99937692
831.9660,1.00000000
832.2161,0.99717863
832.4662,1.00000000
832.7164,0.99872313
832.9665,1.00000000
833.2166,1.00000000
833.4667,0.99812790
833.7169,1.00000000
833.9670,1.00000000
834.2171,1.00000000
834.4672,0.99964664
834.7174,1.00000000
834.9675,1.00000000
835.2176,0.99669755
835.4677,1.00000000
835.7179,1.00000000
835.9680,0.99990999
836.2181,0.99808635
836.4682,1.00000000
836.7184,1.00000000
836.9685,1.00000000
837.2186,0.99750186
837.4687,1.00000000
837.7189,1.00000000
837.9690,0.99848408
838.2191,0.99546363
838.4692,0.99758528
838.7194,0.99969777
838.9695,1.00000000
839.2196,1.00000000
839.4697,0.99808077
839.7199,0.99769023
839.9700,1.00000000
840.2201,0.99563967
840.4702,1.00000000
840.7204,0.99882529
840.9705,1.00000000
841.2206,1.00000000
841.4707,0.99972234
841.7209,1.00000000
841.9710,0.99966264
842.2211,0.99677468
842.4712,0.99734886
842.7214,0.99906168
842.9715,1.00000000
843.2216,1.00000000
843.4717,0.99796609
843.7219,1.00000000
843.9720,0.99770415
844.2221,1.00000000
844.4722,1.00000000
844.7224,1.00000000
844.9725,1.00000000
845.2226,0.99958660
845.4727,1.00000000
845.7229,1.00000000
845.9730,1.00000000
846.2231,1.00000000
846.4732,0.99975000
846.7234,1.00000000
846.9735,0.99937336
847.2236,0.99974895
847.4737,1.00000000
847.7239,1.00000000
847.9740,0.99921764
848.2241,0.99913963
848.4742,1.00000000
848.7244,1.00000000
848.9745,0.99774574
849.2246,1.00000000
849.4747,1.00000000
849.7249,1.00000000
849.9750,1.00000000
850.2251,0.99899664
850.4752,0.99742261
850.7254,0.99890850
850.9755,0.99940981
851.2256,0.99701225
851.4757,0.99844943
851.7259,0.99974033
851.9760,1.00000000
852.2261,1.00000000
852.4762,1.00000000
852.7264,0.99983633
852.9765,0.99527343
853.2266,0.99880512
853.4767,0.99791788
853.7269,1.00000000
853.9770,1.00000000
854.2271,0.99919584
854.4772,0.99935079
854.7274,1.00000000
854.9775,1.00000000
855.2276,0.99860337
855.4777,1.00000000
855.7279,1.00000000
855.9780,1.00000000
856.2281,1.00000000
856.4782,0.99591097
856.7284,1.00000000
856.9785,1.00000000
857.2286,0.99800844
857.4787,0.99753793
857.7289,1.00000000
857.9790,0.99962894
858.2291,1.00000000
858.4792,0.99899382
858.7294,0.99909179
858.9795,0.99981295
859.2296,0.99976275
859.4797,0.99796388
859.7299,1.00000000
859.9800,0.99844309
860.2301,0.99987244
860.4802,0.99771163
860.7304,0.99758332
860.9805,0.99625735
861.2306,0.99735073
861.4807,1.00000000
861.7309,1.00000000
861.9810,0.99830954
862.2311,0.99941621
862.4812,1.00000000
862.7314,0.99918073
862.9815,1.00000000
863.2316,1.00000000
863.4817,1.00000000
863.7319,0.99673769
863.9820,0.99948902
864.2321,0.99949556
864.4822,0.99811279
864.7324,0.99870536
864.9825,0.99973579
865.2326,0.99732625
865.4827,1.00000000
865.7329,1.00000000
865.9830,1.00000000
866.2331,1.00000000
866.4832,1.00000000
866.7334,1.00000000
866.9835,1.00000000
867.2336,1.00000000
867.4837,0.99729690
867.7339,1.00000000
867.9840,0.99742532
868.2341,0.99982467
868.4842,1.00000000
868.7344,1.00000000
868.9845,1.00000000
869.2346,0.99783852
869.4847,0.99902384
869.7349,0.99979465
869.9850,0.99800919
870.2351,0.99882753
870.4852,0.99972704
870.7354,1.00000000
870.9855,1.00000000
871.2356,1.00000000
871.4857,0.99902973
871.7359,0.99912940
871.9860,0.99942989
872.2361,1.00000000
872.4862,1.00000000
872.7364,1.00000000
872.9865,1.00000000
873.2366,0.99670986
873.4867,1.00000000
873.7369,0.99836667
873.9870,1.00000000
874.2371,1.00000000
874.4872,0.99896889
874.7374,1.00000000
874.9875,0.99904958
875.2376,1.00000000
875.4877,0.99841492
875.7379,1.00000000
875.9880,1.00000000
876.2381,1.00000000
876.4882,1.00000000
876.7384,1.00000000
876.9885,0.99854105
877.2386,0.99698411
877.4887,1.00000000
877.7389,1.00000000
877.9890,0.99965102
878.2391,1.00000000
878.4892,0.99569931
878.7394,0.99880172
878.9895,0.99996300
879.2396,0.99765220
879.4897,1.00000000
879.7399,1.00000000
879.9900,1.00000000
880.2401,1.00000000
880.4902,0.99934683
880.7404,0.99790010
880.9905,0.99888264
881.2406,0.99712551
881.4907,0.99824892
881.7409,1.00000000
881.9910,0.99831145
882.2411,0.99896916
882.4912,1.00000000
882.7414,1.00000000
882.9915,1.00000000
883.2416,0.99839381
883.4917,1.00000000
883.7419,1.00000000
883.9920,0.99831871
884.2421,1.00000000
884.4922,1.00000000
884.7424,0.99868818
884.9925,0.99977006
885.2426,0.99980082
885.4927,0.99875588
885.7429,1.00000000
885.9930,1.00000000
886.2431,0.99994726
886.4932,1.00000000
886.7434,1.00000000
886.9935,1.00000000
887.2436,1.00000000
887.4937,0.99990752
887.7439,0.99902104
887.9940,1.00000000
888.2441,1.00000000
888.4942,1.00000000
888.7444,1.00000000
888.9945,1.00000000
889.2446,0.99681948
889.4947,0.99852545
889.7449,1.00000000
889.9950,1.00000000
890.2451,0.99519319
890.4952,0.99983719
890.7454,0.99943108
890.9955,0.99880053
891.2456,0.99992631
891.4957,1.00000000
891.7459,0.99772267
891.9960,0.99914483
892.2461,0.99951223
892.4962,0.99940871
892.7464,0.99974049
892.9965,1.00000000
893.2466,1.00000000
893.4967,0.99660782
893.7469,0.99910568
893.9970,1.00000000
894.2471,0.99912553
894.4972,1.00000000
894.7474,0.99493559
894.9975,0.99938750
895.2476,1.00000000
895.4977,1.00000000
895.7479,1.00000000
895.9980,0.99976254
896.2481,0.99652109
896.4982,1.00000000
896.7484,0.99766473
896.9985,1.00000000
897.2486,0.99964434
897.4987,1.00000000
897.7489,0.99883347
897.9990,1.00000000
898.2491,0.99985108
898.4992,1.00000000
898.7494,0.99962437
898.9995,0.99696395
899.2496,0.99984033
899.4997,1.00000000
899.7499,1.00000000
900.0000,1.00000000
