temperature_K,total_conversion
717.6588,1.00000000
717.9090,1.00000000
718.1591,0.99823871
718.4092,1.00000000
718.6593,1.00000000
718.9095,0.99912138
719.1596,0.99802417
719.4097,0.99704090
719.6598,1.00000000
719.9100,0.99902710
720.1601,0.99878716
720.4102,1.00000000
720.6603,0.99717306
720.9105,1.00000000
721.1606,1.00000000
721.4107,0.99861578
721.6608,1.00000000
721.9110,1.00000000
722.1611,1.00000000
722.4112,0.99958925
722.6613,0.99838500
722.9115,0.99778717
723.1616,0.99949366
723.4117,1.00000000
723.6618,0.99743875
723.9120,0.99931002
724.1621,0.99447954
724.4122,1.00000000
724.6623,1.00000000
724.9125,1.00000000
725.1626,1.00000000
725.4127,1.00000000
725.6628,1.00000000
725.9130,1.00000000
726.1631,0.99898137
726.4132,1.00000000
726.6633,1.00000000
726.9135,0.99919098
727.1636,0.99987601
727.4137,1.00000000
727.6638,1.00000000
727.9140,0.99928579
728.1641,0.99854665
728.4142,1.00000000
728.6643,1.00000000
728.9145,1.00000000
729.1646,0.99783665
729.4147,0.99594295
729.6648,0.99777618
729.9150,0.99622357
730.1651,1.00000000
730.4152,0.99812193
730.6653,1.00000000
730.9155,1.00000000
731.1656,0.99803491
731.4157,0.99887348
731.6658,1.00000000
731.9160,1.00000000
732.1661,0.99889245
732.4162,1.00000000
732.6663,1.00000000
732.9165,1.00000000
733.1666,1.00000000
733.4167,0.99600415
733.6668,0.99837579
733.9170,0.99882743
734.1671,1.00000000
734.4172,1.00000000
734.6673,1.00000000
734.9175,0.99813217
735.1676,1.00000000
735.4177,1.00000000
735.6678,0.99997804
735.9180,1.00000000
736.1681,0.99752025
736.4182,0.99648073
736.6683,1.00000000
736.9185,1.00000000
737.1686,0.99872261
737.4187,0.99991814
737.6688,0.99906957
737.9190,0.99928832
738.1691,1.00000000
738.4192,1.00000000
738.6693,0.99941222
738.9195,0.99757646
739.1696,0.99749417
739.4197,1.00000000
739.6698,1.00000000
739.9200,1.00000000
740.1701,1.00000000
740.4202,1.00000000
740.6703,1.00000000
740.9205,1.00000000
741.1706,1.00000000
741.4207,0.99774055
741.6708,1.00000000
741.9210,0.99801962
742.1711,0.99873074
742.4212,1.00000000
742.6713,0.99879949
742.9215,0.99860357
743.1716,0.99978483
743.4217,0.99826435
743.6718,0.99980380
743.9220,1.00000000
744.1721,0.99586481
744.4222,0.99759116
744.6723,1.00000000
744.9225,1.00000000
745.1726,0.99944350
745.4227,0.99580479
745.6728,1.00000000
745.9230,1.00000000
746.1731,1.00000000
746.4232,0.99806398
746.6733,0.99836477
746.9235,0.99934858
747.1736,1.00000000
747.4237,1.00000000
747.6738,0.99837139
747.9240,1.00000000
748.1741,1.00000000
748.4242,0.99734235
748.6743,0.99987089
748.9245,1.00000000
749.1746,0.99814263
749.4247,0.99996421
749.6748,1.00000000
749.9250,0.99759750
750.1751,1.00000000
750.4252,0.99791646
750.6753,0.99582025
750.9255,1.00000000
751.1756,0.99899869
751.4257,0.99929952
751.6758,1.00000000
751.9260,0.99942038
752.1761,0.99620494
752.4262,1.00000000
752.6763,0.99619810
752.9265,1.00000000
753.1766,1.00000000
753.4267,1.00000000
753.6768,1.00000000
753.9270,0.99645462
754.1771,0.99714632
754.4272,1.00000000
754.6773,1.00000000
754.9275,0.99876167
755.1776,0.99955190
755.4277,0.99999849
755.6778,0.99956043
755.9280,0.99791206
756.1781,0.99778921
756.4282,0.99903908
756.6783,0.99843358
756.9285,0.99659834
757.1786,1.00000000
757.4287,0.99906901
757.6788,1.00000000
757.9290,0.99833256
758.1791,1.00000000
758.4292,1.00000000
758.6793,0.99873409
758.9295,1.00000000
759.1796,1.00000000
759.4297,0.99781826
759.6798,0.99900457
759.9300,1.00000000
760.1801,0.99974817
760.4302,0.99590375
760.6803,0.99972800
760.9305,0.99828870
761.1806,0.99566946
761.4307,0.99759100
761.6808,0.99769972
761.9310,0.99928817
762.1811,0.99829045
762.4312,0.99958539
762.6813,0.99907339
762.9315,1.00000000
763.1816,1.00000000
763.4317,1.00000000
763.6818,0.99982597
763.9320,1.00000000
764.1821,1.00000000
764.4322,0.99874180
764.6823,1.00000000
764.9325,0.99855910
765.1826,1.00000000
765.4327,0.99940353
765.6828,1.00000000
765.9330,1.00000000
766.1831,1.00000000
766.4332,0.99879956
766.6833,0.99847932
766.9335,0.99515161
767.1836,1.00000000
767.4337,1.00000000
767.6838,0.99978805
767.9340,1.00000000
768.1841,1.00000000
768.4342,1.00000000
768.6843,0.99858501
768.9345,0.99977901
769.1846,0.99992974
769.4347,0.99938178
769.6848,1.00000000
769.9350,1.00000000
770.1851,0.99840087
770.4352,1.00000000
770.6853,0.99871835
770.9355,1.00000000
771.1856,0.99962905
771.4357,0.99914358
771.6858,0.99733482
771.9360,1.00000000
772.1861,0.99965654
772.4362,1.00000000
772.6863,0.99994071
772.9365,0.99786886
773.1866,1.00000000
773.4367,1.00000000
773.6868,0.99988380
773.9370,1.00000000
774.1871,1.00000000
774.4372,0.99800742
774.6873,1.00000000
774.9375,1.00000000
775.1876,0.99851098
775.4377,0.99747606
775.6878,1.00000000
775.9380,1.00000000
776.1881,1.00000000
776.4382,0.99850255
776.6883,1.00000000
776.9385,0.99900334
777.1886,0.99853303
777.4387,1.00000000
777.6888,0.99680847
777.9390,0.99963880
778.1891,1.00000000
778.4392,0.99596487
778.6893,0.99692460
778.9395,1.00000000
779.1896,1.00000000
779.4397,0.99850687
779.6898,1.00000000
779.9400,0.99985274
780.1901,0.99831121
780.4402,0.99767076
780.6903,1.00000000
780.9405,0.99912908
781.1906,0.99832111
781.4407,1.00000000
781.6908,1.00000000
781.9410,1.00000000
782.1911,0.99945736
782.4412,1.00000000
782.6913,0.99860046
782.9415,1.00000000
783.1916,0.99867486
783.4417,1.00000000
783.6918,0.99710864
783.9420,1.00000000
784.1921,0.99955858
784.4422,1.00000000
784.6923,0.99959280
784.9425,0.99986800
785.1926,1.00000000
785.4427,1.00000000
785.6928,0.99964783
785.9430,0.99876558
786.1931,0.99885105
786.4432,0.99936926
786.6933,1.00000000
786.9435,1.00000000
787.1936,0.99795845
787.4437,0.99868720
787.6938,0.99884985
787.9440,0.99905155
788.1941,0.99814446
788.4442,0.99786310
788.6943,0.99968744
788.9445,1.00000000
789.1946,1.00000000
789.4447,0.99630419
789.6948,0.99878658
789.9450,0.99805915
790.1951,0.99873925
790.4452,1.00000000
790.6953,0.99819713
790.9455,1.00000000
791.1956,0.99790679
791.4457,1.00000000
791.6958,1.00000000
791.9460,0.99966291
792.1961,1.00000000
792.4462,0.99725482
792.6963,0.99771089
792.9465,1.00000000
793.1966,1.00000000
793.4467,0.99805542
793.6968,1.00000000
793.9470,1.00000000
794.1971,1.00000000
794.4472,1.00000000
794.6973,1.00000000
794.9475,1.00000000
795.1976,1.00000000
795.4477,1.00000000
795.6978,0.99703219
795.9480,0.99761018
796.1981,0.99817661
796.4482,1.00000000
796.6983,1.00000000
796.9485,1.00000000
797.1986,1.00000000
797.4487,0.99778916
797.6988,1.00000000
797.9490,0.99977697
798.1991,0.99811685
798.4492,1.00000000
798.6993,1.00000000
798.9495,1.00000000
799.1996,0.99813110
799.4497,1.00000000
799.6998,0.99989619
799.9500,0.99883329
800.2001,0.99644005
800.4502,0.99958071
800.7004,1.00000000
800.9505,0.99494795
801.2006,0.99615238
801.4507,1.00000000
801.7009,1.00000000
801.9510,1.00000000
802.2011,0.99886213
802.4512,1.00000000
802.7014,1.00000000
802.9515,1.00000000
803.2016,0.99761204
803.4517,0.99771058
803.7019,0.99647276
803.9520,0.99958510
804.2021,1.00000000
804.4522,0.99958502
804.7024,1.00000000
804.9525,1.00000000
805.2026,1.00000000
805.4527,1.00000000
805.7029,1.00000000
805.9530,1.00000000
806.2031,0.99893786
806.4532,1.00000000
806.7034,0.99636419
806.9535,0.99903593
807.2036,1.00000000
807.4537,0.99876035
807.7039,1.00000000
807.9540,0.99997692
808.2041,0.99797043
808.4542,1.00000000
808.7044,0.99716667
808.9545,1.00000000
809.2046,1.00000000
809.4547,1.00000000
809.7049,0.99852898
809.9550,0.99949558
810.2051,0.99841581
810.4552,0.99770880
810.7054,1.00000000
810.9555,0.99946765
811.2056,0.99635495
811.4557,0.99772453
811.7059,0.99873470
811.9560,0.99922268
812.2061,0.99880688
812.4562,1.00000000
812.7064,1.00000000
812.9565,0.99675104
813.2066,1.00000000
813.4567,1.00000000
813.7069,1.00000000
813.9570,1.00000000
814.2071,1.00000000
814.4572,0.99839588
814.7074,0.99936780
814.9575,1.00000000
815.2076,0.99744432
815.4577,1.00000000
815.7079,0.99965767
815.9580,1.00000000
816.2081,0.99782494
816.4582,0.99903523
816.7084,0.99726768
816.9585,0.99916377
817.2086,1.00000000
817.4587,0.99720940
817.7089,1.00000000
817.9590,0.99773866
818.2091,0.99955083
818.4592,1.00000000
818.7094,1.00000000
818.9595,0.99831771
819.2096,0.99843326
819.4597,0.99781173
819.7099,1.00000000
819.9600,0.99851874
820.2101,0.99915162
820.4602,0.99908201
820.7104,1.00000000
820.9605,1.00000000
821.2106,1.00000000
821.4607,0.99938156
821.7109,1.00000000
821.9610,0.99938434
822.2111,0.99886431
822.4612,0.99912980
822.7114,1.00000000
822.9615,0.99982399
823.2116,0.99866789
823.4617,1.00000000
823.7119,0.99936345
823.9620,0.99953809
824.2121,0.99852234
824.4622,0.99876271
824.7124,0.99984202
824.9625,1.00000000
825.2126,1.00000000
825.4627,0.99981300
825.7129,1.00000000
825.9630,1.00000000
826.2131,1.00000000
826.4632,0.99984874
826.7134,0.99936819
826.9635,1.00000000
827.2136,0.99740558
827.4637,0.99741618
827.7139,1.00000000
827.9640,1.00000000
828.2141,0.99708174
828.4642,1.00000000
828.7144,0.99882754
828.9645,1.00000000
829.2146,0.99812804
829.4647,0.99690072
829.7149,1.00000000
829.9650,1.00000000
830.2151,1.00000000
830.4652,1.00000000
830.7154,0.99731316
830.9655,0.99808313
831.2156,0.99772141
831.4657,1.00000000
831.7159,1.00000000
831.9660,1.00000000
832.2161,1.00000000
832.4662,0.99634495
832.7164,0.99794779
832.9665,1.00000000
833.2166,0.99903763
833.4667,1.00000000
833.7169,1.00000000
833.9670,1.00000000
834.2171,1.00000000
834.4672,1.00000000
834.7174,1.00000000
834.9675,0.99879701
835.2176,0.99935570
835.4677,0.99627282
835.7179,1.00000000
835.9680,0.99983902
836.2181,0.99779297
836.4682,0.99920642
836.7184,1.00000000
836.9685,1.00000000
837.2186,1.00000000
837.4687,0.99794631
837.7189,1.00000000
837.9690,0.99825708
838.2191,1.00000000
838.4692,0.99866552
838.7194,0.99734802
838.9695,1.00000000
839.2196,0.99671736
839.4697,0.99918622
839.7199,1.00000000
839.9700,1.00000000
840.2201,0.99988596
840.4702,1.00000000
840.7204,0.99928925
840.9705,0.99655531
841.2206,0.99937448
841.4707,0.99960074
841.7209,0.99916528
841.9710,0.99801643
842.2211,0.99701085
842.4712,0.99947785
842.7214,0.99871187
842.9715,0.99758802
843.2216,0.99770283
843.4717,1.00000000
843.7219,1.00000000
843.9720,0.99559878
844.2221,1.00000000
844.4722,0.99950039
844.7224,1.00000000
844.9725,1.00000000
845.2226,1.00000000
845.4727,0.99947132
845.7229,0.99941121
845.9730,0.99814800
846.2231,1.00000000
846.4732,1.00000000
846.7234,1.00000000
846.9735,1.00000000
847.2236,0.99866622
847.4737,0.99816352
847.7239,1.00000000
847.9740,0.99670771
848.2241,0.99990713
848.4742,1.00000000
848.7244,1.00000000
848.9745,1.00000000
849.2246,0.99706124
849.4747,0.99921042
849.7249,1.00000000
849.9750,1.00000000
850.2251,1.00000000
850.4752,0.99898302
850.7254,0.99950510
850.9755,0.99896833
851.2256,1.00000000
851.4757,0.99860423
851.7259,0.99872230
851.9760,0.99439109
852.2261,1.00000000
852.4762,0.99880346
852.7264,1.00000000
852.9765,1.00000000
853.2266,1.00000000
853.4767,0.99965558
853.7269,0.99924720
853.9770,1.00000000
854.2271,0.99857275
854.4772,0.99769872
854.7274,0.99812513
854.9775,0.99490188
855.2276,0.99815757
855.4777,1.00000000
855.7279,0.99951233
855.9780,1.00000000
856.2281,0.99659234
856.4782,0.99857311
856.7284,1.00000000
856.9785,0.99816944
857.2286,1.00000000
857.4787,0.99946640
857.7289,1.00000000
857.9790,0.99881404
858.2291,1.00000000
858.4792,0.99844318
858.7294,0.99807271
858.9795,0.99909421
859.2296,0.99945299
859.4797,1.00000000
859.7299,0.99766188
859.9800,1.00000000
860.2301,1.00000000
860.4802,0.99761734
860.7304,1.00000000
860.9805,0.99504944
861.2306,0.99959219
861.4807,1.00000000
861.7309,0.99411163
861.9810,0.99850565
862.2311,0.99985199
862.4812,1.00000000
862.7314,0.99636593
862.9815,0.99854689
863.2316,1.00000000
863.4817,0.99650142
863.7319,1.00000000
863.9820,0.99966388
864.2321,0.99807405
864.4822,0.99907650
864.7324,1.00000000
864.9825,1.00000000
865.2326,1.00000000
865.4827,1.00000000
865.7329,0.99724019
865.9830,0.99832394
866.2331,1.00000000
866.4832,0.99625144
866.7334,0.99928053
866.9835,0.99859690
867.2336,0.99864178
867.4837,1.00000000
867.7339,0.99883197
867.9840,0.99663186
868.2341,0.99960625
868.4842,1.00000000
868.7344,0.99827219
868.9845,0.99824221
869.2346,0.99853888
869.4847,0.99915335
869.7349,0.99792532
869.9850,0.99998042
870.2351,0.99909356
870.4852,1.00000000
870.7354,1.00000000
870.9855,0.99883934
871.2356,0.99952665
871.4857,0.99968250
871.7359,1.00000000
871.9860,0.99880306
872.2361,1.00000000
872.4862,0.99666940
872.7364,0.99908744
872.9865,1.00000000
873.2366,0.99814526
873.4867,0.99987433
873.7369,1.00000000
873.9870,0.99607851
874.2371,1.00000000
874.4872,1.00000000
874.7374,0.99777768
874.9875,0.99843998
875.2376,1.00000000
875.4877,1.00000000
875.7379,0.99572434
875.9880,0.99867601
876.2381,0.99847128
876.4882,0.99725109
876.7384,0.99941249
876.9885,1.00000000
877.2386,0.99922581
877.4887,0.99826019
877.7389,0.99606900
877.9890,1.00000000
878.2391,0.99806081
878.4892,0.99850168
878.7394,0.99823942
878.9895,0.99951118
879.2396,0.99916876
879.4897,1.00000000
879.7399,1.00000000
879.9900,1.00000000
880.2401,1.00000000
880.4902,0.99731646
880.7404,1.00000000
880.9905,1.00000000
881.2406,0.99775446
881.4907,1.00000000
881.7409,0.99933700
881.9910,0.99903336
882.2411,0.99918274
882.4912,1.00000000
882.7414,0.99801648
882.9915,0.99700923
883.2416,1.00000000
883.4917,1.00000000
883.7419,0.99864297
883.9920,1.00000000
884.2421,0.99750875
884.4922,0.99956605
884.7424,1.00000000
884.9925,1.00000000
885.2426,0.99783730
885.4927,0.99527578
885.7429,0.99618233
885.9930,1.00000000
886.2431,1.00000000
886.4932,1.00000000
886.7434,1.00000000
886.9935,1.00000000
887.2436,1.00000000
887.4937,0.99850670
887.7439,1.00000000
887.9940,1.00000000
888.2441,1.00000000
888.4942,1.00000000
888.7444,1.00000000
888.9945,0.99720905
889.2446,0.99736046
889.4947,0.99898606
889.7449,0.99311768
889.9950,0.99975391
890.2451,1.00000000
890.4952,1.00000000
890.7454,0.99456075
890.9955,1.00000000
891.2456,0.99753284
891.4957,0.99699765
891.7459,1.00000000
891.9960,1.00000000
892.2461,0.99754652
892.4962,1.00000000
892.7464,1.00000000
892.9965,1.00000000
893.2466,0.99871454
893.4967,0.99990488
893.7469,0.99787314
893.9970,1.00000000
894.2471,1.00000000
894.4972,0.99950328
894.7474,0.99689184
894.9975,1.00000000
895.2476,1.00000000
895.4977,1.00000000
895.7479,0.99938392
895.9980,0.99948140
896.2481,1.00000000
896.4982,1.00000000
896.7484,0.99789808
896.9985,1.00000000
897.2486,0.99755560
897.4987,0.99638018
897.7489,1.00000000
897.9990,1.00000000
898.2491,0.99938427
898.4992,1.00000000
898.7494,0.99981284
898.9995,0.99655503
899.2496,1.00000000
899.4997,1.00000000
899.7499,1.00000000
900.0000,0.99853576
