id	pos	best	average	competition_id	round_type_id	event_id	person_name	person_id	format_id	regional_single_record	regional_average_record	person_country_id
5223377	7	22	2500	WC2023	f	333fm	Yifan Wang (王逸帆)	2017WANY29	m	NULL	NULL	China
5223378	9	24	2567	WC2023	f	333fm	Daniel Karnaukh	2014KARN02	m	NULL	NULL	USA
5223379	10	20	2700	WC2023	f	333fm	Sébastien Auroux	2008AURO01	m	NULL	NULL	Germany
5223380	11	25	2700	WC2023	f	333fm	Dohyun Kim (김도현)	2013KIMD01	m	NULL	NULL	Korea
5223381	12	25	2800	WC2023	f	333fm	DongSoo Park (박동수)	2017PARK05	m	NULL	NULL	Korea
5223385	16	24	2833	WC2023	f	333fm	Tim Reynolds	2005REYN01	m	NULL	NULL	USA
5223386	17	25	2867	WC2023	f	333fm	Reto Bubendorf	2012BUBE01	m	NULL	NULL	Switzerland
5223388	19	24	2900	WC2023	f	333fm	Benjamin Gottschalk	2016GOTT01	m	NULL	NULL	USA
5223389	20	25	2900	WC2023	f	333fm	Shivam Bansal	2011BANS02	m	NULL	NULL	India
5223390	21	24	2967	WC2023	f	333fm	Takayuki Tanaka (田中隆喜)	2014TANA01	m	NULL	NULL	Japan
5223392	23	23	3000	WC2023	f	333fm	Jacob Ambrose	2010AMBR01	m	NULL	NULL	USA
5223393	24	25	3000	WC2023	f	333fm	Juliette Sébastien	2014SEBA01	m	NULL	NULL	France
5223398	29	24	3033	WC2023	f	333fm	Liam Highducheck	2015HIGH01	m	NULL	NULL	Australia
5223404	35	24	3100	WC2023	f	333fm	Ulrik Bredland	2012BRED01	m	NR	NULL	Norway
5223405	36	25	3100	WC2023	f	333fm	Knut Skaug Haraldsen	2016HARA02	m	NULL	NULL	Norway
5223418	49	25	3367	WC2023	f	333fm	Fabian Settelen	2015SETT01	m	NULL	NULL	Switzerland
5223457	88	19	-1	WC2023	f	333fm	Simon Kellum	2016KELL12	m	NULL	NULL	USA
5223458	89	20	-1	WC2023	f	333fm	Kyeongmin Choi (최경민)	2017CHOI07	m	NR	NULL	Korea
5223459	90	21	-1	WC2023	f	333fm	Lichi Fang (方力驰)	2018FANG03	m	NULL	NULL	China
5223460	91	22	-1	WC2023	f	333fm	Takumi Tamura (田村匠)	2019TAMU01	m	NULL	NULL	Japan
5223461	91	22	-1	WC2023	f	333fm	Wong Chong Wen (黄崇文)	2014WENW01	m	NULL	NULL	Singapore
5223462	93	23	-1	WC2023	f	333fm	Ben Baron	2016BARO04	m	NULL	NULL	Israel
5223463	93	23	-1	WC2023	f	333fm	Nicolas Gertner Kilian	2013GERT01	m	NULL	NULL	France
5223464	95	24	-1	WC2023	f	333fm	Robert Yau	2009YAUR01	m	NULL	NULL	United Kingdom
5223465	95	24	-1	WC2023	f	333fm	Cian-Jyun Yang (楊謙君)	2019YANG94	m	NULL	NULL	Taiwan
5223466	97	25	-1	WC2023	f	333fm	Tomohiro Kobayashi (小林知広)	2013KOBA01	m	NULL	NULL	Japan
5223467	97	25	-1	WC2023	f	333fm	Zecharya Moshavi	2018MOSH01	m	NULL	NULL	Israel
5223468	97	25	-1	WC2023	f	333fm	Helmer Ewert	2015EWER01	m	NULL	NULL	Sweden
5232661	1	25	2667	AlphenTracktoRecords24h2023	f	333fm	Sebastiano Tronto	2011TRON02	m	NULL	NULL	Italy
5235296	1	21	2233	RNSEA2023	f	333fm	Jan Bentlage	2010BENT01	m	NULL	NR	Germany
5235297	2	22	2333	RNSEA2023	f	333fm	Dunhui Xiao (肖敦慧)	2018XIAO03	m	NULL	NULL	Germany
5235298	3	25	2567	RNSEA2023	f	333fm	Louis-Marie Ratto	2019RATT02	m	NULL	NULL	France
5235299	4	25	2767	RNSEA2023	f	333fm	Martin Vædele Egdal	2013EGDA02	m	NULL	NULL	Denmark
5235300	5	25	2800	RNSEA2023	f	333fm	Alexander Botz	2013BOTZ01	m	NULL	NULL	Germany
5235311	16	23	-1	RNSEA2023	f	333fm	Malte Ihlefeld	2016IHLE01	m	NULL	NULL	Germany
5235312	17	24	-1	RNSEA2023	f	333fm	Noah Kraft	2016KRAF01	m	NULL	NULL	Germany
5235313	18	25	-1	RNSEA2023	f	333fm	Adrien Neveu	2018NEVE02	m	NULL	NULL	France
5236822	1	22	2300	ABHM2023	f	333fm	Jaye Sloan	2022SLOA01	m	NULL	NR	United Kingdom
5236823	2	23	2633	ABHM2023	f	333fm	Harry Savage	2013SAVA01	m	NULL	NULL	United Kingdom
5236824	3	24	2700	ABHM2023	f	333fm	Fabio Schwandt	2014SCHW02	m	NULL	NULL	United Kingdom
5236825	4	24	2833	ABHM2023	f	333fm	Ben Stokes	2018STOK01	m	NULL	NULL	United Kingdom
5236887	1	25	2733	SilentBrasilia2023	f	333fm	Anuar Miguel Abib Onofre	2015ONOF01	m	NULL	NULL	Brazil
5250930	1	21	2233	SingaporeSilentSeptember2023	f	333fm	Firstian Fushada (符逢城)	2015FUSH01	m	NULL	NULL	Indonesia
5250931	2	23	2333	SingaporeSilentSeptember2023	f	333fm	Wong Chong Wen (黄崇文)	2014WENW01	m	NULL	NULL	Singapore
5250932	3	23	2733	SingaporeSilentSeptember2023	f	333fm	Chang Hong Liang (张泓量)	2016LIAN02	m	NULL	NULL	Singapore
5253161	1	24	2533	DanishFMChampionship2023	f	333fm	Adam Marcellus Kelly	2016KELL10	m	NULL	NULL	USA
5253163	3	25	2767	DanishFMChampionship2023	f	333fm	Ida Exner	2017EXNE01	m	NULL	NULL	Denmark
5254788	2	23	3033	PaceBlindCrazyStockholm2023	f	333fm	Willem Klose	2017KLOS01	m	NULL	NULL	Germany
5254790	4	25	3233	PaceBlindCrazyStockholm2023	f	333fm	Daniel Wallin	2013WALL03	m	NULL	NULL	Sweden
5254793	7	25	-1	PaceBlindCrazyStockholm2023	f	333fm	Mauro Moisés Ortega López	2016LOPE44	m	NULL	NULL	Spain
5257229	1	21	2367	NacionalesArgentinas2023	f	333fm	Guido Dipietro	2013DIPI01	m	NULL	NULL	Argentina
5259257	1	22	2300	HarrowAutumn2023	f	333fm	Fabio Schwandt	2014SCHW02	m	NULL	NR	United Kingdom
5259258	2	23	2433	HarrowAutumn2023	f	333fm	Harry Savage	2013SAVA01	m	NULL	NULL	United Kingdom
5259259	3	25	2900	HarrowAutumn2023	f	333fm	Harry Owen	2017OWEN01	m	NULL	NULL	United Kingdom
5259267	11	25	-1	HarrowAutumn2023	f	333fm	Jaye Sloan	2022SLOA01	m	NULL	NULL	United Kingdom
5262515	2	22	3100	OregonChampionship2023	f	333fm	Ash Black	2017BLAC06	m	NULL	NULL	USA
5271389	2	20	3167	PocosCuposBogotaIII2023	f	333fm	Michael Andres Castillo Lemus	2011CAST02	m	NR	NULL	Colombia
5275224	2	25	-1	GrizzCubingLeagueI2023	f	333fm	Ben Streeter	2013STRE01	m	NULL	NULL	USA
5281562	1	25	3067	KyivFMCFriendsIV2023	f	333fm	Yurii Riabov (Юрій Рябов)	2018RIAB01	m	NULL	NULL	Ukraine
5281565	4	25	-1	KyivFMCFriendsIV2023	f	333fm	Serhii Mormul (Сергій Мормуль)	2012MORM01	m	NULL	NULL	Ukraine
5300529	2	25	2967	VisayasChampionship2023	f	333fm	Cian-Jyun Yang (楊謙君)	2019YANG94	m	NULL	NULL	Taiwan
5306765	1	19	2000	FMCJohorBahru2023	1	333fm	Wong Chong Wen (黄崇文)	2014WENW01	m	NR	WR	Singapore
5306766	2	22	2200	FMCJohorBahru2023	1	333fm	Firstian Fushada (符逢城)	2015FUSH01	m	NULL	NR	Indonesia
5306767	3	23	2500	FMCJohorBahru2023	1	333fm	Luis Tan Hong Yi (陈宏溢)	2023YILU01	m	NULL	NULL	Singapore
5306768	3	23	2500	FMCJohorBahru2023	1	333fm	Ang Chin Zhen (洪靖程)	2016ZHEN09	m	NULL	NULL	Malaysia
5306782	1	23	2333	FMCJohorBahru2023	f	333fm	Wong Chong Wen (黄崇文)	2014WENW01	m	NULL	NULL	Singapore
5306783	2	24	2433	FMCJohorBahru2023	f	333fm	Ang Chin Zhen (洪靖程)	2016ZHEN09	m	NULL	NULL	Malaysia
5306784	3	24	2467	FMCJohorBahru2023	f	333fm	Firstian Fushada (符逢城)	2015FUSH01	m	NULL	NULL	Indonesia
5306793	1	20	2167	SzansaCubingOpenWarsaw2023	f	333fm	Radomił Baran	2020BARA02	m	NULL	ER	Poland
5306794	2	22	2400	SzansaCubingOpenWarsaw2023	f	333fm	Wojciech Rogoziński	2019ROGO04	m	NULL	NULL	Poland
5306795	3	23	2400	SzansaCubingOpenWarsaw2023	f	333fm	Cyprian Kalbarczyk	2016KALB01	m	NULL	NULL	Poland
5306796	4	22	2600	SzansaCubingOpenWarsaw2023	f	333fm	Krzysztof Pietrusiak	2019PIET01	m	NULL	NULL	Poland
5306804	12	20	-1	SzansaCubingOpenWarsaw2023	f	333fm	Radosław Opoka	2013OPOK01	m	NULL	NULL	Poland
5312880	1	25	2567	NittedalMentalBreakdown2023	f	333fm	Jan Bentlage	2010BENT01	m	NULL	NULL	Germany
5313603	1	23	2433	SwoopinSilenceOxford2023	f	333fm	Simon Kellum	2016KELL12	m	NULL	NULL	USA
5313604	2	24	2500	SwoopinSilenceOxford2023	f	333fm	Carter Kucala	2015KUCA01	m	NULL	NULL	USA
5313606	4	25	2933	SwoopinSilenceOxford2023	f	333fm	Luke Garrett	2017GARR05	m	NULL	NULL	USA
5313612	10	23	-1	SwoopinSilenceOxford2023	f	333fm	Brian Johnson	2013JOHN10	m	NULL	NULL	USA
5327401	1	23	2467	NewhamAutumnBBO2023	f	333fm	Fabio Schwandt	2014SCHW02	m	NULL	NULL	United Kingdom
5327402	2	24	2533	NewhamAutumnBBO2023	f	333fm	Jaye Sloan	2022SLOA01	m	NULL	NULL	United Kingdom
5329041	1	23	0	ChattogramCubeOpen2023	f	333fm	Mosfikul Islam	2023ISLA08	1	NR	NULL	Bangladesh
5329042	2	25	0	ChattogramCubeOpen2023	f	333fm	Talha Harun	2023HARU01	1	NULL	NULL	Bangladesh
5333965	1	21	2300	EretumVMegamindEdition2023	1	333fm	Jan Bentlage	2010BENT01	m	NULL	NULL	Germany
5333980	1	25	2633	EretumVMegamindEdition2023	f	333fm	Jan Bentlage	2010BENT01	m	NULL	NULL	Germany
5333987	8	25	-1	EretumVMegamindEdition2023	f	333fm	Lorenzo Mauro	2014MAUR06	m	NULL	NULL	Italy
5343109	1	25	2667	AustralianNationalsFMC2023	f	333fm	Nicolas Gertner Kilian	2013GERT01	m	NULL	NULL	France
5343110	2	24	2767	AustralianNationalsFMC2023	f	333fm	Joshua Hounslow	2016HOUN01	m	NULL	NULL	Australia
5343111	3	25	2900	AustralianNationalsFMC2023	f	333fm	Riley Dexter	2016DEXT01	m	NULL	NULL	Australia
5343114	6	25	3200	AustralianNationalsFMC2023	f	333fm	Christopher Reid	2022REID01	m	NULL	NULL	Australia
5343139	30	19	-1	AustralianNationalsFMC2023	f	333fm	Jayden McNeill	2012MCNE01	m	OcR	NULL	Australia
5343140	31	23	-1	AustralianNationalsFMC2023	f	333fm	Tommy Kiprillis	2014KIPR01	m	NULL	NULL	Australia
5343268	11	21	-1	BMME3x3Day2023	f	333fm	Jeremy Mrzyglocki	2019MRZY01	m	NULL	NULL	Germany
5349344	1	19	2067	MYHMIndonesianChampionship2023	f	333fm	Firstian Fushada (符逢城)	2015FUSH01	m	NR	NR	Indonesia
5349345	1	19	2067	MYHMIndonesianChampionship2023	f	333fm	Wong Chong Wen (黄崇文)	2014WENW01	m	NR	NULL	Singapore
5350732	1	22	2500	DontDNSDenton2023	1	333fm	Noah Swor	2017SWOR01	m	NULL	NULL	USA
5350733	2	24	2533	DontDNSDenton2023	1	333fm	Jeremy Sheng	2019SHEN10	m	NULL	NULL	USA
5350734	3	23	2667	DontDNSDenton2023	1	333fm	Ray Bai	2014BAIR01	m	NULL	NULL	USA
5350735	4	25	3133	DontDNSDenton2023	1	333fm	Ryan Pilat	2016PILA03	m	NULL	NULL	USA
5350753	1	24	2633	DontDNSDenton2023	2	333fm	Noah Swor	2017SWOR01	m	NULL	NULL	USA
5350754	2	25	2633	DontDNSDenton2023	2	333fm	Jeremy Sheng	2019SHEN10	m	NULL	NULL	USA
5350768	1	24	2467	DontDNSDenton2023	f	333fm	Noah Swor	2017SWOR01	m	NULL	NULL	USA
5350769	2	24	2733	DontDNSDenton2023	f	333fm	Ray Bai	2014BAIR01	m	NULL	NULL	USA
5350776	9	24	-1	DontDNSDenton2023	f	333fm	Jeremy Sheng	2019SHEN10	m	NULL	NULL	USA
5359469	1	24	2433	NewEnglandFMCWarmup2023	1	333fm	Levi Gibson	2018GIBS04	m	NULL	NULL	USA
5359470	2	24	2467	NewEnglandFMCWarmup2023	1	333fm	Krish Shah-Nathwani	2015SHAH09	m	NULL	NULL	USA
5359479	1	22	2333	NewEnglandFMCWarmup2023	f	333fm	Krish Shah-Nathwani	2015SHAH09	m	NULL	NULL	USA
5359480	2	24	2500	NewEnglandFMCWarmup2023	f	333fm	Levi Gibson	2018GIBS04	m	NULL	NULL	USA
5362164	1	24	0	SwisscubingCupFinal2023	f	333fm	Tobias Peter	2014PETE03	1	NULL	NULL	Switzerland
5362165	2	25	0	SwisscubingCupFinal2023	f	333fm	Noah Kraft	2016KRAF01	1	NULL	NULL	Germany
5365858	1	24	2500	CzechFMCChampionship2023	f	333fm	Matěj Grohmann	2015GROH02	m	NULL	NULL	Czech Republic
5365859	2	25	2600	CzechFMCChampionship2023	f	333fm	Jan Riedl	2019RIED01	m	NULL	NULL	Czech Republic
5371009	1	22	2300	PleaseBeQuietBergen2023	f	333fm	Jan Bentlage	2010BENT01	m	NULL	NULL	Germany
5371015	7	23	-1	PleaseBeQuietBergen2023	f	333fm	Jakob Jernsletten	2018JERN01	m	NR	NULL	Norway
5378201	1	21	2267	PolishChampionship2023	f	333fm	Wojciech Rogoziński	2019ROGO04	m	NULL	NULL	Poland
5378202	2	22	2333	PolishChampionship2023	f	333fm	Bartosz Karpiński	2019KARP03	m	NULL	NULL	Poland
5378203	3	22	2367	PolishChampionship2023	f	333fm	Radomił Baran	2020BARA02	m	NULL	NULL	Poland
5378204	4	21	2567	PolishChampionship2023	f	333fm	Jan Zych	2014ZYCH01	m	NULL	NULL	Poland
5378205	5	23	2567	PolishChampionship2023	f	333fm	Dawid Wójcik	2016WOJC04	m	NULL	NULL	Poland
5378206	6	23	2600	PolishChampionship2023	f	333fm	Krzysztof Pietrusiak	2019PIET01	m	NULL	NULL	Poland
5378207	7	25	2767	PolishChampionship2023	f	333fm	Paweł Duraj	2016DURA09	m	NULL	NULL	Poland
5378221	21	21	-1	PolishChampionship2023	f	333fm	Jakub Bartos	2014BART06	m	NULL	NULL	Poland
5381205	1	24	2500	CampeonatoBrasileiroFMC2023	1	333fm	Anuar Miguel Abib Onofre	2015ONOF01	m	NULL	NR	Brazil
5381228	1	25	2567	CampeonatoBrasileiroFMC2023	f	333fm	Anuar Miguel Abib Onofre	2015ONOF01	m	NULL	NULL	Brazil
5382121	1	25	0	SumofRanksGranada2023	f	333fm	Jordi Lleixà López	2023LOPE09	1	NULL	NULL	Spain
5386672	1	21	2200	UCSDExtravaganzaPBQ2023	f	333fm	Kyeongmin Choi (최경민)	2017CHOI07	m	NULL	NR	Korea
5388357	1	19	2167	NewEnglandChampionship2023	f	333fm	Krish Shah-Nathwani	2015SHAH09	m	NULL	NULL	USA
5388358	2	19	2367	NewEnglandChampionship2023	f	333fm	Levi Gibson	2018GIBS04	m	NULL	NULL	USA
5388359	3	25	2767	NewEnglandChampionship2023	f	333fm	Nikhil Soares	2015SOAR01	m	NULL	NULL	India
5388360	4	20	2900	NewEnglandChampionship2023	f	333fm	Erik Johnson	2007JOHN02	m	NULL	NULL	USA
5388368	12	20	-1	NewEnglandChampionship2023	f	333fm	Aedan Bryant	2017BRYA06	m	NULL	NULL	USA
5391722	1	25	2667	GemCityAirplaneModeIV2023	f	333fm	Evan Brown	2013BROW04	m	NULL	NULL	USA
5392568	1	21	2367	RubiksUKChampionshipFMC2023	f	333fm	Yunhao Lou (娄云皓)	2017LOUY01	m	NULL	NULL	China
5392569	2	22	2400	RubiksUKChampionshipFMC2023	f	333fm	Harry Savage	2013SAVA01	m	NULL	NULL	United Kingdom
5392570	2	22	2400	RubiksUKChampionshipFMC2023	f	333fm	Jaye Sloan	2022SLOA01	m	NULL	NULL	United Kingdom
5392571	4	21	2467	RubiksUKChampionshipFMC2023	f	333fm	Fabio Schwandt	2014SCHW02	m	NULL	NULL	United Kingdom
5392572	5	23	2733	RubiksUKChampionshipFMC2023	f	333fm	Rayan Islam	2022ISLA08	m	NULL	NULL	United Kingdom
5392599	32	25	-1	RubiksUKChampionshipFMC2023	f	333fm	Lichi Fang (方力驰)	2018FANG03	m	NULL	NULL	China
5394238	1	21	2300	FMCSpanishChampionship2023	f	333fm	Mauro Moisés Ortega López	2016LOPE44	m	NULL	NULL	Spain
5394239	2	25	2600	FMCSpanishChampionship2023	f	333fm	Rafael Rodriguez Santana	2012SANT12	m	NULL	NULL	Spain
5394240	3	20	2667	FMCSpanishChampionship2023	f	333fm	Nicolas Gertner Kilian	2013GERT01	m	NULL	NULL	France
5400795	10	23	-1	EmpireStateFallFocus2023	f	333fm	Levi Gibson	2018GIBS04	m	NULL	NULL	USA
5405888	1	19	2167	GreatLakesFMCChampionship2023	f	333fm	Cale Schoon	2014SCHO02	m	NULL	NULL	USA
5405889	2	23	2400	GreatLakesFMCChampionship2023	f	333fm	Mark Boyanowski	2014BOYA01	m	NULL	NULL	USA
5405890	3	22	2533	GreatLakesFMCChampionship2023	f	333fm	Evan Brown	2013BROW04	m	NULL	NULL	USA
5405891	4	25	2600	GreatLakesFMCChampionship2023	f	333fm	Carter Kucala	2015KUCA01	m	NULL	NULL	USA
5405892	5	24	2633	GreatLakesFMCChampionship2023	f	333fm	Noah Swor	2017SWOR01	m	NULL	NULL	USA
5405893	6	25	2667	GreatLakesFMCChampionship2023	f	333fm	Walker Welch	2011WELC01	m	NULL	NULL	USA
5405894	6	25	2667	GreatLakesFMCChampionship2023	f	333fm	Stanley Chapel	2016CHAP04	m	NULL	NULL	USA
5405896	9	24	2900	GreatLakesFMCChampionship2023	f	333fm	Zeke Mackay	2015MACK06	m	NULL	NULL	USA
5405910	23	23	-1	GreatLakesFMCChampionship2023	f	333fm	Brian Johnson	2013JOHN10	m	NULL	NULL	USA
5405911	24	24	-1	GreatLakesFMCChampionship2023	f	333fm	Akshaansh Chilakapati	2016CHIL02	m	NULL	NULL	India
5405912	25	25	-1	GreatLakesFMCChampionship2023	f	333fm	Luke Garrett	2017GARR05	m	NULL	NULL	USA
5405913	25	25	-1	GreatLakesFMCChampionship2023	f	333fm	Ivan Krueger	2016KRUE01	m	NULL	NULL	USA
5405914	25	25	-1	GreatLakesFMCChampionship2023	f	333fm	Simon Kellum	2016KELL12	m	NULL	NULL	USA
5406419	1	23	3000	Bartebyen2023	f	333fm	Jakob Jernsletten	2018JERN01	m	NR	NULL	Norway
5406825	1	22	2267	HalfTurnsHataitai2023	1	333fm	Tom Nelson	2013NELS01	m	NR	NR	New Zealand
5406826	2	23	2733	HalfTurnsHataitai2023	1	333fm	Aneurin Hunt	2010HUNT02	m	NULL	NULL	New Zealand
5406839	1	24	2533	HalfTurnsHataitai2023	f	333fm	Tom Nelson	2013NELS01	m	NULL	NULL	New Zealand
5413203	1	24	2633	PBQUtahChampionship2023	f	333fm	Lewis Isom	2018ISOM02	m	NULL	NULL	USA
5413204	2	25	2833	PBQUtahChampionship2023	f	333fm	Bradley Sampson	2008SAMP01	m	NULL	NULL	USA
5413848	1	23	2567	RoskildeForAlle2023	f	333fm	Ida Exner	2017EXNE01	m	NULL	NULL	Denmark
5413858	11	23	-1	RoskildeForAlle2023	f	333fm	Theodor Nordstrand	2016NORD02	m	NULL	NULL	Sweden
5414168	1	24	2733	MiniMentalMilanoI2023	1	333fm	Lorenzo Mauro	2014MAUR06	m	NULL	NULL	Italy
5414181	1	24	2900	MiniMentalMilanoI2023	f	333fm	Lorenzo Mauro	2014MAUR06	m	NULL	NULL	Italy
5422335	1	23	0	SouthGermany2023	f	333fm	Dunhui Xiao (肖敦慧)	2018XIAO03	1	NULL	NULL	Germany
5422336	2	25	0	SouthGermany2023	f	333fm	Mats Walker	2021WALK02	1	NULL	NULL	Germany
5429518	1	24	2533	HungarianOpen2023	f	333fm	Nicolas Gertner Kilian	2013GERT01	m	NULL	NULL	France
5429519	2	23	2667	HungarianOpen2023	f	333fm	Bence Barát	2008BARA01	m	NULL	NULL	Hungary
5429520	3	21	2767	HungarianOpen2023	f	333fm	Marcel Ručigaj	2016RUCI01	m	NR	NR	Slovenia
5429534	17	25	-1	HungarianOpen2023	f	333fm	Thomas Strasser	2022STRA10	m	NULL	NULL	Austria
5430387	6	25	-1	CaminodelaPlataOpen2023	f	333fm	Zhedong Wang (王哲栋)	2015WANG83	m	NULL	NULL	China
5436592	1	22	0	SSLVIIIJonkoping2023	f	333fm	William Jensen	2016JENS09	1	NULL	NULL	Sweden
5437709	6	25	-1	ZomblindersLima2023	f	333fm	Giordano Limber Aguilar Allcca	2019ALLC01	m	NR	NULL	Peru
5448585	1	23	2900	Cube4funLublininStaszic2023	f	333fm	Pavel Yushkevich	2013YUSH01	m	NULL	NULL	Belarus
5450142	1	21	2200	NhoodXperienceSideEvents2023	f	333fm	Mauro Moisés Ortega López	2016LOPE44	m	NULL	NULL	Spain
5450143	2	24	2500	NhoodXperienceSideEvents2023	f	333fm	Nicolas Gertner Kilian	2013GERT01	m	NULL	NULL	France
5450144	3	23	2633	NhoodXperienceSideEvents2023	f	333fm	Pavlo Bondar (Павло Бондар)	2018BOND03	m	NULL	NULL	Ukraine
5450145	4	22	2700	NhoodXperienceSideEvents2023	f	333fm	Vasco Vasconcelos	2008VASC01	m	NR	NULL	Portugal
5450161	20	23	-1	NhoodXperienceSideEvents2023	f	333fm	Oscar Sánchez Najarro	2017NAJA02	m	NULL	NULL	Spain
5454818	4	23	-1	StockholmMentalMeltdown2023	f	333fm	Theodor Nordstrand	2016NORD02	m	NULL	NULL	Sweden
5455638	1	23	0	WarsawCubeMasters2023	f	333fm	Radomił Baran	2020BARA02	1	NULL	NULL	Poland
5455639	2	25	0	WarsawCubeMasters2023	f	333fm	Dawid Wójcik	2016WOJC04	1	NULL	NULL	Poland
5459891	1	22	0	MalpensaICQualifier2023	f	333fm	Marco Rota	2009ROTA01	1	NULL	NULL	Italy
5461282	1	24	2633	BavarianOpen2023	f	333fm	Dunhui Xiao (肖敦慧)	2018XIAO03	m	NULL	NULL	Germany
5461283	2	25	2633	BavarianOpen2023	f	333fm	Noah Kraft	2016KRAF01	m	NULL	NULL	Germany
5461284	3	25	2733	BavarianOpen2023	f	333fm	Mats Walker	2021WALK02	m	NULL	NULL	Germany
5461285	4	25	2933	BavarianOpen2023	f	333fm	Linus Frész	2011FRES01	m	NULL	NULL	Germany
5469361	1	22	2433	RockyMountainChampionship2023	f	333fm	Brian Johnson	2013JOHN10	m	NULL	NULL	USA
5469362	2	25	2533	RockyMountainChampionship2023	f	333fm	Carter Kucala	2015KUCA01	m	NULL	NULL	USA
5469363	3	25	2900	RockyMountainChampionship2023	f	333fm	Samuel Baird	2016BAIR01	m	NULL	NULL	USA
5469364	4	25	2967	RockyMountainChampionship2023	f	333fm	Benjamin Gottschalk	2016GOTT01	m	NULL	NULL	USA
5469387	27	22	-1	RockyMountainChampionship2023	f	333fm	Lewis Isom	2018ISOM02	m	NULL	NULL	USA
5471084	1	22	2433	FitchburgFMCII2023	f	333fm	Simon Kellum	2016KELL12	m	NULL	NULL	USA
5471085	2	22	2600	FitchburgFMCII2023	f	333fm	Carter Kucala	2015KUCA01	m	NULL	NULL	USA
5471089	6	22	-1	FitchburgFMCII2023	f	333fm	Brian Johnson	2013JOHN10	m	NULL	NULL	USA
5471090	1	20	2267	2RoundsofFMCinRzeszow2023	1	333fm	Radomił Baran	2020BARA02	m	NULL	NULL	Poland
5471100	1	22	2233	2RoundsofFMCinRzeszow2023	f	333fm	Radomił Baran	2020BARA02	m	NULL	NULL	Poland
5474874	1	24	2767	FMCUkraineFriendship2023	f	333fm	Yurii Riabov (Юрій Рябов)	2018RIAB01	m	NULL	NULL	Ukraine
5475950	1	23	0	MelbourneCubeDays2023	f	333fm	David Epstein	2016EPST02	1	NULL	NULL	Australia
5475951	2	24	0	MelbourneCubeDays2023	f	333fm	Cameron Stollery	2010STOL01	1	NULL	NULL	Australia
5475952	2	24	0	MelbourneCubeDays2023	f	333fm	Ziqi Ding	2021DING02	1	NULL	NULL	Australia
5476708	1	25	0	AllRoundersinStobierna2023	f	333fm	Radomił Baran	2020BARA02	1	NULL	NULL	Poland
5477609	1	25	0	KoelnerKubing2023	f	333fm	Dunhui Xiao (肖敦慧)	2018XIAO03	1	NULL	NULL	Germany
5477610	1	25	0	KoelnerKubing2023	f	333fm	Jan Bentlage	2010BENT01	1	NULL	NULL	Germany
5487784	1	25	2700	VirginiaChampionship2023	f	333fm	Stanley Chapel	2016CHAP04	m	NULL	NULL	USA
5487785	2	24	2900	VirginiaChampionship2023	f	333fm	Daniel Goodman	2013GOOD01	m	NULL	NULL	USA
5492442	1	23	2333	FMCFrance2023	1	333fm	Louis-Marie Ratto	2019RATT02	m	NULL	NULL	France
5492457	16	21	-1	FMCFrance2023	1	333fm	Nicolas Gertner Kilian	2013GERT01	m	NULL	NULL	France
5492458	17	23	-1	FMCFrance2023	1	333fm	Mauro Moisés Ortega López	2016LOPE44	m	NULL	NULL	Spain
5492459	17	23	-1	FMCFrance2023	1	333fm	Adrien Neveu	2018NEVE02	m	NULL	NULL	France
5492460	19	25	-1	FMCFrance2023	1	333fm	Alexis Le Merrer	2019MERR02	m	NULL	NULL	France
5492470	1	20	2300	FMCFrance2023	f	333fm	Alexis Le Merrer	2019MERR02	m	NULL	NULL	France
5492471	2	22	2433	FMCFrance2023	f	333fm	Louis-Marie Ratto	2019RATT02	m	NULL	NULL	France
5492472	3	25	2567	FMCFrance2023	f	333fm	Mauro Moisés Ortega López	2016LOPE44	m	NULL	NULL	Spain
5494804	1	19	2100	NoNoiseNovemberSingapore2023	f	333fm	Firstian Fushada (符逢城)	2015FUSH01	m	NR	NULL	Indonesia
5494805	2	19	2200	NoNoiseNovemberSingapore2023	f	333fm	Wong Chong Wen (黄崇文)	2014WENW01	m	NR	NULL	Singapore
5494806	3	25	2600	NoNoiseNovemberSingapore2023	f	333fm	Chang Hong Liang (张泓量)	2016LIAN02	m	NULL	NULL	Singapore
5494807	4	25	2667	NoNoiseNovemberSingapore2023	f	333fm	Lim Chun Yik (林峻毅)	2018YIKL01	m	NULL	NULL	Malaysia
5494814	11	25	-1	NoNoiseNovemberSingapore2023	f	333fm	Dylan Seah Tze Siang (谢智翔)	2015SIAN01	m	NULL	NULL	Singapore
5503233	1	21	2233	FMCNewZealand2023	f	333fm	Tom Nelson	2013NELS01	m	NR	NR	New Zealand
5503234	2	25	3000	FMCNewZealand2023	f	333fm	Cheng-Ru Yang	2015YANG23	m	NULL	NULL	New Zealand
5503252	20	24	-1	FMCNewZealand2023	f	333fm	Aneurin Hunt	2010HUNT02	m	NULL	NULL	New Zealand
5514466	1	22	2500	Minisota2023	f	333fm	Evan Brown	2013BROW04	m	NULL	NULL	USA
5514467	2	23	2500	Minisota2023	f	333fm	Simon Kellum	2016KELL12	m	NULL	NULL	USA
5514468	3	25	2667	Minisota2023	f	333fm	Carter Kucala	2015KUCA01	m	NULL	NULL	USA
5515366	1	23	2467	AyaseFMC2023	f	333fm	Yuki Sako	2023SAKO02	m	NULL	NULL	Japan
