Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20260707|DBJP|131.870740|0|131.870740|N
20260707|DBL|200|0|800.075820|N
20260707|DBMF|154|0|3161.374700|N
20260707|DBND|240|0|427|N
20260707|DBO|5961|0|7261.978730|N
20260707|DBP|19.161430|0|19.161430|N
20260707|DBRG|1061|0|4679|N
20260707|DBVT|359|0|1215|N
20260707|DBX|21143|0|32303.154230|N
20260707|DC|55765|0|64828|N
20260707|DCBO|314|0|488.397040|N
20260707|DCGO|421|0|1062|N
20260707|DCH|7126|0|13900|N
20260707|DCI|7697|0|10623.097280|N
20260707|DCMT|4|0|47|N
20260707|DCO|4068|0|8817|N
20260707|DCOM|3269|0|3269|N
20260707|DCOMp|68|0|68|N
20260707|DCOR|32|0|224|N
20260707|DCRE|6|0|57|N
20260707|DCTH|2001|0|4012|N
20260707|DD|8365.114350|0|9936.374230|N
20260707|DDC|2362|0|2860|N
20260707|DDD|32211|4085|114181.504510|N
20260707|DDFL|1567|0|1567|N
20260707|DDFY|62|0|71|N
20260707|DDFZ|3|0|3|N
20260707|DDI|106|0|924|N
20260707|DDL|417|0|417|N
20260707|DDM|838|0|1184.918590|N
20260707|DDOG|58832.332640|0|147226.399720|N
20260707|DDS|835|0|2158.067500|N
20260707|DDSQ|4|0|7|N
20260707|DDTD|104|0|104|N
20260707|DDTJ|139|0|139|N
20260707|DDV|1|0|4|N
20260707|DDWM|49|0|179|N
20260707|DE|12888.340100|0|32109.838690|N
20260707|DEA|1975.559660|0|2107.272060|N
20260707|DEC|5341.500440|0|6015.500440|N
20260707|DECK|24755.628240|0|42893.577890|N
20260707|DECP|3|0|6|N
20260707|DEFT|52439|0|118486|N
20260707|DEI|10516|0|11147|N
20260707|DELL|59254|0|136252.890840|N
20260707|DEM|100|0|1497.487200|N
20260707|DEO|7160|0|13837.457340|N
20260707|DERM|6323|0|8180|N
20260707|DES|935|0|2156.839800|N
20260707|DETX|146|0|978|N
20260707|DEUS|3|0|6|N
20260707|DEW|0.064340|0|0.064340|N
20260707|DFAC|2339.256910|0|11419.256910|N
20260707|DFAE|6358.274060|0|7314.262360|N
20260707|DFAI|5327.714660|0|7947.267660|N
20260707|DFAR|3873.524810|0|4455.524810|N
20260707|DFAS|2406.243910|0|4596.243910|N
20260707|DFAT|247|0|1392.498000|N
20260707|DFAU|200.544340|0|4582.577190|N
20260707|DFAW|99.284350|0|114.284350|N
20260707|DFAX|829.134660|0|1629.414660|N
20260707|DFCF|11913|0|40301|N
20260707|DFDV|1791|0|6212|N
20260707|DFEM|4963|0|5414.980180|N
20260707|DFEN|7|0|1581.070340|N
20260707|DFEV|51|0|70.760300|N
20260707|DFGP|6483|0|6787.192780|N
20260707|DFGR|64.036720|0|606.036720|N
20260707|DFGX|602|0|772|N
20260707|DFH|4336.468890|0|6583.468890|N
20260707|DFIC|3395|0|11869.906950|N
20260707|DFIN|1821.032340|0|2074.032340|N
20260707|DFIS|3871|0|9303.477180|N
20260707|DFIV|5836.806270|0|17525.886530|N
20260707|DFJ|28.193520|0|28.193520|N
20260707|DFLI|4796|0|4896|N
20260707|DFLV|5597.622640|0|6184.622640|N
20260707|DFNM|150|0|536.046970|N
20260707|DFNS|49427|0|163729|N
20260707|DFP|5.120290|0|105.120290|N
20260707|DFSB|1|0|196|N
20260707|DFSC|24|0|46|N
20260707|DFSD|226|0|1468.691080|N
20260707|DFSE|45.021440|0|45.021440|N
20260707|DFSI|16|0|21|N
20260707|DFSV|4029.506090|0|5858.506090|N
20260707|DFTX|38027|0|53592|N
20260707|DFUS|31958.680730|0|33208.398930|N
20260707|DFUV|1075|0|1749|N
20260707|DFVE|1|0|260|N
20260707|DG|17766|0|30562.827000|N
20260707|DGCB|1325|0|1328|N
20260707|DGICA|679|0|720|N
20260707|DGII|3135|0|3753|N
20260707|DGNX|8732|0|13624|N
20260707|DGOC|2|0|5|N
20260707|DGP|666|0|1569|N
20260707|DGRO|3798|0|42327.566580|N
20260707|DGRS|200|0|234.062580|N
20260707|DGRW|28|0|1419.552260|N
20260707|DGT|127.854100|0|155.890320|N
20260707|DGX|12168|0|18055.145010|N
20260707|DGXX|19631|0|73242|N
20260707|DGZ|47|0|131|N
20260707|DH|1561|0|27528|N
20260707|DHC|9935|0|13655|N
20260707|DHCNL|197|0|197|N
20260707|DHF|130|0|310|N
20260707|DHI|15700|0|33694.384390|N
20260707|DHR|38830.815740|0|86817.716010|N
20260707|DHS|3.623130|0|208.950980|N
20260707|DHT|23415.462720|0|40467.976120|N
20260707|DHX|160|0|3061.464890|N
20260707|DIA|31637|0|64822.306730|N
20260707|DIBS|502|0|642|N
20260707|DIEM|0.037600|0|0.037600|N
20260707|DIG|100|0|127.296080|N
20260707|DIHP|551|0|942|N
20260707|DIN|1720.573170|0|1911.573170|N
20260707|DINE|3|0|6|N
20260707|DINO|10497.173780|0|33816.273780|N
20260707|DINT|259|0|259|N
20260707|DIOD|9500|0|11569.163750|N
20260707|DIPS|10|0|29|N
20260707|DIS|47941|0|156803.039330|N
20260707|DISK|25|0|1596|N
20260707|DISV|642|0|1113.927650|N
20260707|DIV|262|0|614.831170|N
20260707|DIVB|20.838370|0|43.838370|N
20260707|DIVI|8|0|14.030190|N
20260707|DIVO|2540|0|5251.025630|N
20260707|DIVZ|0.773740|0|0.773740|N
20260707|DJCO|1049|0|1095|N
20260707|DJD|84.749540|0|609.927090|N
20260707|DJT|19090|0|58564.959210|N
20260707|DJTWW|100|0|200|N
20260707|DK|6465|0|8058.377850|N
20260707|DKL|131|0|389|N
20260707|DKNG|158412.244120|500|196095.614140|N
20260707|DKS|22679|0|26368.793880|N
20260707|DLB|9590|0|17846.507460|N
20260707|DLFE|75|0|81|N
20260707|DLHC|41|0|1731|N
20260707|DLLL|802|0|13185|N
20260707|DLNG|19|0|146|N
20260707|DLNV|2|0|2|N
20260707|DLO|9276|0|38972.448390|N
20260707|DLR|50832.108760|0|60277.958610|N
20260707|DLRpK|1033|0|1033|N
20260707|DLTH|10|0|1502.380580|N
20260707|DLTR|26520|0|50808.559690|N
20260707|DLX|3847|0|4490|N
20260707|DLY|0.379670|0|186.379670|N
20260707|DMA|26|0|58|N
20260707|DMAC|1911|0|1921|N
20260707|DMB|400|0|1545|N
20260707|DMBS|62|0|63|N
20260707|DMC|3109|0|4052.749140|N
20260707|DMLP|333|0|417.182520|N
20260707|DMO|100|0|150.640230|N
20260707|DMRA|3613|332|4713|N
20260707|DMRC|6618|0|10664|N
20260707|DMX|24|0|34|N
20260707|DMXF|118|0|119|N
20260707|DNA|4087|0|10507|N
20260707|DNL|2.391830|0|5.391830|N
20260707|DNLI|19446|0|29745|N
20260707|DNN|42099|0|1688122|N
20260707|DNOV|2|0|5|N
20260707|DNOW|9085|0|12700|N
20260707|DNP|769.486550|0|31138.579270|N
20260707|DNTH|10109|0|11997|N
20260707|DNUT|63623|462|110555.425190|N
20260707|DOC|25413|0|86653.001680|N
20260707|DOCN|51115.366620|0|126982.896740|N
20260707|DOCS|9503|0|69290.343720|N
20260707|DOCU|49001.375370|0|81065.885620|N
20260707|DOG|958.942550|0|4172.531290|N
20260707|DOGG|2687|0|2697|N
20260707|DOL|142|0|142|N
20260707|DOLE|8236|0|9976|N
20260707|DOMH|1528|0|3212|N
20260707|DOMO|2120|0|2512.855180|N
20260707|DON|419.279500|0|674.098790|N
20260707|DOO|1005|0|1490|N
20260707|DORM|4113|0|4876|N
20260707|DOUG|623|0|914|N
20260707|DOV|16403.481350|0|34589.937830|N
20260707|DOW|131113.617790|0|270741.596910|N
20260707|DOX|23576.546370|0|41028.546370|N
20260707|DPC|13782|0|31300|N
20260707|DPG|200|0|235.226780|N
20260707|DPRO|7909|0|10677.310880|N
20260707|DPST|1732|0|3834.775600|N
20260707|DPZ|13396|0|16483.043120|N
20260707|DQ|6849|0|8366.525750|N
20260707|DRAM|158854|0|527109.170319|N
20260707|DRD|7643|0|9721.082310|N
20260707|DRH|9845.605260|0|21972.774840|N
20260707|DRI|22518.475580|0|46000.509170|N
20260707|DRIP|20606|0|130059|N
20260707|DRIV|150.064110|0|456.318230|N
20260707|DRMA|5024|0|5074|N
20260707|DRMP|155|0|192|N
20260707|DRN|5923|0|7048|N
20260707|DRNZ|798|0|1571|N
20260707|DRS|8965|0|10312.349990|N
20260707|DRTS|7213|0|11041|N
20260707|DRUG|1888|0|3369|N
20260707|DRVN|4583|0|8415|N
20260707|DSC|3251|0|4825|N
20260707|DSGN|32892|0|35761|N
20260707|DSGR|126|0|238|N
20260707|DSGX|1793|0|3409|N
20260707|DSI|151|0|169.904420|N
20260707|DSL|2895|0|4467.623490|N
20260707|DSP|1340|0|3953|N
20260707|DSU|1|0|810.398570|N
20260707|DSX|791|0|7742.177690|N
20260707|DSY|605|0|1325|N
20260707|DT|37918|0|50414|N
20260707|DTB|350|0|350|N
20260707|DTCR|103|0|7870.730800|N
20260707|DTCX|1778|0|2829|N
20260707|DTE|12145.315310|0|17449.961520|N
20260707|DTI|1704|0|1946|N
20260707|DTIL|23892|0|38534|N
20260707|DTK|14|0|35|N
20260707|DTM|7257.010680|0|14408.010680|N
20260707|DTRE|3|0|6|N
20260707|DTST|66|0|113|N
20260707|DUG|20|0|20|N
20260707|DUHP|3959.279080|0|5453.279080|N
20260707|DUK|27720|0|49139.967500|N
20260707|DUKB|6|0|6|N
20260707|DUKH|917|0|921|N
20260707|DUKR|144|0|220|N
20260707|DUKZ|800|0|800|N
20260707|DUOL|15137.241850|0|21486.531090|N
20260707|DUOT|14034|0|17990|N
20260707|DUSA|14|0|132|N
20260707|DUSB|3643|0|4667|N
20260707|DUSL|40|0|348|N
20260707|DUST|2185|0|18621|N
20260707|DV|10103|0|23314.220560|N
20260707|DVA|6935.022550|0|10105.026890|N
20260707|DVIN|3|0|6|N
20260707|DVLT|455880|0|1447224|N
20260707|DVN|137265|0|264308.191840|N
20260707|DVOL|0.156330|0|0.156330|N
20260707|DVUT|2|0|2|N
20260707|DVXF|1|0|1|N
20260707|DVY|608.281450|0|1300.766530|N
20260707|DVYE|300|0|805.309910|N
20260707|DWSH|2|0|2|N
20260707|DWSN|898|0|3702|N
20260707|DWTX|1024|0|13303|N
20260707|DX|11894.391030|0|43869.280970|N
20260707|DXC|27159|0|69868|N
20260707|DXCM|43460.018400|0|99493.266290|N
20260707|DXD|35|0|103|N
20260707|DXF|3|0|45859|N
20260707|DXIV|23.917720|0|23.917720|N
20260707|DXJ|1102|0|3816.026240|N
20260707|DXLG|102|0|105|N
20260707|DXPE|2839|0|3523.574300|N
20260707|DXUV|186|0|292|N
20260707|DXYZ|1905|0|7487.739900|N
20260707|DY|9758.331970|0|23082.715380|N
20260707|DYAI|16135|0|42782|N
20260707|DYLG|178|0|178|N
20260707|DYN|48830|3801|50528|N
20260707|DYNC|101|0|464|N
20260707|DYNF|11583.247210|0|13111.421310|N
20260707|E|2787.545910|0|10883.642480|N
20260707|EA|5923|0|14991.135360|N
20260707|EAD|1500|0|2946.859080|N
20260707|EAF|1124.224130|0|1773.224130|N
20260707|EAGG|246.190580|0|400.190580|N
20260707|EAGL|200|0|200|N
20260707|EAI|1000|0|1000|N
20260707|EALT|1|0|456|N
20260707|EAOK|2|0|5|N
20260707|EAOM|8333|0|8333|N
20260707|EAPR|3|0|7|N
20260707|EARN|1377.563100|0|2747.348200|N
20260707|EAT|23749.006310|0|26735.306110|N
20260707|EBAY|11385.055540|0|61723.570350|N
20260707|EBC|17021|0|19185.839400|N
20260707|EBF|2071|0|2127.916580|N
20260707|EBMT|824|0|1129|N
20260707|EBND|964.901350|0|1416.901350|N
20260707|EBS|2705.144660|0|6519.162140|N
20260707|EC|12228|0|24653.078410|N
20260707|ECAT|644|0|2428.543300|N
20260707|ECBK|1|0|1|N
20260707|ECC|287.347490|0|15070.603590|N
20260707|ECG|10402.150990|353|15900.394990|N
20260707|ECH|631|0|1752.402170|N
20260707|ECHO|19201|400|68123.022370|N
20260707|ECHX|56|0|412|N
20260707|ECL|13004.769310|0|16943.978870|N
20260707|ECO|1144.080360|0|5045.080360|N
20260707|ECOR|1908|0|2139|N
20260707|ECOW|2|0|6|N
20260707|ECPG|2587.034390|0|3870.034390|N
20260707|ECVT|10816|0|14092|N
20260707|ECX|602|0|602|N
20260707|ED|16662|0|25347.792960|N
20260707|EDC|109|0|346.109600|N
20260707|EDD|3016|0|15964.160210|N
20260707|EDF|3204.234890|0|3250.855440|N
20260707|EDGI|8324|0|8325|N
20260707|EDHL|19733|0|39739|N
20260707|EDIT|6647|0|48562.447020|N
20260707|EDN|2749.401640|0|2814.401640|N
20260707|EDRY|128|0|440|N
20260707|EDSA|576|0|668|N
20260707|EDU|6004|0|13790|N
20260707|EDUC|300|0|8855|N
20260707|EDV|7100|0|11564.647440|N
20260707|EDZ|3|0|211|N
20260707|EE|3661|0|4628|N
20260707|EEA|28|0|335|N
20260707|EEFT|8214|0|14198.127100|N
20260707|EEIQ|445|0|545|N
20260707|EEM|1574832.760600|0|1913429.302180|N
20260707|EEMO|410|0|431|N
20260707|EEMV|805|0|808.476460|N
20260707|EET|0.738690|0|0.757010|N
20260707|EEX|611|0|847|N
20260707|EFA|80198.687250|0|93806.243310|N
20260707|EFAA|4595|0|4596|N
20260707|EFAS|0.497920|0|5.497920|N
20260707|EFAV|3377|0|3842|N
20260707|EFC|7317.004740|5|9176.796070|N
20260707|EFCpC|10|0|11|N
20260707|EFG|808.892730|0|1081.304960|N
20260707|EFIV|17.954400|0|30.954400|N
20260707|EFNL|1|0|1|N
20260707|EFOR|15510|0|17302|N
20260707|EFR|514|0|579.869950|N
20260707|EFSC|1390|0|1537|N
20260707|EFSI|142|0|855|N
20260707|EFU|3|0|6|N
20260707|EFV|43555.138430|0|84308.537990|N
20260707|EFX|26722.834620|0|45074.113250|N
20260707|EFXT|1860|0|2568|N
20260707|EG|3180|0|11469.021240|N
20260707|EGAN|2042|0|2382|N
20260707|EGBN|2421|0|2597|N
20260707|EGG|2|0|2|N
20260707|EGGQ|38|0|38|N
20260707|EGGS|8.355430|0|8.355430|N
20260707|EGGY|200.805100|0|241.949410|N
20260707|EGHT|5168|0|26459|N
20260707|EGO|29422.049280|0|36935.958350|N
20260707|EGP|7792.759710|0|24773.771990|N
20260707|EGY|15358|0|15930.631170|N
20260707|EH|4101.585310|0|18629.585310|N
20260707|EHC|15862|0|22185.360890|N
20260707|EHCC|1|0|1|N
20260707|EHGO|120|0|802|N
20260707|EHI|1008|0|3497.117490|N
20260707|EHTH|1045|0|4766|N
20260707|EIC|9875.369240|0|11055.252110|N
20260707|EIDO|1502.527710|0|8875.680030|N
20260707|EIG|1838|0|1867|N
20260707|EIIA|129|0|285|N
20260707|EIKN|3620|0|3704|N
20260707|EIM|444.252050|0|444.252050|N
20260707|EINC|0.891550|0|3.622150|N
20260707|EIPI|87.010590|0|597.010590|N
20260707|EIS|257|0|283.324810|N
20260707|EIX|12980.262360|0|43672.932200|N
20260707|EJUL|1|0|410|N
20260707|EL|20035|0|38308.808880|N
20260707|ELA|430|0|6112|N
20260707|ELAB|7065|0|16930|N
20260707|ELAN|20347|0|123682.242060|N
20260707|ELBM|2978|0|9901|N
20260707|ELC|4|0|4|N
20260707|ELCV|58|0|195|N
20260707|ELD|10.515870|0|10.515870|N
20260707|ELDN|22229|0|62683|N
20260707|ELE|1135|0|1139|N
20260707|ELF|45743.488990|0|71724.969710|N
20260707|ELFY|14|0|433|N
20260707|ELIL|598|0|835|N
20260707|ELLA|585|0|585|N
20260707|ELLO|1|0|7|N
20260707|ELMD|456|0|1239|N
20260707|ELME|2019|0|5255|N
20260707|ELMT|9868|0|11747|N
20260707|ELOX|21|0|246|N
20260707|ELPC|776|0|1927.121720|N
20260707|ELPW|7045|0|8518|N
20260707|ELS|13495|0|21552.589410|N
20260707|ELTX|12746|0|39705|N
20260707|ELUT|6|0|18|N
20260707|ELV|13615.521180|0|19156.483100|N
20260707|ELVA|4356|0|7135|N
20260707|ELVN|14218|0|29845.199600|N
20260707|ELVR|1169.126110|0|1217.170350|N
20260707|ELWT|71|0|209|N
20260707|EMA|1626|0|2134|N
20260707|EMAT|2410|0|2410.500000|N
20260707|EMB|9994.010550|0|56053.136380|N
20260707|EMBC|18921.038140|0|20015.038140|N
20260707|EMBJ|3801|0|8735.120190|N
20260707|EMD|2542|0|3790.919230|N
20260707|EME|16187|0|20615.209830|N
20260707|EMEQ|10000|0|10047|N
20260707|EMFI|3|0|6|N
20260707|EMGF|651|0|999|N
20260707|EMHY|0.571860|0|2.664980|N
20260707|EMIF|4|0|7|N
20260707|EML|128|0|1399.456280|N
20260707|EMLC|6823.273770|0|8824.273770|N
20260707|EMLP|336|0|520|N
20260707|EMN|12221.821120|0|19359.821120|N
20260707|EMO|230.448820|0|237.501150|N
20260707|EMOP|301|0|303|N
20260707|EMPD|7523|0|8061|N
20260707|EMR|25322.858750|0|35472.195960|N
20260707|EMSC|3|0|6|N
20260707|EMXC|3180|0|14859.085510|N
20260707|EMXF|100|0|100|N
20260707|ENB|9593.686800|0|34648.359560|N
20260707|ENFR|1229|0|1229.138550|N
20260707|ENGN|10515|0|37215|N
20260707|ENGS|400|0|53896|N
20260707|ENHA|3100|0|7559|N
20260707|ENHI|1|0|4|N
20260707|ENIC|519|0|2753.892290|N
20260707|ENLT|1420.096590|0|1811.237150|N
20260707|ENLV|11248|0|20079|N
20260707|ENOR|1|0|15|N
20260707|ENOV|29113.995570|0|35981.998470|N
20260707|ENPH|39230.985560|0|80728.865520|N
20260707|ENR|4683|0|22856.686040|N
20260707|ENRD|238|0|438|N
20260707|ENS|9873|0|23486.957200|N
20260707|ENSC|105|0|11933|N
20260707|ENSG|8610|0|12210|N
20260707|ENTA|4812|0|20454|N
20260707|ENTG|29617.270570|0|75596.760410|N
20260707|ENTX|511|0|2455|N
20260707|ENVA|1698|0|3736.061200|N
20260707|ENVB|15|0|2725|N
20260707|ENVX|215592|1476|335200.749750|N
20260707|ENZL|3800|0|5400.098000|N
20260707|EOG|18978|1096|52983.763130|N
20260707|EOI|78.358410|0|178.478710|N
20260707|EOLS|2383|0|10824|N
20260707|EONR|88966|0|110578|N
20260707|EOS|221.008410|0|335.315420|N
20260707|EOSE|898741.192260|270|1396035.750600|N
20260707|EOSER|433191|0|826823|N
20260707|EOSU|414|0|1633|N
20260707|EOT|72|0|72|N
20260707|EP|2110|0|2288|N
20260707|EPAC|3766|0|4468|N
20260707|EPAM|15832|0|28804.274860|N
20260707|EPC|5422|0|5914.183000|N
20260707|EPD|25059|0|40233.982370|N
20260707|EPEM|1|0|1|N
20260707|EPHE|37|0|1560|N
20260707|EPI|2588|0|3276.079550|N
20260707|EPM|3162|0|3582|N
20260707|EPOL|3758|0|5802.391430|N
20260707|EPOW|56|0|431|N
20260707|EPP|2203|0|2203|N
20260707|EPR|7123.867710|0|9502.276670|N
20260707|EPRT|26786.422370|0|33996.422370|N
20260707|EPRX|1308|0|3008|N
20260707|EPS|4|0|4|N
20260707|EPSN|1368|0|1734|N
20260707|EQ|1619|0|4272|N
20260707|EQAL|14.300050|0|14.300050|N
20260707|EQBK|1474|0|1685|N
20260707|EQH|10695|0|25419|N
20260707|EQHpC|19|0|19|N
20260707|EQIX|5725.647590|0|9432.659490|N
20260707|EQNR|32812|0|116136.315040|N
20260707|EQPT|27867|0|51209.464650|N
20260707|EQR|22868.254400|0|36030.324710|N
20260707|EQT|34081.997770|0|83091.036020|N
20260707|EQWL|2.013390|0|5.013390|N
20260707|EQX|45608|0|296400.097690|N
20260707|ERAS|31104.982970|0|52052.982970|N
20260707|ERC|100|0|1100.181800|N
20260707|ERIC|136219.837760|0|192984.906250|N
20260707|ERIE|2664|0|3041.031390|N
20260707|ERII|5735.493260|0|9735.493260|N
20260707|ERNA|18|0|34|N
20260707|ERO|11212|0|15698.493910|N
20260707|EROC|2816|0|13960|N
20260707|EROK|7|0|301|N
20260707|ERX|215|0|1102|N
20260707|ERY|6800|0|11174|N
20260707|ES|17403.656290|0|30029.784840|N
20260707|ESAB|14485|0|15864|N
20260707|ESBA|1|0|362|N
20260707|ESBG|1|0|3|N
20260707|ESCA|100|0|687|N
20260707|ESE|3453|0|3761.147030|N
20260707|ESEA|128|0|239|N
20260707|ESGD|531|0|955.667780|N
20260707|ESGU|235|0|613.979050|N
20260707|ESGV|37.628450|0|79.704050|N
20260707|ESI|53517.394820|1709|238529.394820|N
20260707|ESLA|19|0|1760|N
20260707|ESLT|1088.302980|0|1671.302980|N
20260707|ESNT|7834|1770|9567.118100|N
20260707|ESOA|1832|0|3623|N
20260707|ESP|31.176550|0|78.176550|N
20260707|ESPR|9297|0|24761|N
20260707|ESQ|2462|0|2680.090180|N
20260707|ESRT|4271|0|8471.664490|N
20260707|ESS|5893.326670|0|13317.959670|N
20260707|ESTA|10974|0|14676.733720|N
20260707|ESTC|16065|0|23552.045350|N
20260707|ET|67161|0|328445.542870|N
20260707|ETB|200|0|200|N
20260707|ETCO|5|0|5|N
20260707|ETD|1318|0|3849|N
20260707|ETFT|1|0|4|N
20260707|ETG|124.511980|0|124.562970|N
20260707|ETH|283|0|9316.460600|N
20260707|ETHA|77789.054730|0|171059.855850|N
20260707|ETHB|34.200650|0|434.241550|N
20260707|ETHD|1438|0|2381|N
20260707|ETHE|3099|0|12830.889530|N
20260707|ETHT|1175.476850|0|7595.476850|N
20260707|ETHU|69152.125660|0|140989.246070|N
20260707|ETHV|0.385310|0|0.385310|N
20260707|ETHW|100|0|1212.564240|N
20260707|ETJ|800|0|1007|N
20260707|ETN|20148.849000|0|37454.581860|N
20260707|ETO|100|0|305.625040|N
20260707|ETON|1804|0|5126.097950|N
20260707|ETOR|4891|0|8253|N
20260707|ETR|21421.195020|0|61673.284990|N
20260707|ETS|123|0|552|N
20260707|ETSY|21257.334250|0|38134.176900|N
20260707|ETU|486|0|537|N
20260707|ETV|314.238660|0|1620.267150|N
20260707|ETW|163.767640|0|1083.383900|N
20260707|ETY|1694.775410|0|2727.353020|N
20260707|EU|23430|50|33920|N
20260707|EUAD|55|0|1811|N
20260707|EUDA|1|0|8|N
20260707|EUDG|1|0|1|N
20260707|EUFN|7301|0|13251.238200|N
20260707|EUM|53.149400|0|68.149400|N
20260707|EURL|9|0|17|N
20260707|EUSA|769|0|874|N
20260707|EUV|302|0|17052.949270|N
20260707|EVC|4684|0|65971|N
20260707|EVCM|312|0|458|N
20260707|EVER|3567|0|13975|N
20260707|EVEX|3743.275590|0|4743.275590|N
20260707|EVGN|563|0|607|N
20260707|EVGO|95840.502400|65|132995.502400|N
20260707|EVH|8796.424420|0|12863.424420|N
20260707|EVI|370|0|673|N
20260707|EVLU|1|0|1|N
20260707|EVLV|4187|0|10850|N
20260707|EVMN|5740|0|22664|N
20260707|EVMU|3|0|17|N
20260707|EVR|5184.004240|0|9688.030440|N
20260707|EVRG|16966.117310|0|25006.184460|N
20260707|EVSD|58|0|58|N
20260707|EVT|15.158760|0|504.979840|N
20260707|EVTC|2963|0|9412|N
20260707|EVTL|15440|0|20692|N
20260707|EVTR|1|0|1069|N
20260707|EVTV|2303|0|7239|N
20260707|EVV|2148|0|2655.824920|N
20260707|EW|24022|0|57634.162850|N
20260707|EWA|3167.640450|800|8149.758510|N
20260707|EWBC|5541.952410|0|10481.952410|N
20260707|EWC|2228.261160|0|3083.261160|N
20260707|EWD|233.102770|0|233.102770|N
20260707|EWG|3803.436220|0|4285.470370|N
20260707|EWH|80658.141840|0|156427.141840|N
20260707|EWI|12443.032720|0|12536.032720|N
20260707|EWJ|54688|0|72956.837270|N
20260707|EWJV|96|0|141|N
20260707|EWK|16|0|17|N
20260707|EWL|137.566050|0|338.005750|N
20260707|EWM|725|0|835.115980|N
20260707|EWN|550.054120|0|1548.054120|N
20260707|EWP|200|0|656|N
20260707|EWQ|1552.157830|0|2121.157830|N
20260707|EWS|772.548840|0|2024.209490|N
20260707|EWT|20543|0|27124.370780|N
20260707|EWTX|6046|0|16522|N
20260707|EWU|2819.030710|0|3389.054690|N
20260707|EWW|3869.027480|0|7326.553030|N
20260707|EWY|284608.075220|0|366096.815750|N
20260707|EWZ|21659|0|46555.706830|N
20260707|EWZS|0.241220|0|2.273810|N
20260707|EXC|53035|0|349690.572090|N
20260707|EXE|12699.137380|0|24014.010540|N
20260707|EXEL|28161|0|53026.545340|N
20260707|EXEQ|3|0|6|N
20260707|EXFY|11746|0|31375|N
20260707|EXG|326.556230|0|562.879960|N
20260707|EXI|289|0|445|N
20260707|EXK|47328|0|66851.096880|N
20260707|EXLS|12762|0|54746|N
20260707|EXOD|212|0|341|N
20260707|EXOZ|521|0|890|N
20260707|EXP|9383.079490|0|11750.234000|N
20260707|EXPD|2979|0|5811.333110|N
20260707|EXPE|19225|0|21440.515820|N
20260707|EXPO|5402.104660|0|7445.104660|N
20260707|EXR|4772.820870|0|9851.868140|N
20260707|EXTR|6710|0|62983.118030|N
20260707|EXYN|586|0|1746|N
20260707|EYE|17761|0|22232|N
20260707|EYPT|15261|0|21671|N
20260707|EZA|204.621970|0|779.624480|N
20260707|EZBC|14.402010|0|37.402010|N
20260707|EZMO|3|0|6|N
20260707|EZPW|18765.802170|0|24614.355220|N
20260707|EZPZ|14|0|14|N
20260707|EZU|4779.018730|0|5324.062800|N
20260707|F|864362.248410|4284|1477887.056026|N
20260707|FA|9051|0|35451|N
20260707|FAAA|2|0|6|N
20260707|FABC|803|0|9210|N
20260707|FAC|5049|0|5625|N
20260707|FAD|0.025730|0|0.025730|N
20260707|FAF|4837.504150|0|7183.371790|N
20260707|FAI|315|0|315|N
20260707|FALN|631|0|717.399290|N
20260707|FAMI|14640|0|15700|N
20260707|FAN|11|0|30.700190|N
20260707|FANG|15304.105760|0|38511.665470|N
20260707|FAS|7506|0|14406.807700|N
20260707|FAST|46131.709720|0|69807.259180|N
20260707|FATE|13416.680130|0|35635.680130|N
20260707|FATN|2010|0|4167|N
20260707|FAX|201|0|6950|N
20260707|FAZ|3220|0|4209.175140|N
20260707|FBCG|7696.758010|0|8017.758010|N
20260707|FBDC|45|0|45|N
20260707|FBIN|18291|0|33201.043200|N
20260707|FBIO|366|0|10226|N
20260707|FBIZ|216|0|729|N
20260707|FBK|2887|0|3299|N
20260707|FBL|1745|0|13048.384830|N
20260707|FBLA|294|0|505|N
20260707|FBNC|1344|0|1445.869000|N
20260707|FBND|7608.613360|0|8863.208950|N
20260707|FBP|6532|0|9740|N
20260707|FBRT|9860.353720|0|10516.353720|N
20260707|FBRX|8115|0|9753|N
20260707|FBT|110|0|376|N
20260707|FBTC|1925|0|10104.158090|N
20260707|FBY|11|0|421.182230|N
20260707|FBYD|1371|0|1733|N
20260707|FC|1282|0|1960.401360|N
20260707|FCAP|24|0|24|N
20260707|FCBC|1050|0|14785.293810|N
20260707|FCBM|7|0|141|N
20260707|FCCO|197|0|267|N
20260707|FCEL|216184.742940|0|451315.251560|N
20260707|FCF|3413|0|3527|N
20260707|FCFS|8797.137170|0|18535.157480|N
20260707|FCG|4465.869490|0|7108.051090|N
20260707|FCHL|1900|0|2403|N
20260707|FCN|7626|0|11615|N
20260707|FCNCA|655.005850|0|983.012660|N
20260707|FCOM|3713.078790|0|3903.078790|N
20260707|FCOR|0.406290|0|0.406290|N
20260707|FCPT|6122.984180|0|7812.984180|N
20260707|FCT|5347|0|5350.549690|N
20260707|FCUS|1|0|1|N
20260707|FCUV|54|0|186|N
20260707|FCX|101094|0|242603.859420|N
20260707|FCXG|101|0|102|N
20260707|FDEM|100|0|104|N
20260707|FDEV|20|0|20|N
20260707|FDHY|0.248760|0|4.248760|N
20260707|FDIS|1.037680|0|77.037680|N
20260707|FDIV|234|0|234|N
20260707|FDL|8553.040280|0|13720.238280|N
