Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20260707|BRSP|858457.176662|0|1054667.389072|Q
20260707|BRT|6536.712193|9|9216.697270|Q
20260707|BRTR|18019|0|40436.361303|Q
20260707|BRTX|7423.869400|0|27881.900200|Q
20260707|BRUN|426008.860420|11611.618997|667551.704812|Q
20260707|BRUNW|1692|22|3118.742147|Q
20260707|BRW|97701.164428|0|132124.643433|Q
20260707|BRX|183124|542|696205.658784|Q
20260707|BRZE|307289.958161|1075|470526.841585|Q
20260707|BRZU|4035.011163|0|6783.249170|Q
20260707|BRZX|3|0|6|Q
20260707|BSAA|80|0|2297.763884|Q
20260707|BSAC|189087.707538|0|259343.424066|Q
20260707|BSBK|937|0|9945.571800|Q
20260707|BSBR|311088.578188|245|2368921.729013|Q
20260707|BSCA|2749.049600|0|4883.949100|Q
20260707|BSCQ|191057.120204|0|631450.881384|Q
20260707|BSCR|270936.632000|0|405104.084619|Q
20260707|BSCS|194107|0|452045.073640|Q
20260707|BSCT|176707.872000|0|319289.060851|Q
20260707|BSCU|123533|0|307868.917337|Q
20260707|BSCV|108645.506800|0|192201.877150|Q
20260707|BSCW|32395|0|123091.900724|Q
20260707|BSCX|45731|0|90213.716014|Q
20260707|BSCY|30534|0|89058.534940|Q
20260707|BSCZ|17330|0|28451.104300|Q
20260707|BSEP|327|0|1045.040220|Q
20260707|BSET|10275|0|22275.853728|Q
20260707|BSGR|3|0|6.974500|Q
20260707|BSGT|3|0|6.359700|Q
20260707|BSIN|847837.997200|6421|1247064.922585|Q
20260707|BSJQ|30413|0|180820.899099|Q
20260707|BSJR|51932|0|89757.575160|Q
20260707|BSJS|36993.237396|0|66481.422146|Q
20260707|BSJT|216955|0|269298.141300|Q
20260707|BSJU|12606|0|25674.584710|Q
20260707|BSJV|13908|0|21482.130200|Q
20260707|BSJW|8881|0|8930.080100|Q
20260707|BSJX|372|0|753.832600|Q
20260707|BSJY|399|0|402.569700|Q
20260707|BSL|7710.076511|0|12122.061943|Q
20260707|BSM|26992.303841|0|85908.690699|Q
20260707|BSMC|3086|0|14419.541900|Q
20260707|BSMQ|3150|0|15418.832890|Q
20260707|BSMR|5893|0|25808.099300|Q
20260707|BSMS|4410|0|19000.553307|Q
20260707|BSMT|16192.043431|0|26065.287631|Q
20260707|BSMU|8938|0|13069.560064|Q
20260707|BSMV|10752|0|14189.374100|Q
20260707|BSMW|6116.039761|0|11098.330561|Q
20260707|BSMY|5614.040497|0|15061.473397|Q
20260707|BSMZ|6019|0|14810.997900|Q
20260707|BSOL|495391.606915|0|2073491.701530|Q
20260707|BSP|701023.832580|400|1067428.827514|Q
20260707|BSR|1|0|8.188600|Q
20260707|BSRR|7217|0|9303.715931|Q
20260707|BSSX|11525|0|21115.599200|Q
20260707|BST|14040.238319|0|43434.190830|Q
20260707|BSTP|1340|0|3156|Q
20260707|BSTS|3|0|6.428100|Q
20260707|BSTU|3|0|6|Q
20260707|BSTZ|38604.693074|0|118654.539240|Q
20260707|BSV|929006.300784|0|1234414.977636|Q
20260707|BSVN|3056.966482|0|9512.150045|Q
20260707|BSVO|47293.679314|0|71217.801415|Q
20260707|BSX|1753585.117206|6526|5155040.163220|Q
20260707|BSY|469518.272171|2|1103503.636026|Q
20260707|BTAI|2330160.247341|296007.393364|3213503.039897|Q
20260707|BTAL|76016.302729|0|256313.105102|Q
20260707|BTBD|2745|0|3739.466079|Q
20260707|BTBDW|1|0|5|Q
20260707|BTBT|4758668.904931|643818.678711|11409119.413335|Q
20260707|BTC|166378.564860|0|504960.128882|Q
20260707|BTCC|12648.490100|0|14951.703800|Q
20260707|BTCI|67503.487343|0|207366.129170|Q
20260707|BTCK|1|0|6|Q
20260707|BTCL|9741.254700|0|23031.172656|Q
20260707|BTCO|7881.918836|0|13829.948466|Q
20260707|BTCS|113548.045435|2|303900.335973|Q
20260707|BTCT|197357.929790|12881|352210.843440|Q
20260707|BTCU|337.344000|0|1126.962400|Q
20260707|BTCW|3028.989879|0|10247.968148|Q
20260707|BTCZ|4453839.332934|700|9757618.066855|Q
20260707|BTDR|862908.860635|30666.161663|2378917.029383|Q
20260707|BTE|6907580.429100|8909|12200569.727410|Q
20260707|BTF|869|0|1258.505582|Q
20260707|BTG|6378934.770510|2966|11736238.122279|Q
20260707|BTGD|1883.812727|0|4721.042544|Q
20260707|BTGO|201818.602212|0|368151.755042|Q
20260707|BTI|1556674.142052|724|2634635.860043|Q
20260707|BTMD|19746|0|103311.244785|Q
20260707|BTO|5023.129324|0|17839.473097|Q
20260707|BTOC|2311|0|26935.844800|Q
20260707|BTOG|38566|2036|128629.107809|Q
20260707|BTOT|388|0|2163.413400|Q
20260707|BTQ|833018.535981|61021.260875|1499348.480122|Q
20260707|BTR|103|0|120.342700|Q
20260707|BTRN|8|0|76.902600|Q
20260707|BTSG|991581.043138|125|1768152.632192|Q
20260707|BTSGU|639|0|1188.144215|Q
20260707|BTT|15399|0|55443.004940|Q
20260707|BTTC|317|0|6044|Q
20260707|BTU|962356.960645|356|1314129.132760|Q
20260707|BTX|120415.743388|0|346148.102412|Q
20260707|BTZ|54237.051485|3057|110147.183229|Q
20260707|BUCK|70118.931700|0|150837.187664|Q
20260707|BUD|291301.813911|999|490779.356851|Q
20260707|BUDA|1662.201790|0|13009.913661|Q
20260707|BUFB|13015|0|38843.075335|Q
20260707|BUFC|10878|0|14024.023438|Q
20260707|BUFD|73073.308846|0|165240.034540|Q
20260707|BUFE|128|0|132|Q
20260707|BUFF|34981.722537|0|105196.509819|Q
20260707|BUFG|3827.995193|0|14190.093107|Q
20260707|BUFH|5869.573241|0|23915.806041|Q
20260707|BUFI|15020|0|115432|Q
20260707|BUFM|2743|0|6647.238100|Q
20260707|BUFP|17266|0|21688.606000|Q
20260707|BUFQ|72387.513586|0|138682.356766|Q
20260707|BUFR|727668.496440|0|1020928.965081|Q
20260707|BUFS|4289|0|12001.606079|Q
20260707|BUFT|14374.545905|0|35372.477042|Q
20260707|BUFX|9511|0|10944|Q
20260707|BUFY|2675.042373|0|8612.094973|Q
20260707|BUFZ|34150.536083|0|88636.943996|Q
20260707|BUG|134835.427214|1900|387228.678067|Q
20260707|BUI|14012.223057|0|37396.188471|Q
20260707|BUL|5338.055176|0|8553.315376|Q
20260707|BULD|232.500000|0|22272.862255|Q
20260707|BULG|12|0|759.159000|Q
20260707|BULL|1580118.784178|11924|4048790.053129|Q
20260707|BULLW|124|0|209|Q
20260707|BULZ|87925.477187|2412|222584.549196|Q
20260707|BUR|348871.774538|0|775989.185066|Q
20260707|BURL|153008.898495|11|215914.489040|Q
20260707|BURU|3941248.111200|22100|7199672.634205|Q
20260707|BUSA|5717.379301|0|13152.189101|Q
20260707|BUSE|86918.656268|28|271623.188705|Q
20260707|BUSEP|2885|0|4017.167400|Q
20260707|BUUU|1828|2|3484.552697|Q
20260707|BUXX|16280.384767|0|89333.946418|Q
20260707|BUYB|65|0|76.221038|Q
20260707|BUYO|3958|0|4095.000800|Q
20260707|BUYW|228956.068941|0|271442.253961|Q
20260707|BUZZ|2090.209670|0|8114.610886|Q
20260707|BV|119846.081341|0|359188.217011|Q
20260707|BVAL|8334|0|15072.677100|Q
20260707|BVC|85|0|177.912835|Q
20260707|BVFL|734|0|1443.290000|Q
20260707|BVN|211587.826692|36|285949.809963|Q
20260707|BVS|282790.968744|134|407265.109158|Q
20260707|BW|600243.758434|1979|1775811.919175|Q
20260707|BWA|416585.425359|462|1029131.990102|Q
20260707|BWAY|15926.591082|0|27564.107950|Q
20260707|BWB|40291.928455|0|98374.311025|Q
20260707|BWBBP|2|0|233.654300|Q
20260707|BWEN|97700.203726|6098.203900|184547.864236|Q
20260707|BWET|16622.558290|0|42060.896496|Q
20260707|BWFG|15156.649200|0|22978.101200|Q
20260707|BWG|9124.126623|0|51015.311907|Q
20260707|BWIN|174492.697085|0|304863.416086|Q
20260707|BWIV|2303|0|5303|Q
20260707|BWLP|79459.612519|0|140851.695785|Q
20260707|BWMN|15197.587471|0|24670.654313|Q
20260707|BWMX|12463.887231|0|19709.931187|Q
20260707|BWOW|66|0|72.035300|Q
20260707|BWpA|2861|0|9811.155300|Q
20260707|BWTG|4|0|7.873800|Q
20260707|BWX|34748.081742|0|80489.883192|Q
20260707|BWXT|183463.277937|1262|400216.404498|Q
20260707|BWZ|343|0|3112.298623|Q
20260707|BX|967645.276713|54|1545549.688535|Q
20260707|BXC|33876.552352|0|57549.056263|Q
20260707|BXDC|59376.624167|0|84595.400698|Q
20260707|BXMT|297618.579998|2852|431787.473621|Q
20260707|BXP|242104.201637|44|351511.211713|Q
20260707|BXSL|406517.918995|25785|836269.677736|Q
20260707|BY|45750.906250|0|104230.474980|Q
20260707|BYAH|14516175.545600|3903750|25213743.215719|Q
20260707|BYD|161895.630681|4|234145.492876|Q
20260707|BYFC|206.925925|0|470.505910|Q
20260707|BYLD|7849|0|81088.800954|Q
20260707|BYND|12657458.934660|41345|18273909.305223|Q
20260707|BYRE|1111.673223|0|2909.718223|Q
20260707|BYRN|255962.126765|14173.906226|549443.373922|Q
20260707|BYSI|1192.494252|200|5065.305636|Q
20260707|BZ|721900.612828|85607|1589780.274670|Q
20260707|BZAI|1085029.477419|52361.812500|1786824.431400|Q
20260707|BZAIW|1|0|5593|Q
20260707|BZFD|1418500.975238|2911|2140833.686305|Q
20260707|BZFDW|2700|1500|5150|Q
20260707|BZH|47050.269049|0|63163.532678|Q
20260707|BZQ|360.342280|0|825.999360|Q
20260707|BZUN|55326.446654|0|90551.765258|Q
20260707|BZZ|174|0|190.539300|Q
20260707|C|891547.059679|3990|2844475.209608|Q
20260707|CAAA|429|0|440.030300|Q
20260707|CAAP|25638.659318|0|75327.151614|Q
20260707|CAAS|198|0|6969.484355|Q
20260707|CABA|1853985.966653|2040|2819502.319712|Q
20260707|CABO|36694.500506|0|56890.965705|Q
20260707|CABR|14664.300600|0|19935.000800|Q
20260707|CABZ|639|0|707.654653|Q
20260707|CAC|11885.151471|0|16044.042531|Q
20260707|CACC|53999.876109|0|62164.227180|Q
20260707|CACI|66870.746052|0|128208.911788|Q
20260707|CADL|536017.458442|100|705721.292502|Q
20260707|CAE|56817.119779|16|102655.177297|Q
20260707|CAES|1347|0|181983.827722|Q
20260707|CAF|1922|0|9346.134620|Q
20260707|CAFG|4739|0|26370.650600|Q
20260707|CAFX|610|0|17538.654284|Q
20260707|CAG|1733766.984657|3174|3861783.285251|Q
20260707|CAGE|176963.086320|0|200711.613520|Q
20260707|CAH|244278.382263|0|1341061.581817|Q
20260707|CAI|595299.462665|0|1226106.998403|Q
20260707|CAIE|341314.399353|0|432113.222345|Q
20260707|CAII|2116|0|18900|Q
20260707|CAIQ|281391.100474|0|309318.967301|Q
20260707|CAKE|334249.041857|3|437661.813797|Q
20260707|CAL|58453.333611|0|107244.359621|Q
20260707|CALC|103171|0|209298.536497|Q
20260707|CALF|28461.555600|815|529550.116655|Q
20260707|CALI|20836|0|66523.355059|Q
20260707|CALM|194789.098830|0|253370.233855|Q
20260707|CALX|203372.610877|0|339149.052462|Q
20260707|CALY|348038.293774|7957|596719.841028|Q
20260707|CAM|687|0|23909.228617|Q
20260707|CAMC|1|0|66|Q
20260707|CAML|1008|0|22710.092290|Q
20260707|CAMP|42405.266162|0|58431.215910|Q
20260707|CAMT|111907.252379|0|240877.072524|Q
20260707|CAN|2948186.770800|31797|4624099.522187|Q
20260707|CANC|5895.835800|0|98943.452475|Q
20260707|CANE|32042.631610|0|47095.512239|Q
20260707|CANF|13850|108|80713.972000|Q
20260707|CANG|222969|11823|330100.975075|Q
20260707|CANQ|86|0|160.234600|Q
20260707|CAOS|23495.553064|45|31229.406382|Q
20260707|CAPE|2208|0|10802.070337|Q
20260707|CAPL|876|0|7904.167501|Q
20260707|CAPN|3|0|6|Q
20260707|CAPNR|80|0|11280|Q
20260707|CAPR|298569.890946|15|502407.802249|Q
20260707|CAPS|18429|5100|71071.068146|Q
20260707|CAQ|2|0|6|Q
20260707|CAR|95892.046560|0|126226.609651|Q
20260707|CARD|13433|0|17564|Q
20260707|CARE|107129.453960|0|147493.728046|Q
20260707|CARG|251762.023370|0|1204279.072398|Q
20260707|CARK|3|0|7.926100|Q
20260707|CARL|52996.133333|0|131399.244037|Q
20260707|CARR|651891.568563|5847|1946133.489464|Q
20260707|CARS|135468.255586|1140|293590.622295|Q
20260707|CART|461989.971205|231|1358803.524083|Q
20260707|CARU|34|0|63.159000|Q
20260707|CARX|3|0|6|Q
20260707|CARY|182440.732384|0|434881.134721|Q
20260707|CARZ|200|0|1287.977693|Q
20260707|CAS|752.370000|0|1373.775800|Q
20260707|CASH|27303.566715|0|50318.026459|Q
20260707|CASS|9096.240782|0|13490.580593|Q
20260707|CAST|127450.411735|27866.515071|217888.214661|Q
20260707|CASY|127933.751365|0|194152.171784|Q
20260707|CAT|846628.669994|1821|1482432.683432|Q
20260707|CATF|282|0|287.206800|Q
20260707|CATG|10496|1807|89038.819300|Q
20260707|CATH|7223.515763|0|10834.458103|Q
20260707|CATO|4841.422149|0|8760.300737|Q
20260707|CATX|371027.778560|12|622240.922533|Q
20260707|CATY|156139.495609|0|176633.681779|Q
20260707|CAVA|731606.127849|237|1115304.415007|Q
20260707|CB|246687.252477|3|560670.376730|Q
20260707|CBAN|53314.423084|17|80014.086318|Q
20260707|CBAT|36634|8969|142081.256295|Q
20260707|CBC|171469.100813|0|212155.400013|Q
20260707|CBFV|197.026357|0|314.853838|Q
20260707|CBIO|48881.046542|0|67392.777642|Q
20260707|CBK|9723.898684|0|17637.855584|Q
20260707|CBL|83919.999548|524|134465.843633|Q
20260707|CBLL|39398.155739|0|194397.770370|Q
20260707|CBLS|640.931243|0|645.488543|Q
20260707|CBNA|3677|0|9803.800700|Q
20260707|CBNK|3274.552356|0|7101.942422|Q
20260707|CBOA|400|0|535.277000|Q
20260707|CBOE|292577.887358|5|601462.802065|Q
20260707|CBOJ|1435|0|2523.611020|Q
20260707|CBOL|3|0|6.248500|Q
20260707|CBON|1013|0|1271.103565|Q
20260707|CBOO|1|0|2.348600|Q
20260707|CBOT|16|0|17.709400|Q
20260707|CBOX|4|0|4|Q
20260707|CBOY|245|0|249.943400|Q
20260707|CBRE|238716.952433|54|966284.198213|Q
20260707|CBRG|1445894.588406|86011.504786|2803663.784220|Q
20260707|CBRL|174292.466594|1518|346335.855222|Q
20260707|CBRS|842834.595493|1275|2061485.498213|Q
20260707|CBRX|31019.123700|1421|44872.766609|Q
20260707|CBRZ|3338.101800|0|23747.862622|Q
20260707|CBSE|2013.031900|0|4748.571277|Q
20260707|CBSH|170822.354367|17|265945.182152|Q
20260707|CBT|68652.458145|0|106511.101987|Q
20260707|CBTA|49|0|155.413200|Q
20260707|CBTJ|5744.116239|0|5847.033639|Q
20260707|CBTL|272|0|276.928900|Q
20260707|CBTO|50|0|1111.343100|Q
20260707|CBTY|1702|0|3378.178100|Q
20260707|CBU|34932.673230|0|52669.073050|Q
20260707|CBUS|90717.531468|0|110790.866670|Q
20260707|CBXA|2003|0|2007.140000|Q
20260707|CBXJ|201|0|12531.111400|Q
20260707|CBXL|3|0|6.425000|Q
20260707|CBXO|75|0|123.035300|Q
20260707|CBXY|3|0|19673.369300|Q
20260707|CBZ|173265.541037|0|270023.366709|Q
20260707|CC|553220.067398|1138|976282.926113|Q
20260707|CCAP|93762.196819|344|132055.165491|Q
20260707|CCAQ|1101|0|10055.500000|Q
20260707|CCB|25925.582248|0|31553.530448|Q
20260707|CCBG|14616.020300|0|21569.022600|Q
20260707|CCC|1236691.497388|1893|2672652.323007|Q
20260707|CCCC|1101697.435546|0|1988177.332597|Q
20260707|CCD|21218.026913|0|41583.670532|Q
20260707|CCEC|930.646257|200|2821.614937|Q
20260707|CCEF|507.769807|0|517.824807|Q
20260707|CCEL|124.120448|0|175.688589|Q
20260707|CCEP|309588.073410|1537|417018.794355|Q
20260707|CCG|8387|1566|65400.617543|Q
20260707|CCHH|25586618.289300|2275461|46665416.138826|Q
20260707|CCI|503107.284793|56|1691072.290037|Q
20260707|CCID|15803|0|17164|Q
20260707|CCIF|13926|0|29918.468422|Q
20260707|CCII|303|0|307.188000|Q
20260707|CCIIW|1500|0|39700|Q
20260707|CCIX|40514.242228|0|296238.101629|Q
20260707|CCIXW|9|0|8618|Q
20260707|CCJ|732998.117842|1322|1291518.471342|Q
20260707|CCK|249992.308705|83|340700.450275|Q
20260707|CCL|2802049.630129|3939|6959508.561349|Q
20260707|CCLD|27439.980732|0|81912.742105|Q
20260707|CCM|758|0|2329.732310|Q
20260707|CCNE|20465.029613|0|28121.725213|Q
20260707|CCNEP|889|0|2101.877400|Q
20260707|CCNR|2084.054192|0|6470.842743|Q
20260707|CCO|1788316.000000|0|3945449.502519|Q
20260707|CCOI|248907.869525|15|500188.473827|Q
20260707|CCOR|158.019240|0|498.199592|Q
20260707|CCPX|1|0|6|Q
20260707|CCRN|30503|0|53137.580900|Q
20260707|CCRP|3.009147|0|7.009147|Q
20260707|CCS|51429.412341|132|72453.708173|Q
20260707|CCSB|11|0|14.381400|Q
20260707|CCSI|40327.876478|0|67476.760729|Q
20260707|CCSO|1163.436746|0|1195.168493|Q
20260707|CCTG|73797|29177|223703.925193|Q
20260707|CCU|7618.251722|0|27655.824612|Q
20260707|CCUP|837240.605985|85939|2362852.687131|Q
20260707|CCXI|1552890.400089|212061.414534|2920517.529314|Q
20260707|CCXIU|1258|0|5589.464000|Q
20260707|CCXIW|7102|854|15602.783057|Q
20260707|CD|62646.782493|0|74288.384909|Q
20260707|CDC|13287|29|19214.803941|Q
20260707|CDE|4916776.324786|18450|10563657.072575|Q
20260707|CDEI|520|0|722.453179|Q
20260707|CDIG|2481|0|4314.057000|Q
20260707|CDIO|609|0|11890.094918|Q
20260707|CDL|4639.199911|0|7022.238221|Q
20260707|CDLR|23502|0|30978.579209|Q
20260707|CDLX|12182.484848|0|39932.056545|Q
20260707|CDNA|78456.223480|0|237294.550984|Q
20260707|CDNG|1280.732200|0|1284.732200|Q
20260707|CDNL|150043.185430|7608|290433.917893|Q
20260707|CDNS|247815.300512|61|454135.414700|Q
20260707|CDP|333288.077575|109|469215.931406|Q
20260707|CDRE|69666.260088|159|84709.246164|Q
20260707|CDRO|1312|0|4147.737700|Q
20260707|CDRpB|109|0|212.064800|Q
20260707|CDRpC|2000|0|7367.758400|Q
20260707|CDT|124290|5793|261536.186989|Q
20260707|CDTG|1145|0|17917.435635|Q
20260707|CDW|370439.363994|6|622939.838179|Q
20260707|CDX|17378|0|70058.846278|Q
20260707|CDXS|94169|2314|339535.893996|Q
20260707|CDZI|73504.934289|421|116088.418235|Q
20260707|CDZIP|67|0|632.176900|Q
20260707|CE|386502.169427|0|1068373.764771|Q
20260707|CECO|122492.862750|898|260872.287124|Q
20260707|CEE|5592|0|15802.385468|Q
20260707|CEF|94076.797669|0|176710.361387|Q
20260707|CEFA|972.189795|0|1165.668029|Q
20260707|CEFD|311.154700|0|352.821800|Q
20260707|CEFS|17277.272358|0|39104.240333|Q
20260707|CEFZ|895.304063|0|1267.044880|Q
20260707|CEG|587942.341157|1522|1348448.452193|Q
20260707|CEGX|10588.358600|138|57238.491410|Q
20260707|CELC|488386.680865|1|657873.026875|Q
20260707|CELGr|2252|0|12229.750000|Q
20260707|CELH|1895673.656147|29179|3144943.521218|Q
20260707|CELU|7704|1732|37955.734253|Q
20260707|CELZ|127670.560000|18903|324955.455197|Q
20260707|CEMB|4398.234147|0|31895.387874|Q
20260707|CENN|2996|6|6509.322301|Q
20260707|CENT|10207.402508|0|18362.378054|Q
20260707|CENTA|51144.317079|0|91137.416583|Q
20260707|CENX|472796.000821|23|833886.014459|Q
20260707|CEPI|13948.209794|0|31973.098280|Q
20260707|CEPO|721|0|3545.303424|Q
20260707|CEPU|63859.068304|800|101431.247530|Q
20260707|CEPV|203|0|171050|Q
20260707|CERS|480593.199909|7211|1131214.029112|Q
20260707|CERT|670562.627262|0|1390243.513908|Q
20260707|CERY|17604.119978|900|39124.470955|Q
20260707|CET|3807.568020|0|31414.008340|Q
20260707|CETX|28266|2372|86928.471929|Q
20260707|CETY|1667|0|9633.729773|Q
20260707|CEV|2266|0|15698.741680|Q
20260707|CEVA|154594.476897|0|279762.649720|Q
20260707|CEW|770|0|1548.943900|Q
20260707|CF|916961.748356|271|1377138.356076|Q
20260707|CFA|1224.010028|0|3738.140657|Q
20260707|CFBK|14967.031397|0|30194.848750|Q
20260707|CFFI|251|0|445.399700|Q
20260707|CFFN|74742.781136|18|107867.692516|Q
20260707|CFG|955596.798893|638|1889558.877117|Q
20260707|CFGpE|6957|0|33489.816100|Q
20260707|CFGpH|6410|0|19248.875500|Q
20260707|CFGpI|1700|0|4926.289800|Q
20260707|CFIT|7602|0|10136.545400|Q
20260707|CFND|487|0|21873.410800|Q
20260707|CFO|425.846405|0|1382.028300|Q
20260707|CFR|118429.455720|79|157360.313529|Q
20260707|CFRpB|1383|0|8385.323000|Q
20260707|CFTRpA|100|0|1300.903700|Q
20260707|CG|326117.796274|0|774261.554584|Q
20260707|CGABL|1634|0|6142.472000|Q
20260707|CGAU|132925.269759|0|254938.227012|Q
20260707|CGBD|165451.244260|0|308153.144849|Q
20260707|CGBL|405663.569692|0|832202.172015|Q
20260707|CGC|398750.542269|10358|935206.289601|Q
20260707|CGCB|1121263.114942|0|1486751.691086|Q
20260707|CGCFU|42292|0|67897|Q
20260707|CGCP|330078.576753|0|614190.008959|Q
20260707|CGCV|61878.345141|0|137600.768131|Q
20260707|CGDG|195962.083223|0|253516.135130|Q
20260707|CGDV|1047242.236699|0|2895470.501887|Q
20260707|CGEM|193652.369438|5000|269811.903357|Q
20260707|CGEN|34067.562727|0|82353.763114|Q
20260707|CGGE|87626.887702|0|204022.305102|Q
20260707|CGGG|8469.176122|3675|39004.352422|Q
20260707|CGGO|219184.472900|0|772992.825497|Q
20260707|CGGR|1087749.565685|29039|1403194.921711|Q
20260707|CGHM|100642.115942|5900|226569.839882|Q
20260707|CGHY|4989.898100|0|8370.975000|Q
20260707|CGIB|27649|0|33120.439400|Q
20260707|CGIC|662035.736422|200|724687.382308|Q
20260707|CGIE|102651|7199|151690.098787|Q
20260707|CGMM|306382.106317|0|392719.132586|Q
20260707|CGMS|196101.882267|0|435279.109603|Q
20260707|CGMU|343871.318449|0|621869.995965|Q
20260707|CGNG|235932.931089|0|304348.527309|Q
20260707|CGNT|28999.046789|800|183931.996428|Q
20260707|CGNX|526307.294602|20123.286282|1369515.246326|Q
20260707|CGO|3258.370535|0|34015.467435|Q
20260707|CGON|262047.178843|0|452427.435503|Q
20260707|CGOV|11|0|20.020000|Q
20260707|CGRO|708|0|809.915500|Q
20260707|CGSD|116488.089865|143|241050.022295|Q
20260707|CGSM|96511|0|227752.545610|Q
20260707|CGTL|17483.373300|1900|38569.501662|Q
20260707|CGTX|967704.370223|35004|1350634.228969|Q
20260707|CGUI|22935.118530|0|57000.595650|Q
20260707|CGUS|226575.131544|0|529408.656130|Q
20260707|CGV|3693.128865|0|7778.457065|Q
20260707|CGVV|578.065300|0|11111.330900|Q
20260707|CGW|6849.529217|100|31104.828002|Q
20260707|CGXU|341925.703286|0|559574.853384|Q
20260707|CHA|77516|0|203221.877613|Q
20260707|CHAI|79270|200|298003.297077|Q
20260707|CHAR|103|0|107|Q
20260707|CHAT|64832.003115|531|262018.435880|Q
20260707|CHAU|4405.193756|0|10150.284934|Q
20260707|CHCI|3441.436186|0|6599.733788|Q
20260707|CHCO|18320.866056|0|26295.497425|Q
20260707|CHCT|67907.276622|0|85515.514561|Q
20260707|CHD|372139.371639|13|580914.230738|Q
20260707|CHDN|193157.745930|0|324766.232087|Q
20260707|CHE|22059.964777|4|49166.257382|Q
20260707|CHEC|1|0|3|Q
20260707|CHEF|66407.906261|0|121746.401889|Q
20260707|CHGG|165483.468449|0|496285.592628|Q
20260707|CHGX|3548.228526|0|5403.181412|Q
20260707|CHH|136367.752628|61|435126.141282|Q
20260707|CHI|34682.674937|0|65919.168792|Q
20260707|CHIQ|23980|0|26810.792499|Q
20260707|CHKP|402507.194145|1621|539864.172632|Q
20260707|CHMG|6797|0|12143.059340|Q
20260707|CHMI|42826.220625|0|70132.174794|Q
20260707|CHMIpA|1129|0|3446.566800|Q
20260707|CHMIpB|734|0|1555.938900|Q
20260707|CHNL|2|0|11.535521|Q
20260707|CHNR|480|0|2623|Q
20260707|CHNU|121|0|1378.106300|Q
20260707|CHOW|53690|0|189687.897175|Q
20260707|CHPG|6|0|6|Q
20260707|CHPGR|17|0|37227|Q
20260707|CHPS|4914.566195|0|27663.338615|Q
20260707|CHPT|210303.422776|125|307589.492732|Q
20260707|CHPX|15131.765338|1902|84241.668918|Q
20260707|CHPY|205995.355582|1718|535036.822925|Q
20260707|CHR|5841|0|9210.342733|Q
20260707|CHRD|156369.806790|2|296164.629946|Q
20260707|CHRI|1340|0|1447.380400|Q
20260707|CHRN|156837.699681|0|197711.492437|Q
20260707|CHRS|186304.286844|0|761829.026310|Q
20260707|CHRW|296851.470819|694|475028.304902|Q
20260707|CHSCL|10029.643400|0|13901.765109|Q
20260707|CHSCM|3616|0|6394.610700|Q
20260707|CHSCN|8764|0|10303.659200|Q
20260707|CHSCO|4766|0|8134.037700|Q
20260707|CHSCP|3342|0|7545.079613|Q
20260707|CHSN|7139|0|15615.400375|Q
20260707|CHT|54964.973994|0|76985.483676|Q
20260707|CHTR|323555.495407|159|627922.402328|Q
20260707|CHW|57454.340145|0|168212.648572|Q
20260707|CHWY|2005404.742027|4369|3881295.691532|Q
20260707|CHY|41084.827221|0|68128.043613|Q
20260707|CHYM|594360.079380|3527|1522740.919446|Q
20260707|CI|133052.383855|100|383149.065215|Q
20260707|CIA|14383|0|20712.130700|Q
20260707|CIB|56754.258994|0|77754.392335|Q
20260707|CIBR|745116.431333|200|917668.360886|Q
20260707|CICB|3531|0|5325|Q
20260707|CICC|1783|0|2958|Q
20260707|CIEG|43678|20981|82001.087903|Q
20260707|CIEI|3|0|6|Q
20260707|CIEN|421606.136991|1345|842373.194664|Q
20260707|CIEX|448|5|847.920000|Q
20260707|CIFG|14457.500000|809|38880.421890|Q
20260707|CIFR|5171862.739327|157261.118316|8848310.174886|Q
20260707|CIFU|35467|2631|58271.546179|Q
20260707|CIG|2215888.247891|107|4617982.277772|Q
20260707|CIG/C|14.970575|0|1216.478525|Q
20260707|CIGI|38093.126928|0|50887.291925|Q
20260707|CII|10484.471864|0|33336.902702|Q
20260707|CIIT|49068|411|129103.316907|Q
20260707|CIK|164598.047660|0|501534.798518|Q
20260707|CIM|111149.086552|27|183792.338343|Q
20260707|CIMN|14|0|2723|Q
20260707|CIMO|1658|0|1698.465000|Q
20260707|CIMP|3351|0|6982.470400|Q
20260707|CIMpA|3378|0|10673.406100|Q
20260707|CIMpB|3131|0|17246.857500|Q
20260707|CIMpC|2715|0|10895.524200|Q
20260707|CIMpD|1378|0|5051.173800|Q
20260707|CINF|196884.298347|0|400451.514227|Q
20260707|CING|101155.030299|0|169867.758210|Q
20260707|CINGW|186|186|186|Q
20260707|CINT|41826.905802|0|78397.202355|Q
20260707|CION|238044.100612|100|382397.449634|Q
20260707|CIR|11301|0|11301|Q
20260707|CIRC|726985.438269|143448|1331881.436263|Q
20260707|CISO|26728|1881|51443.905134|Q
20260707|CISS|13873|0|51581.241959|Q
20260707|CITR|1154.219409|0|2325.438009|Q
20260707|CIVB|13120|7|28629.978900|Q
20260707|CIX|2170|1|4258.608725|Q
20260707|CJMB|3808|780|23461.655154|Q
20260707|CJUL|106|0|109|Q
20260707|CJUN|2|0|6|Q
20260707|CKX|77|0|571.437700|Q
20260707|CL|342396.532979|32|1613900.737932|Q
