PREC,PETINP
0.0000000000e+00,2.7077738000e-03
0.0000000000e+00,5.9532496000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,6.1343046000e-04
0.0000000000e+00,2.5976945000e-03
0.0000000000e+00,4.5819590000e-03
0.0000000000e+00,6.2595080000e-03
0.0000000000e+00,6.2595080000e-03
0.0000000000e+00,6.2595080000e-03
0.0000000000e+00,6.2595080000e-03
0.0000000000e+00,6.2595080000e-03
0.0000000000e+00,6.2595080000e-03
0.0000000000e+00,6.2595080000e-03
0.0000000000e+00,4.5819590000e-03
0.0000000000e+00,2.5976945000e-03
0.0000000000e+00,6.1343046000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,4.9390923000e-04
0.0000000000e+00,2.0240091000e-03
0.0000000000e+00,3.5541088000e-03
0.0000000000e+00,4.8372541000e-03
0.0000000000e+00,4.8372541000e-03
0.0000000000e+00,4.8372541000e-03
0.0000000000e+00,4.8372541000e-03
0.0000000000e+00,4.8372541000e-03
0.0000000000e+00,4.8372541000e-03
0.0000000000e+00,4.8372541000e-03
1.5999970000e-01,3.5541088000e-03
9.9999802000e-03,2.0240091000e-03
9.9999802000e-03,4.9390923000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,5.4531975000e-04
0.0000000000e+00,2.1031357000e-03
0.0000000000e+00,3.6609517000e-03
0.0000000000e+00,4.9461075000e-03
0.0000000000e+00,4.9461075000e-03
0.0000000000e+00,4.9461075000e-03
0.0000000000e+00,4.9461075000e-03
0.0000000000e+00,4.9461075000e-03
0.0000000000e+00,4.9461075000e-03
0.0000000000e+00,4.9461075000e-03
0.0000000000e+00,3.6609517000e-03
0.0000000000e+00,2.1031357000e-03
0.0000000000e+00,5.4531975000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,6.3692295000e-04
0.0000000000e+00,2.3252124000e-03
0.0000000000e+00,4.0135016000e-03
0.0000000000e+00,5.3833295000e-03
0.0000000000e+00,5.3833295000e-03
0.0000000000e+00,5.3833295000e-03
0.0000000000e+00,5.3833295000e-03
0.0000000000e+00,5.3833295000e-03
0.0000000000e+00,5.3833295000e-03
0.0000000000e+00,5.3833295000e-03
0.0000000000e+00,4.0135016000e-03
0.0000000000e+00,2.3252124000e-03
0.0000000000e+00,6.3692295000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
9.9999802000e-03,0.0000000000e+00
0.0000000000e+00,7.6253078000e-04
0.0000000000e+00,2.6480847000e-03
0.0000000000e+00,4.5336382000e-03
0.0000000000e+00,6.0379268000e-03
0.0000000000e+00,6.0379268000e-03
0.0000000000e+00,6.0379268000e-03
0.0000000000e+00,6.0379268000e-03
0.0000000000e+00,6.0379268000e-03
0.0000000000e+00,6.0379268000e-03
0.0000000000e+00,6.0379268000e-03
0.0000000000e+00,4.5336382000e-03
0.0000000000e+00,2.6480847000e-03
0.0000000000e+00,7.6253078000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
3.9999921000e-02,8.5376261000e-04
9.9999802000e-03,2.8323927000e-03
9.9999802000e-03,4.8110229000e-03
3.9999921000e-02,6.3627721000e-03
1.9999960000e-02,6.3627721000e-03
2.9999940000e-02,6.3627721000e-03
1.9999960000e-02,6.3627721000e-03
4.9999900000e-02,6.3627721000e-03
5.9999879000e-02,6.3627721000e-03
2.9999940000e-02,6.3627721000e-03
5.9999879000e-02,4.8110229000e-03
0.0000000000e+00,2.8323927000e-03
0.0000000000e+00,8.5376261000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
1.9999960000e-02,0.0000000000e+00
2.9999940000e-02,0.0000000000e+00
1.9999960000e-02,0.0000000000e+00
0.0000000000e+00,1.0059020000e-03
9.9999802000e-03,3.1997545000e-03
9.9999802000e-03,5.3936071000e-03
0.0000000000e+00,7.0845089000e-03
0.0000000000e+00,7.0845089000e-03
0.0000000000e+00,7.0845089000e-03
0.0000000000e+00,7.0845089000e-03
0.0000000000e+00,7.0845089000e-03
9.9999802000e-03,7.0845089000e-03
0.0000000000e+00,7.0845089000e-03
0.0000000000e+00,5.3936071000e-03
0.0000000000e+00,3.1997545000e-03
0.0000000000e+00,1.0059020000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
1.3999970000e-01,0.0000000000e+00
9.9999800000e-02,0.0000000000e+00
9.9999802000e-03,0.0000000000e+00
1.0999980000e-01,0.0000000000e+00
6.9999859000e-02,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,9.5176836000e-04
0.0000000000e+00,2.9123388000e-03
0.0000000000e+00,4.8729093000e-03
0.0000000000e+00,6.3575958000e-03
3.9999921000e-02,6.3575958000e-03
2.9999940000e-02,6.3575958000e-03
1.9999960000e-02,6.3575958000e-03
0.0000000000e+00,6.3575958000e-03
0.0000000000e+00,6.3575958000e-03
9.9999800000e-02,6.3575958000e-03
8.9999817000e-02,4.8729093000e-03
7.9999842000e-02,2.9123388000e-03
1.2999970000e-01,9.5176836000e-04
1.6999970000e-01,0.0000000000e+00
8.9999817000e-02,0.0000000000e+00
1.4999970000e-01,0.0000000000e+00
1.5999970000e-01,0.0000000000e+00
8.9999817000e-02,0.0000000000e+00
7.9999842000e-02,0.0000000000e+00
3.9999921000e-02,0.0000000000e+00
4.9999900000e-02,0.0000000000e+00
2.9999940000e-02,0.0000000000e+00
9.9999802000e-03,0.0000000000e+00
4.9999900000e-02,0.0000000000e+00
7.9999842000e-02,8.6830399000e-04
1.0999980000e-01,2.5631406000e-03
3.9999921000e-02,4.2579775000e-03
9.9999802000e-03,5.5186618000e-03
0.0000000000e+00,5.5186618000e-03
0.0000000000e+00,5.5186618000e-03
0.0000000000e+00,5.5186618000e-03
0.0000000000e+00,5.5186618000e-03
0.0000000000e+00,5.5186618000e-03
0.0000000000e+00,5.5186618000e-03
0.0000000000e+00,4.2579775000e-03
0.0000000000e+00,2.5631406000e-03
0.0000000000e+00,8.6830399000e-04
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.1942029000e-03
0.0000000000e+00,3.4093440000e-03
0.0000000000e+00,5.6244847000e-03
0.0000000000e+00,7.2425245000e-03
0.0000000000e+00,7.2425245000e-03
0.0000000000e+00,7.2425245000e-03
0.0000000000e+00,7.2425245000e-03
0.0000000000e+00,7.2425245000e-03
0.0000000000e+00,7.2425245000e-03
0.0000000000e+00,7.2425245000e-03
0.0000000000e+00,5.6244847000e-03
0.0000000000e+00,3.4093440000e-03
0.0000000000e+00,1.1942029000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
9.9999802000e-03,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
9.9999802000e-03,0.0000000000e+00
2.9999940000e-02,1.2289708000e-03
2.9999940000e-02,3.4010347000e-03
1.9999960000e-02,5.5730990000e-03
0.0000000000e+00,7.1306778000e-03
9.9999802000e-03,7.1306778000e-03
5.9999879000e-02,7.1306778000e-03
0.0000000000e+00,7.1306778000e-03
0.0000000000e+00,7.1306778000e-03
0.0000000000e+00,7.1306778000e-03
0.0000000000e+00,7.1306778000e-03
0.0000000000e+00,5.5730990000e-03
0.0000000000e+00,3.4010347000e-03
0.0000000000e+00,1.2289708000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.1588988000e-03
0.0000000000e+00,3.1151315000e-03
0.0000000000e+00,5.0713639000e-03
0.0000000000e+00,6.4481474000e-03
0.0000000000e+00,6.4481474000e-03
9.9999802000e-03,6.4481474000e-03
0.0000000000e+00,6.4481474000e-03
0.0000000000e+00,6.4481474000e-03
9.9999802000e-03,6.4481474000e-03
1.9999960000e-02,6.4481474000e-03
2.9999940000e-02,5.0713639000e-03
1.9999960000e-02,3.1151315000e-03
8.9999817000e-02,1.1588988000e-03
2.9999940000e-02,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
9.9999802000e-03,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
1.9999960000e-02,0.0000000000e+00
2.9999940000e-02,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
9.9999802000e-03,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
1.9999960000e-02,1.0218808000e-03
1.9999960000e-02,2.6729484000e-03
1.9999960000e-02,4.3240162000e-03
0.0000000000e+00,5.4641431000e-03
0.0000000000e+00,5.4641431000e-03
9.9999802000e-03,5.4641431000e-03
3.9999921000e-02,5.4641431000e-03
1.9999960000e-02,5.4641431000e-03
0.0000000000e+00,5.4641431000e-03
0.0000000000e+00,5.4641431000e-03
0.0000000000e+00,4.3240162000e-03
0.0000000000e+00,2.6729484000e-03
0.0000000000e+00,1.0218808000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
9.9999802000e-03,0.0000000000e+00
2.9999940000e-02,0.0000000000e+00
3.9999921000e-02,1.1771264000e-03
9.9999802000e-03,3.0012098000e-03
0.0000000000e+00,4.8252931000e-03
0.0000000000e+00,6.0608136000e-03
9.9999802000e-03,6.0608136000e-03
0.0000000000e+00,6.0608136000e-03
0.0000000000e+00,6.0608136000e-03
0.0000000000e+00,6.0608136000e-03
0.0000000000e+00,6.0608136000e-03
0.0000000000e+00,6.0608136000e-03
0.0000000000e+00,4.8252931000e-03
0.0000000000e+00,3.0012098000e-03
0.0000000000e+00,1.1771264000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.4209845000e-03
0.0000000000e+00,3.5367443000e-03
0.0000000000e+00,5.6525040000e-03
0.0000000000e+00,7.0577720000e-03
0.0000000000e+00,7.0577720000e-03
0.0000000000e+00,7.0577720000e-03
0.0000000000e+00,7.0577720000e-03
0.0000000000e+00,7.0577720000e-03
0.0000000000e+00,7.0577720000e-03
9.9999802000e-03,7.0577720000e-03
9.9999802000e-03,5.6525040000e-03
4.9999900000e-02,3.5367443000e-03
0.0000000000e+00,1.4209845000e-03
9.9999802000e-03,0.0000000000e+00
2.9999940000e-02,0.0000000000e+00
3.9999921000e-02,0.0000000000e+00
5.9999879000e-02,0.0000000000e+00
9.9999802000e-03,0.0000000000e+00
8.9999817000e-02,0.0000000000e+00
1.9999960000e-02,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.3061421000e-03
0.0000000000e+00,3.1779485000e-03
9.9999802000e-03,5.0497553000e-03
4.9999900000e-02,6.2684906000e-03
3.9999921000e-02,6.2684906000e-03
3.9999921000e-02,6.2684906000e-03
2.9999940000e-02,6.2684906000e-03
2.9999940000e-02,6.2684906000e-03
3.9999921000e-02,6.2684906000e-03
1.9999960000e-02,6.2684906000e-03
9.9999802000e-03,5.0497553000e-03
0.0000000000e+00,3.1779485000e-03
5.9999879000e-02,1.3061421000e-03
1.1999980000e-01,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
9.9999802000e-03,0.0000000000e+00
4.9999900000e-02,0.0000000000e+00
9.9999800000e-02,0.0000000000e+00
1.1999980000e-01,0.0000000000e+00
9.9999800000e-02,0.0000000000e+00
2.9999940000e-02,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
9.9999802000e-03,1.2268154000e-03
0.0000000000e+00,2.9216520000e-03
0.0000000000e+00,4.6164887000e-03
0.0000000000e+00,5.6979177000e-03
9.9999802000e-03,5.6979177000e-03
0.0000000000e+00,5.6979177000e-03
0.0000000000e+00,5.6979177000e-03
0.0000000000e+00,5.6979177000e-03
0.0000000000e+00,5.6979177000e-03
9.9999802000e-03,5.6979177000e-03
0.0000000000e+00,4.6164887000e-03
0.0000000000e+00,2.9216520000e-03
0.0000000000e+00,1.2268154000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.3326820000e-03
0.0000000000e+00,3.1101031000e-03
0.0000000000e+00,4.8875241000e-03
0.0000000000e+00,5.9986040000e-03
0.0000000000e+00,5.9986040000e-03
9.9999802000e-03,5.9986040000e-03
0.0000000000e+00,5.9986040000e-03
0.0000000000e+00,5.9986040000e-03
0.0000000000e+00,5.9986040000e-03
0.0000000000e+00,5.9986040000e-03
0.0000000000e+00,4.8875241000e-03
0.0000000000e+00,3.1101031000e-03
0.0000000000e+00,1.3326820000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.5105046000e-03
0.0000000000e+00,3.4580869000e-03
0.0000000000e+00,5.4056691000e-03
0.0000000000e+00,6.5979990000e-03
0.0000000000e+00,6.5979990000e-03
0.0000000000e+00,6.5979990000e-03
0.0000000000e+00,6.5979990000e-03
0.0000000000e+00,6.5979990000e-03
0.0000000000e+00,6.5979990000e-03
0.0000000000e+00,6.5979990000e-03
0.0000000000e+00,5.4056691000e-03
0.0000000000e+00,3.4580869000e-03
0.0000000000e+00,1.5105046000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.6630981000e-03
0.0000000000e+00,3.7387684000e-03
0.0000000000e+00,5.8144387000e-03
0.0000000000e+00,7.0585599000e-03
0.0000000000e+00,7.0585599000e-03
0.0000000000e+00,7.0585599000e-03
0.0000000000e+00,7.0585599000e-03
0.0000000000e+00,7.0585599000e-03
0.0000000000e+00,7.0585599000e-03
0.0000000000e+00,7.0585599000e-03
0.0000000000e+00,5.8144387000e-03
0.0000000000e+00,3.7387684000e-03
0.0000000000e+00,1.6630981000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.7491872000e-03
0.0000000000e+00,3.8649472000e-03
0.0000000000e+00,5.9807072000e-03
0.0000000000e+00,7.2218738000e-03
0.0000000000e+00,7.2218738000e-03
0.0000000000e+00,7.2218738000e-03
0.0000000000e+00,7.2218738000e-03
0.0000000000e+00,7.2218738000e-03
0.0000000000e+00,7.2218738000e-03
0.0000000000e+00,7.2218738000e-03
0.0000000000e+00,5.9807072000e-03
0.0000000000e+00,3.8649472000e-03
0.0000000000e+00,1.7491872000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.6945243000e-03
0.0000000000e+00,3.6831801000e-03
0.0000000000e+00,5.6718360000e-03
0.0000000000e+00,6.8132295000e-03
0.0000000000e+00,6.8132295000e-03
0.0000000000e+00,6.8132295000e-03
0.0000000000e+00,6.8132295000e-03
0.0000000000e+00,6.8132295000e-03
0.0000000000e+00,6.8132295000e-03
0.0000000000e+00,6.8132295000e-03
0.0000000000e+00,5.6718360000e-03
0.0000000000e+00,3.6831801000e-03
0.0000000000e+00,1.6945243000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.7852454000e-03
0.0000000000e+00,3.8202051000e-03
0.0000000000e+00,5.8551650000e-03
0.0000000000e+00,6.9975019000e-03
0.0000000000e+00,6.9975019000e-03
0.0000000000e+00,6.9975019000e-03
0.0000000000e+00,6.9975019000e-03
0.0000000000e+00,6.9975019000e-03
0.0000000000e+00,6.9975019000e-03
0.0000000000e+00,6.9975019000e-03
0.0000000000e+00,5.8551650000e-03
0.0000000000e+00,3.8202051000e-03
0.0000000000e+00,1.7852454000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,2.1115497000e-03
0.0000000000e+00,4.4517042000e-03
0.0000000000e+00,6.7918589000e-03
0.0000000000e+00,8.0762384000e-03
0.0000000000e+00,8.0762384000e-03
0.0000000000e+00,8.0762384000e-03
0.0000000000e+00,8.0762384000e-03
0.0000000000e+00,8.0762384000e-03
0.0000000000e+00,8.0762384000e-03
0.0000000000e+00,8.0762384000e-03
0.0000000000e+00,6.7918589000e-03
0.0000000000e+00,4.4517042000e-03
0.0000000000e+00,2.1115497000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,2.6129112000e-03
0.0000000000e+00,5.4310965000e-03
0.0000000000e+00,8.2492828000e-03
0.0000000000e+00,9.7610122000e-03
0.0000000000e+00,9.7610122000e-03
0.0000000000e+00,9.7610122000e-03
0.0000000000e+00,9.7610122000e-03
0.0000000000e+00,9.7610122000e-03
0.0000000000e+00,9.7610122000e-03
0.0000000000e+00,9.7610122000e-03
0.0000000000e+00,8.2492828000e-03
0.0000000000e+00,5.4310965000e-03
0.0000000000e+00,2.6129112000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,3.1334013000e-03
0.0000000000e+00,6.4253896000e-03
0.0000000000e+00,9.7173778000e-03
0.0000000000e+00,1.1442665000e-02
0.0000000000e+00,1.1442665000e-02
0.0000000000e+00,1.1442665000e-02
0.0000000000e+00,1.1442665000e-02
0.0000000000e+00,1.1442665000e-02
0.0000000000e+00,1.1442665000e-02
0.0000000000e+00,1.1442665000e-02
0.0000000000e+00,9.7173778000e-03
0.0000000000e+00,6.4253896000e-03
0.0000000000e+00,3.1334013000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,3.3827273000e-03
0.0000000000e+00,6.8475669000e-03
0.0000000000e+00,1.0312406000e-02
0.0000000000e+00,1.2085883000e-02
0.0000000000e+00,1.2085883000e-02
0.0000000000e+00,1.2085883000e-02
0.0000000000e+00,1.2085883000e-02
0.0000000000e+00,1.2085883000e-02
0.0000000000e+00,1.2085883000e-02
0.0000000000e+00,1.2085883000e-02
0.0000000000e+00,1.0312406000e-02
0.0000000000e+00,6.8475669000e-03
0.0000000000e+00,3.3827273000e-03
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,1.3504465000e-06
0.0000000000e+00,2.3400590000e-03
0.0000000000e+00,4.6787676000e-03
0.0000000000e+00,7.0174760000e-03
0.0000000000e+00,8.1861550000e-03
0.0000000000e+00,8.1861550000e-03
0.0000000000e+00,8.1861550000e-03
0.0000000000e+00,8.1861550000e-03
0.0000000000e+00,8.1861550000e-03
0.0000000000e+00,8.1861550000e-03
1.9999960000e-02,8.1861550000e-03
9.9999802000e-03,7.0174760000e-03
0.0000000000e+00,4.6787676000e-03
0.0000000000e+00,2.3400590000e-03
0.0000000000e+00,1.3504465000e-06
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,0.0000000000e+00
0.0000000000e+00,4.8613361000e-05
0.0000000000e+00,2.0209996000e-03
0.0000000000e+00,3.9933859000e-03
0.0000000000e+00,5.9657721000e-03
0.0000000000e+00,6.9276588000e-03
0.0000000000e+00,6.9276588000e-03
0.0000000000e+00,6.9276588000e-03
0.0000000000e+00,6.9276588000e-03
0.0000000000e+00,6.9276588000e-03
0.0000000000e+00,6.9276588000e-03
0.0000000000e+00,6.9276588000e-03
0.0000000000e+00,5.9657721000e-03
0.0000000000e+00,3.9933859000e-03
0.0000000000e+00,2.0209996000e-03
3.9999921000e-02,4.8613361000e-05
