#    Model               GR#     GDT_TS   NP_P    RANK  Z-M1-GDT  Z-MA-GDT  GDT_HA   GDC_SC   GDC_ALL  RMS_CA   RMS_ALL  NP   AL0_P  AL4_P  ALI_P  LGA_S    RMSD[L]  MolProb  LDDT    SphGr     CAD_AA  RPF    TMscore FlexE    QSE      CAD_SS   MP_clash reLLG_lddt reLLG_const 

83   T0208s2TS319_3-D1   319s    96.00    100.00  79    N/A       0.44      90.28    72.07    82.59    1.333    1.906    306  93.79  99.67  99.67  98.948   0.60     1.38     0.909   96.73     0.846   0.898  0.972   0.80     95.55    0.753    2.05     54.54      45.21        
84   T0208s2TS264_3-D1   264     96.00    100.00  79    N/A       0.44      85.95    70.95    82.27    0.934    1.33     306  97.06  100.00  100.00  98.721   0.77     1.52     0.894   98.69     0.842   0.900  0.982   0.92     93.49    0.759    4.71     27.37      23.70        
85   T0208s2TS425_3-D1   425s    96.00    100.00  79    N/A       0.44      90.28    72.07    82.59    1.333    1.906    306  93.79  99.67  99.67  98.948   0.60     1.38     0.909   96.73     0.846   0.898  0.972   0.80     95.55    0.753    2.05     54.54      45.21        
86   T0208s2TS264_4-D1   264     95.92    100.00  86    N/A       0.43      86.19    72.38    82.56    0.927    1.305    306  98.04  100.00  100.00  98.638   0.77     1.57     0.895   99.02     0.842   0.901  0.982   0.93     93.91    0.758    5.32     23.10      19.98        
87   T0208s2TS264_5-D1   264     95.92    100.00  86    N/A       0.43      86.19    72.38    82.56    0.927    1.305    306  98.04  100.00  100.00  98.638   0.77     1.57     0.895   99.02     0.842   0.901  0.982   0.93     93.90    0.759    5.32     23.24      19.98        
88   T0208s2TS264_6-D1   264     95.92    100.00  86    N/A       0.43      86.19    72.38    82.56    0.927    1.305    306  98.04  100.00  100.00  98.638   0.77     N/A           0.895   99.02     0.842   0.901  0.982   0.93     93.90    0.759    N/A      22.99      20.30        
89   T0208s2TS393_6-D1   393     95.92    100.00  86    N/A       0.43      86.19    72.38    82.56    0.927    1.305    306  98.04  100.00  100.00  98.638   0.77     N/A           0.895   99.02     0.842   0.901  0.982   0.93     93.90    0.759    N/A      22.99      19.94        
90   T0208s2TS028_5-D1   028s    95.92    100.00  86    N/A       0.43      88.23    73.27    84.33    1.159    1.68     306  94.77  98.69  98.69  97.98    0.76     1.01     0.904   96.89     0.841   0.893  0.977   1.15     94.84    0.749    0.61     37.00      32.44        
91   T0208s2TS148_2-D1   148s    95.92    100.00  86    N/A       0.43      86.19    72.38    82.56    0.927    1.305    306  98.04  100.00  100.00  98.638   0.77     1.57     0.895   99.02     0.842   0.901  0.982   0.93     93.90    0.759    5.32     22.99      19.94        
92   T0208s2TS393_3-D1   393     95.92    100.00  86    N/A       0.43      86.19    72.38    82.56    0.927    1.305    306  98.04  100.00  100.00  98.638   0.77     1.57     0.895   99.02     0.842   0.901  0.982   0.93     93.90    0.759    5.32     22.99      20.30        
93   T0208s2TS393_4-D1   393     95.92    100.00  86    N/A       0.43      86.19    72.38    82.56    0.927    1.305    306  98.04  100.00  100.00  98.638   0.77     1.57     0.895   99.02     0.842   0.901  0.982   0.93     93.91    0.758    5.32     23.10      19.98        
94   T0208s2TS393_2-D1   393     95.92    100.00  86    N/A       0.43      86.19    72.38    82.56    0.927    1.305    306  98.04  100.00  100.00  98.638   0.77     1.57     0.895   99.02     0.842   0.901  0.982   0.93     93.90    0.759    5.32     23.24      19.98        
95   T0208s2TS314_5-D1   314s    95.92    100.00  86    N/A       0.43      86.19    72.38    82.56    0.927    1.305    306  98.04  100.00  100.00  98.638   0.77     1.57     0.895   99.02     0.842   0.901  0.982   0.93     93.90    0.759    5.32     22.99      19.94        
96   T0208s2TS393_5-D1   393     95.92    100.00  86    N/A       0.43      86.19    72.38    82.56    0.927    1.305    306  98.04  100.00  100.00  98.638   0.77     1.57     0.895   99.02     0.842   0.901  0.982   0.93     93.91    0.758    5.32     23.59      20.18        
97   T0208s2TS393_1-D1   393     95.92    100.00  86    0.42      0.43      86.28    72.38    82.56    0.927    1.305    306  98.04  100.00  100.00  98.638   0.77     1.57     0.895   99.02     0.842   0.901  0.982   0.93     93.90    0.758    5.32     23.07      20.27        
98   T0208s2TS375_1-D1   375s    95.92    100.00  86    0.42      0.43      89.95    72.07    82.36    1.38     2.015    306  93.14  99.67  99.67  98.743   0.67     1.65     0.901   96.08     0.838   0.889  0.970   1.09     94.62    0.739    3.68     37.06      32.64        
99   T0208s2TS312_1-D1   312s    95.92    100.00  86    0.42      0.43      87.66    72.58    81.92    1.36     1.954    306  93.79  99.35  99.35  98.694   0.70     1.45     0.903   96.08     0.839   0.894  0.971   0.96     94.81    0.744    2.25     32.52      29.67        
100  T0208s2TS312_5-D1   312s    95.92    100.00  86    N/A       0.43      86.19    72.38    82.56    0.927    1.305    306  98.04  100.00  100.00  98.638   0.77     1.57     0.895   99.02     0.842   0.901  0.982   0.93     93.90    0.759    5.32     22.99      19.94        
101  T0208s2TS191_2-D1   191     95.92    100.00  86    N/A       0.43      89.22    71.44    82.15    1.379    1.95     306  93.79  99.67  99.67  98.881   0.64     2.35     0.900   96.24     0.842   0.894  0.970   0.97     94.51    0.736    19.64    37.06      34.34        
102  T0208s2TS264_1-D1   264     95.92    100.00  86    0.42      0.43      86.28    72.38    82.56    0.927    1.305    306  98.04  100.00  100.00  98.638   0.77     1.57     0.895   99.02     0.842   0.901  0.982   0.93     93.90    0.758    5.32     23.07      20.27        
103  T0208s2TS314_4-D1   314s    95.83    100.00  103   N/A       0.43      85.62    72.21    82.27    0.937    1.306    306  97.71  100.00  100.00  98.594   0.78     1.61     0.894   99.02     0.843   0.899  0.982   0.92     93.76    0.759    4.91     21.32      18.19        
104  T0208s2TS191_4-D1   191     95.83    100.00  103   N/A       0.43      89.95    72.62    84.06    1.352    1.956    306  93.79  99.67  99.67  98.833   0.64     2.19     0.908   96.08     0.847   0.898  0.971   0.98     94.85    0.755    17.20    38.77      34.69        
105  T0208s2TS494_3-D1   494     95.75    100.00  105   N/A       0.42      86.60    64.57    79.08    1.409    2.094    306  94.12  99.67  99.67  98.757   0.70     2.29     0.877   95.42     0.812   0.884  0.969   0.99     92.07    0.712    5.73     20.09      17.97        
106  T0208s2TS293_3-D1   293     95.75    100.00  105   N/A       0.42      89.05    72.08    82.71    1.355    1.941    306  94.12  99.67  99.67  98.756   0.66     2.24     0.904   96.24     0.844   0.898  0.971   0.92     94.34    0.748    20.67    35.53      25.23        
107  T0208s2TS293_4-D1   293     95.75    100.00  105   N/A       0.42      89.05    72.34    82.70    1.365    1.963    306  93.14  99.67  99.67  98.806   0.66     2.22     0.904   96.24     0.844   0.897  0.971   0.92     94.18    0.745    20.25    32.51      29.93        
108  T0208s2TS425_1-D1   425s    95.75    100.00  105   0.41      0.42      87.67    70.49    80.64    1.357    1.927    306  93.79  99.35  99.35  98.542   0.73     1.35     0.895   96.73     0.836   0.892  0.970   0.88     94.99    0.744    1.84     27.64      23.86        
109  T0208s2TS301_4-D1   301     95.75    100.00  105   N/A       0.42      85.62    70.45    81.71    1.007    1.451    306  96.73  99.35  99.35  98.304   0.78     1.31     0.882   98.04     0.833   0.884  0.980   0.98     92.68    0.741    3.27     23.90      20.00        
110  T0208s2TS456_1-D1   456s    95.75    100.00  105   0.41      0.42      85.45    71.11    82.15    1.009    1.439    306  96.73  99.67  99.67  98.284   0.79     1.23     0.883   98.04     0.833   0.884  0.980   0.99     92.89    0.737    1.84     26.68      22.41        
111  T0208s2TS301_1-D1   301     95.75    100.00  105   0.41      0.42      85.05    70.49    81.42    1.016    1.496    306  97.06  99.67  99.67  98.376   0.79     1.47     0.883   97.71     0.835   0.884  0.980   0.98     92.84    0.739    4.70     26.87      22.70        
112  T0208s2TS274_3-D1   274     95.75    100.00  105   N/A       0.42      86.60    64.57    79.08    1.409    2.094    306  94.12  99.67  99.67  98.757   0.70     2.29     0.877   95.42     0.812   0.884  0.969   0.99     92.07    0.712    5.73     20.09      17.97        
113  T0208s2TS284_1-D1   284s    95.67    100.00  113   0.41      0.42      87.58    70.97    81.58    1.396    1.98     306  94.12  99.67  99.67  98.686   0.70     1.16     0.904   95.92     0.842   0.895  0.970   0.89     94.25    0.754    0.82     35.47      32.50        
114  T0208s2TS208_1-D1   208s    95.67    100.00  113   0.41      0.42      89.46    72.42    83.10    1.382    2.029    306  93.14  99.67  99.67  98.949   0.60     1.17     0.899   95.59     0.841   0.889  0.970   0.99     94.32    0.744    0.82     29.51      33.31        
115  T0208s2TS269_2-D1   269s    95.67    100.00  113   N/A       0.42      81.70    66.23    79.03    0.878    1.333    306  98.37  100.00  100.00  98.527   0.82     0.91     0.892   98.53     0.829   0.897  0.983   0.67     94.11    0.736    1.02     17.56      15.92        
116  T0208s2TS272_2-D1   272     95.67    100.00  113   N/A       0.42      87.42    70.67    81.29    1.389    1.981    306  93.79  99.67  99.67  98.757   0.68     2.48     0.895   96.24     0.843   0.895  0.969   1.00     93.21    0.745    14.74    35.40      33.88        
117  T0208s2TS293_1-D1   293     95.67    100.00  113   0.41      0.42      88.65    72.79    82.87    1.355    1.942    306  94.12  99.67  99.67  98.732   0.67     2.25     0.905   96.08     0.845   0.898  0.971   0.92     94.29    0.751    20.67    32.92      29.84        
118  T0208s2TS122_2-D1   122s    95.67    100.00  113   N/A       0.42      87.58    70.97    81.58    1.396    1.98     306  94.12  99.67  99.67  98.686   0.70     1.16     0.904   95.92     0.842   0.895  0.970   0.89     94.25    0.754    0.82     35.47      32.50        
119  T0208s2TS148_4-D1   148s    95.67    100.00  113   N/A       0.42      88.23    71.70    81.81    1.375    1.996    306  93.14  99.67  99.67  98.926   0.64     1.47     0.899   96.08     0.836   0.892  0.970   0.97     94.00    0.741    1.02     44.15      35.69        
120  T0208s2TS358_1-D1   358     95.67    100.00  113   0.41      0.42      84.72    68.40    80.59    0.932    1.329    306  98.37  100.00  100.00  98.603   0.80     1.99     0.902   98.86     0.839   0.901  0.982   0.76     92.79    0.740    13.51    18.93      17.97        
121  T0208s2TS164_4-D1   164     95.67    100.00  113   N/A       0.42      85.95    68.68    79.61    1.427    2.041    306  93.79  99.67  99.67  98.73    0.71     1.10     0.888   96.08     0.829   0.880  0.968   1.06     89.12    0.734    0.41     24.48      24.27        
122  T0208s2TS358_2-D1   358     95.67    100.00  113   N/A       0.42      85.86    69.27    81.31    1.039    1.413    306  98.04  99.67  99.67  98.307   0.86     1.84     0.871   98.53     0.840   0.903  0.980   0.80     90.66    0.745    11.88    23.42      21.93        
123  T0208s2TS375_4-D1   375s    95.67    100.00  113   N/A       0.42      87.58    70.97    81.58    1.396    1.98     306  94.12  99.67  99.67  98.686   0.70     1.16     0.904   95.92     0.842   0.895  0.970   0.89     94.25    0.754    0.82     35.47      32.50        
124  T0208s2TS284_2-D1   284s    95.67    100.00  113   N/A       0.42      89.46    71.76    82.90    1.363    1.991    306  93.79  99.67  99.67  98.759   0.65     1.43     0.900   96.08     0.838   0.891  0.971   0.95     94.34    0.744    2.45     33.43      29.30        
125  T0208s2TS301_3-D1   301     95.59    100.00  125   N/A       0.41      85.46    70.09    81.75    1.029    1.456    306  96.41  99.35  99.35  98.204   0.80     1.38     0.880   98.04     0.831   0.884  0.979   0.99     92.37    0.737    3.68     24.82      21.28        
126  T0208s2TS163_3-D1   163s    95.59    100.00  125   N/A       0.41      86.52    69.12    79.81    1.427    2.04     306  93.79  99.67  99.67  98.63    0.70     1.32     0.890   96.08     0.829   0.884  0.968   1.07     89.59    0.736    1.64     26.24      26.49        
127  T0208s2TS293_2-D1   293     95.59    100.00  125   N/A       0.41      87.17    70.97    81.59    1.381    1.972    306  93.79  99.67  99.67  98.605   0.71     2.20     0.876   96.08     0.833   0.890  0.970   0.92     92.00    0.726    19.25    27.59      25.73        
128  T0208s2TS423_3-D1   423s    95.59    100.00  125   N/A       0.41      87.42    72.16    82.15    1.411    2.018    306  93.46  99.35  99.35  98.69    0.72     2.43     0.885   96.24     0.840   0.893  0.969   1.05     91.90    0.746    19.46    38.05      31.27        
129  T0208s2TS475_4-D1   475s    95.59    100.00  125   N/A       0.41      87.75    71.32    81.98    1.401    2.001    306  93.46  99.35  99.35  98.737   0.68     2.31     0.890   96.08     0.840   0.894  0.969   1.05     13.15    0.741    21.71    34.63      31.05        
130  T0208s2TS322_3-D1   322     95.59    100.00  125   N/A       0.41      87.66    68.81    79.89    1.449    2.036    306  93.14  99.67  99.67  98.995   0.63     2.38     0.891   96.41     0.832   0.887  0.968   1.05     94.62    0.723    16.38    38.48      24.12        
131  T0208s2TS298_4-D1   298     95.59    100.00  125   N/A       0.41      87.42    72.16    82.15    1.411    2.018    306  93.46  99.35  99.35  98.69    0.72     2.43     0.885   96.24     0.840   0.893  0.969   1.05     91.90    0.746    19.46    38.05      31.27        
132  T0208s2TS312_2-D1   312s    95.59    100.00  125   N/A       0.41      88.23    71.18    81.66    1.384    2.001    306  93.46  99.67  99.67  98.76    0.68     1.59     0.893   95.92     0.834   0.888  0.970   1.09     94.45    0.739    2.25     35.69      31.68        
133  T0208s2TS022_1-D1   022     95.59    100.00  125   0.40      0.41      85.62    71.06    82.06    1.019    1.475    306  96.41  99.35  99.35  98.263   0.79     1.40     0.880   97.88     0.831   0.885  0.980   1.00     92.46    0.738    3.89     23.41      20.02        
134  T0208s2TS456_2-D1   456s    95.59    100.00  125   N/A       0.41      85.62    71.06    82.06    1.019    1.475    306  96.41  99.35  99.35  98.263   0.79     1.40     0.880   97.88     0.831   0.885  0.980   1.00     92.46    0.738    3.89     23.41      20.02        
135  T0208s2TS075_3-D1   075s    95.59    100.00  125   N/A       0.41      87.75    71.32    81.98    1.401    2.001    306  93.46  99.35  99.35  98.737   0.68     2.31     0.890   96.08     0.840   0.894  0.969   1.05     13.15    0.741    21.71    34.63      31.05        
136  T0208s2TS164_1-D1   164     95.59    100.00  125   0.40      0.41      86.44    69.04    79.79    1.422    2.042    306  93.79  99.67  99.67  98.678   0.71     1.22     0.888   96.08     0.829   0.880  0.968   1.09     89.17    0.736    1.02     26.06      25.91        
137  T0208s2TS163_5-D1   163s    95.51    100.00  137   N/A       0.40      87.01    69.80    80.05    1.421    2.028    306  93.79  99.67  99.67  98.678   0.69     1.55     0.891   96.08     0.831   0.884  0.968   1.02     89.72    0.736    2.25     27.45      27.18        
138  T0208s2TS022_2-D1   022     95.51    100.00  137   N/A       0.40      85.13    70.34    81.59    1.013    1.475    306  96.73  99.35  99.35  98.283   0.80     1.10     0.882   98.04     0.831   0.882  0.980   1.00     92.77    0.739    1.43     27.07      22.52        
139  T0208s2TS419_2-D1   419     95.51    100.00  137   N/A       0.40      84.89    70.65    80.55    1.403    1.983    306  93.79  99.67  99.67  98.73    0.70     0.86     0.893   96.08     0.833   0.892  0.968   1.07     93.68    0.738    0.61     28.41      25.72        
140  T0208s2TS148_1-D1   148s    95.51    100.00  137   0.39      0.40      88.24    71.15    81.63    1.394    2.013    306  93.14  99.67  99.67  98.693   0.69     1.46     0.893   95.92     0.834   0.888  0.969   0.94     94.35    0.735    2.66     33.39      29.77        
141  T0208s2TS423_2-D1   423s    95.51    100.00  137   N/A       0.40      88.48    72.64    82.68    1.398    2.002    306  93.46  99.35  99.35  98.713   0.69     2.19     0.892   95.92     0.845   0.895  0.970   1.07     92.69    0.749    14.33    37.61      36.42        
142  T0208s2TS208_5-D1   208s    95.51    100.00  137   N/A       0.40      86.36    70.46    81.05    1.385    1.98     306  93.79  99.67  99.67  98.656   0.70     1.44     0.890   96.24     0.831   0.886  0.969   0.97     93.63    0.733    2.86     33.90      30.59        
143  T0208s2TS319_4-D1   319s    95.51    100.00  137   N/A       0.40      88.15    71.08    81.76    1.397    2.036    306  93.14  99.67  99.67  98.995   0.63     1.38     0.893   96.08     0.832   0.888  0.969   0.97     94.71    0.730    2.05     31.18      28.20        
144  T0208s2TS331_4-D1   331s    95.51    100.00  137   N/A       0.40      88.15    71.08    81.76    1.397    2.036    306  93.14  99.67  99.67  98.995   0.63     1.38     0.893   96.08     0.832   0.888  0.969   0.97     94.71    0.730    2.05     31.18      28.20        
145  T0208s2TS425_4-D1   425s    95.51    100.00  137   N/A       0.40      88.15    71.08    81.76    1.397    2.036    306  93.14  99.67  99.67  98.995   0.63     1.38     0.893   96.08     0.832   0.888  0.969   0.97     94.71    0.730    2.05     31.18      28.20        
146  T0208s2TS284_4-D1   284s    95.51    100.00  137   N/A       0.40      88.48    70.50    82.33    1.374    2.008    306  94.12  99.67  99.67  98.689   0.68     1.48     0.900   96.08     0.836   0.891  0.971   0.88     94.46    0.741    3.07     29.16      28.09        
147  T0208s2TS164_2-D1   164     95.51    100.00  137   N/A       0.40      85.54    68.47    79.41    1.451    2.063    306  93.79  99.67  99.67  98.704   0.73     1.23     0.887   96.08     0.828   0.882  0.967   1.10     89.06    0.735    1.23     20.88      20.79        
148  T0208s2TS164_3-D1   164     95.51    100.00  137   N/A       0.40      85.86    68.61    79.37    1.425    2.044    306  93.79  99.67  99.67  98.678   0.71     1.22     0.887   96.08     0.828   0.880  0.968   1.07     88.98    0.733    1.02     24.88      25.36        
149  T0208s2TS164_5-D1   164     95.51    100.00  137   N/A       0.40      86.36    68.86    80.02    1.419    2.041    306  93.79  99.67  99.67  98.704   0.71     1.19     0.888   96.08     0.829   0.880  0.968   1.09     89.07    0.734    1.23     25.26      25.18        
150  T0208s2TS298_2-D1   298     95.51    100.00  137   N/A       0.40      88.48    72.64    82.68    1.398    2.002    306  93.46  99.35  99.35  98.713   0.69     2.19     0.892   95.92     0.845   0.895  0.970   1.07     92.69    0.749    14.33    37.61      36.42        
151  T0208s2TS462_2-D1   462     95.42    100.00  151   N/A       0.40      88.64    71.97    82.84    1.389    1.98     306  93.79  99.67  99.67  98.617   0.70     1.20     0.900   96.08     0.839   0.894  0.970   0.95     93.61    0.750    1.02     39.05      36.65        
152  T0208s2TS468_2-D1   468     95.42    100.00  151   N/A       0.40      85.45    69.86    81.47    1.034    1.496    306  96.41  99.35  99.35  98.319   0.83     1.54     0.880   97.39     0.830   0.883  0.979   1.00     93.42    0.733    4.91     27.78      24.07        
153  T0208s2TS147_1-D1   147s    95.42    100.00  151   0.39      0.40      88.64    71.97    82.84    1.389    1.98     306  93.79  99.67  99.67  98.617   0.70     1.20     0.900   96.08     0.839   0.894  0.970   0.95     93.61    0.750    1.02     39.05      36.65        
154  T0208s2TS322_2-D1   322     95.42    100.00  151   N/A       0.40      87.66    70.48    81.91    1.422    2.036    306  93.46  99.35  99.35  98.689   0.70     2.02     0.872   96.08     0.837   0.891  0.969   1.07     91.22    0.740    13.31    29.21      28.62        
155  T0208s2TS019_1-D1   019s    95.42    100.00  151   0.39      0.40      88.64    71.92    82.12    1.39     1.979    306  93.79  99.67  99.67  98.638   0.70     1.35     0.900   96.08     0.840   0.893  0.970   0.95     93.62    0.751    1.84     38.52      35.69        
156  T0208s2TS163_1-D1   163s    95.42    100.00  151   0.39      0.40      87.01    70.38    81.07    1.411    2.028    306  93.79  99.67  99.67  98.656   0.69     1.22     0.891   96.08     0.832   0.883  0.969   1.04     89.73    0.740    1.02     17.60      26.90        
157  T0208s2TS163_2-D1   163s    95.42    100.00  151   N/A       0.40      86.36    69.77    80.56    1.415    2.032    306  93.79  99.67  99.67  98.63    0.70     1.17     0.890   96.08     0.830   0.885  0.968   1.03     89.42    0.736    1.02     26.38      26.49        
158  T0208s2TS475_1-D1   475s    95.42    100.00  151   0.39      0.40      87.34    71.33    81.82    1.425    2.045    306  93.14  99.35  99.35  98.743   0.70     2.13     0.888   96.08     0.839   0.894  0.968   1.10     13.23    0.740    15.96    38.31      24.18        
159  T0208s2TS148_5-D1   148s    95.42    100.00  151   N/A       0.40      87.01    70.48    80.99    1.392    1.974    306  93.46  99.67  99.67  98.638   0.71     1.48     0.896   96.24     0.836   0.891  0.969   0.97     94.45    0.737    2.86     18.22      15.93        
160  T0208s2TS397_3-D1   397     95.42    100.00  151   N/A       0.40      83.00    68.12    79.53    1.031    1.484    306  96.41  99.35  99.35  98.238   0.85     1.33     0.875   97.71     0.828   0.878  0.979   1.00     91.82    0.731    2.45     19.38      16.48        
161  T0208s2TS358_3-D1   358     95.42    100.00  151   N/A       0.40      85.62    69.36    82.18    0.911    1.236    306  98.04  100.00  100.00  98.558   0.78     1.93     0.918   99.35     0.850   0.909  0.983   0.72     94.28    0.755    13.91    19.22      19.05        
162  T0208s2TS163_4-D1   163s    95.42    100.00  151   N/A       0.40      86.68    69.54    80.54    1.414    2.031    306  93.79  99.67  99.67  98.68    0.69     1.20     0.892   96.08     0.832   0.884  0.968   1.05     89.63    0.738    1.02     27.12      26.76        
163  T0208s2TS235_3-D1   235     95.42    100.00  151   N/A       0.40      84.31    68.27    79.01    0.996    1.609    306  96.73  99.35  99.35  98.356   0.85     1.61     0.887   97.06     0.836   0.882  0.980   0.93     94.03    0.734    4.91     19.59      14.20        
164  T0208s2TS380_2-D1   380     95.34    100.00  164   N/A       0.39      83.58    69.04    80.28    1.04     1.49     306  96.73  99.35  99.35  98.443   0.85     1.36     0.872   97.88     0.830   0.879  0.979   1.06     91.75    0.734    2.86     21.85      19.24        
165  T0208s2TS269_3-D1   269s    95.34    100.00  164   N/A       0.39      80.96    65.90    78.79    0.876    1.34     306  98.37  100.00  100.00  98.346   0.82     1.03     0.890   98.53     0.829   0.896  0.983   0.70     93.95    0.738    1.23     19.15      17.50        
166  T0208s2TS191_3-D1   191     95.34    100.00  164   N/A       0.39      87.66    70.15    81.94    1.415    2.026    306  93.14  99.67  99.67  98.856   0.66     2.30     0.894   96.08     0.833   0.889  0.968   0.98     94.70    0.727    20.87    30.83      27.74        
167  T0208s2TS312_4-D1   312s    95.34    100.00  164   N/A       0.39      86.44    70.58    80.55    1.421    2.039    306  93.46  99.67  99.67  98.654   0.69     1.32     0.892   96.08     0.836   0.886  0.968   1.03     93.94    0.737    2.05     31.48      26.50        
168  T0208s2TS191_1-D1   191     95.34    100.00  164   0.38      0.39      86.52    69.74    80.77    1.432    2.038    306  93.14  99.67  99.67  98.807   0.68     2.46     0.894   95.92     0.838   0.891  0.968   1.06     93.74    0.737    16.16    27.86      25.84        
169  T0208s2TS423_5-D1   423s    95.34    100.00  164   N/A       0.39      87.42    70.72    81.91    1.421    2.022    306  93.79  99.35  99.35  98.638   0.70     2.12     0.892   95.92     0.842   0.890  0.969   1.00     93.58    0.743    16.37    34.74      31.58        
170  T0208s2TS235_1-D1   235     95.34    100.00  164   0.38      0.39      83.50    68.62    78.56    1.029    1.615    306  97.06  99.35  99.35  98.174   0.93     1.54     0.897   97.71     0.841   0.890  0.978   0.87     94.23    0.743    3.68     23.69      20.27        
171  T0208s2TS052_1-D1   052s    95.34    100.00  164   0.38      0.39      84.72    69.25    81.05    1.031    1.511    306  96.73  99.35  99.35  98.284   0.81     1.40     0.879   97.71     0.831   0.884  0.979   1.02     92.46    0.734    3.89     25.64      21.88        
172  T0208s2TS284_3-D1   284s    95.34    100.00  164   N/A       0.39      87.91    71.36    82.31    1.373    2.007    306  93.79  99.67  99.67  98.686   0.68     1.39     0.896   96.08     0.834   0.889  0.970   0.97     94.07    0.736    2.25     29.68      27.40        
173  T0208s2TS147_3-D1   147s    95.34    100.00  164   N/A       0.39      86.84    72.21    81.83    1.47     2.066    306  93.14  99.35  99.35  98.979   0.67     1.21     0.897   96.08     0.836   0.888  0.967   1.09     94.89    0.743    0.82     42.37      37.81        
174  T0208s2TS208_2-D1   208s    95.34    100.00  164   N/A       0.39      86.19    71.08    81.05    1.425    2.035    306  93.46  99.67  99.67  98.709   0.71     1.64     0.891   96.08     0.832   0.888  0.968   1.04     92.95    0.737    1.64     31.81      24.91        
175  T0208s2TS147_5-D1   147s    95.26    100.00  175   N/A       0.38      86.60    70.83    81.00    1.442    2.051    306  93.14  99.35  99.35  98.899   0.66     1.01     0.895   96.24     0.834   0.887  0.967   1.09     94.61    0.740    0.61     39.82      34.90        
176  T0208s2TS148_3-D1   148s    95.26    100.00  175   N/A       0.38      88.07    69.74    80.90    1.426    2.055    306  93.46  99.67  99.67  98.651   0.70     1.59     0.889   95.59     0.828   0.886  0.968   1.00     94.45    0.728    3.07     30.40      29.14        
177  T0208s2TS312_3-D1   312s    95.18    100.00  177   N/A       0.38      87.58    70.54    81.52    1.408    2.04     306  93.14  99.67  99.67  98.634   0.71     1.46     0.893   95.92     0.830   0.888  0.968   1.11     93.95    0.731    2.05     41.08      36.30        
178  T0208s2TS419_5-D1   419     95.18    100.00  177   N/A       0.38      84.64    70.54    80.54    1.421    2.004    306  93.79  99.67  99.67  98.749   0.69     0.86     0.894   95.92     0.835   0.891  0.968   1.05     93.42    0.741    0.82     28.06      30.61        
179  T0208s2TS380_1-D1   380     95.18    100.00  177   0.37      0.38      83.50    68.61    80.17    1.046    1.495    306  96.73  99.35  99.35  98.372   0.86     1.36     0.875   97.88     0.832   0.879  0.978   1.06     92.00    0.734    2.45     20.33      17.50        
180  T0208s2TS110_4-D1   110s    95.18    100.00  177   N/A       0.38      87.01    71.77    81.77    1.428    2.022    306  93.79  99.67  99.67  98.61    0.72     1.35     0.901   96.08     0.840   0.893  0.969   0.97     94.74    0.753    1.84     42.63      38.87        
181  T0208s2TS301_2-D1   301     95.18    100.00  177   N/A       0.38      83.74    70.78    80.58    1.05     1.459    306  96.08  99.35  99.35  98.085   0.84     1.49     0.882   98.04     0.836   0.889  0.978   0.96     92.49    0.737    3.68     27.77      23.74        
182  T0208s2TS301_5-D1   301     95.18    100.00  177   N/A       0.38      83.74    69.26    80.06    1.043    1.472    306  96.41  99.35  99.35  98.082   0.84     1.47     0.883   98.04     0.835   0.889  0.978   0.97     92.70    0.740    3.68     20.74      17.99        
183  T0208s2TS219_1-D1   219s    95.18    100.00  177   0.37      0.38      86.85    69.84    80.94    1.494    2.073    306  93.14  99.67  99.67  98.924   0.64     2.00     0.894   96.08     0.831   0.887  0.966   1.20     92.18    0.729    16.39    41.86      39.30        
184  T0208s2TS014_4-D1   014     95.18    100.00  177   N/A       0.38      86.68    69.26    80.48    1.411    1.983    306  93.46  99.35  99.35  98.796   0.67     1.49     0.887   96.57     0.822   0.886  0.969   0.93     94.76    0.732    1.23     27.82      23.31        
185  T0208s2TS322_1-D1   322     95.18    100.00  177   0.37      0.38      86.85    69.84    80.94    1.494    2.073    306  93.14  99.67  99.67  98.924   0.64     2.00     0.894   96.08     0.831   0.887  0.966   1.20     92.18    0.729    16.39    41.86      39.30        
186  T0208s2TS221_5-D1   221     95.18    100.00  177   N/A       0.38      85.05    70.17    79.98    1.428    1.996    306  93.46  99.67  99.67  98.726   0.70     1.03     0.892   96.08     0.833   0.891  0.967   1.10     93.75    0.737    1.23     26.16      23.77        
187  T0208s2TS462_3-D1   462     95.10    100.00  187   N/A       0.37      87.09    71.18    81.43    1.428    2.023    306  93.79  99.67  99.67  98.61    0.72     1.40     0.901   96.08     0.839   0.892  0.969   0.96     94.73    0.750    2.25     37.70      32.99        
188  T0208s2TS304_2-D1   304s    95.10    100.00  187   N/A       0.37      83.09    68.41    78.87    1.056    1.499    306  97.06  99.35  99.35  98.102   0.86     1.26     0.883   97.88     0.836   0.885  0.978   0.96     92.69    0.742    2.25     20.36      17.36        
189  T0208s2TS369_1-D1   369     95.10    100.00  187   0.37      0.37      83.17    69.03    79.41    1.067    1.484    306  96.41  99.35  99.35  98.015   0.88     1.06     0.878   97.88     0.829   0.883  0.977   1.04     89.38    0.733    1.02     18.11      18.34        
190  T0208s2TS147_2-D1   147s    95.10    100.00  187   N/A       0.37      87.09    71.18    81.43    1.428    2.023    306  93.79  99.67  99.67  98.61    0.72     1.40     0.901   96.08     0.839   0.892  0.969   0.96     94.73    0.750    2.25     37.70      32.99        
