id	pos	best	average	competition_id	round_type_id	event_id	person_name	person_id	format_id	regional_single_record	regional_average_record	person_country_id
157909	13	-1	0	MunichOpen2010	f	333fm	Albert Böhm	2010BOHM01	1	NULL	NULL	Austria
157910	13	-1	0	MunichOpen2010	f	333fm	Sanio Kasumovic	2009KASU01	1	NULL	NULL	Austria
157911	13	-1	0	MunichOpen2010	f	333fm	Florian Herzog	2009HERZ01	1	NULL	NULL	Austria
157912	13	-1	0	MunichOpen2010	f	333fm	Stefan Stoiber	2010STOI01	1	NULL	NULL	Austria
157913	13	-1	0	MunichOpen2010	f	333fm	Tassilo Hufnagel	2010HUFN01	1	NULL	NULL	Germany
157914	13	-1	0	MunichOpen2010	f	333fm	Andri Rutschmann	2010RUTS01	1	NULL	NULL	Switzerland
158576	1	26	0	DutchOpen2010	f	333fm	Erik Akkersdijk	2005AKKE01	1	NR	NULL	Netherlands
158577	2	30	0	DutchOpen2010	f	333fm	Sébastien Auroux	2008AURO01	1	NULL	NULL	Germany
158578	3	31	0	DutchOpen2010	f	333fm	Maarten Smit	2008SMIT04	1	NULL	NULL	Netherlands
158579	4	35	0	DutchOpen2010	f	333fm	Ivo Bakker	2009BAKK01	1	NULL	NULL	Netherlands
158580	5	36	0	DutchOpen2010	f	333fm	Jacco Krijnen	2007KRIJ01	1	NULL	NULL	Netherlands
158581	6	38	0	DutchOpen2010	f	333fm	Bence Barát	2008BARA01	1	NULL	NULL	Hungary
158582	7	39	0	DutchOpen2010	f	333fm	Koen Arens	2009AREN01	1	NULL	NULL	Netherlands
158583	8	42	0	DutchOpen2010	f	333fm	Dániel Varga	2008VARG01	1	NULL	NULL	Hungary
158584	9	43	0	DutchOpen2010	f	333fm	Robin Deun	2009DEUN01	1	NULL	NULL	Netherlands
158585	9	43	0	DutchOpen2010	f	333fm	Leandro Baltazar	2009BALT02	1	NULL	NULL	Portugal
158586	11	45	0	DutchOpen2010	f	333fm	Boaz Floor	2010FLOO01	1	NULL	NULL	Netherlands
158587	12	46	0	DutchOpen2010	f	333fm	Cornelius Dieckmann	2009DIEC01	1	NULL	NULL	Germany
158588	13	47	0	DutchOpen2010	f	333fm	Radu Făciu	2009FACI01	1	NR	NULL	Romania
158589	14	48	0	DutchOpen2010	f	333fm	Lars Vandenbergh	2003VAND01	1	NULL	NULL	Belgium
158590	15	50	0	DutchOpen2010	f	333fm	Florian Kreyssig	2010KREY01	1	NULL	NULL	Germany
158591	16	53	0	DutchOpen2010	f	333fm	Fabian Auroux	2009AURO01	1	NULL	NULL	Germany
158592	17	59	0	DutchOpen2010	f	333fm	Joris Mühlsteff	2008MHLS01	1	NULL	NULL	Netherlands
158593	18	-1	0	DutchOpen2010	f	333fm	Olivier Polspoel	2007POLS01	1	NULL	NULL	Belgium
158594	18	-1	0	DutchOpen2010	f	333fm	François Courtès	2008COUR01	1	NULL	NULL	France
158595	18	-1	0	DutchOpen2010	f	333fm	Berit Brüster	2009BRUS01	1	NULL	NULL	Germany
158596	18	-1	0	DutchOpen2010	f	333fm	Manuel Guse	2009GUSE01	1	NULL	NULL	Germany
158597	18	-1	0	DutchOpen2010	f	333fm	Tobias Christlieb	2007CHRI03	1	NULL	NULL	Germany
158598	18	-1	0	DutchOpen2010	f	333fm	Brúnó Bereczki	2008BERE01	1	NULL	NULL	Hungary
158599	18	-1	0	DutchOpen2010	f	333fm	Ayano Maria Yoshida	2009YOSH01	1	NULL	NULL	Japan
158600	18	-1	0	DutchOpen2010	f	333fm	Guus Razoux Schultz	1982RAZO01	1	NULL	NULL	Netherlands
158601	18	-1	0	DutchOpen2010	f	333fm	Mats Valk	2007VALK01	1	NULL	NULL	Netherlands
158602	18	-1	0	DutchOpen2010	f	333fm	Ron van Bruchem	2003BRUC01	1	NULL	NULL	Netherlands
158603	18	-1	0	DutchOpen2010	f	333fm	Tristan Paulussen	2009PAUL01	1	NULL	NULL	Netherlands
159416	1	33	0	SmallCubesOpen2010	f	333fm	Tim Reynolds	2005REYN01	1	NULL	NULL	USA
159417	2	43	0	SmallCubesOpen2010	f	333fm	Anthony Brooks	2008SEAR01	1	NULL	NULL	USA
159418	3	47	0	SmallCubesOpen2010	f	333fm	Michael Perkins	2009PERK02	1	NULL	NULL	USA
159419	4	-1	0	SmallCubesOpen2010	f	333fm	Justin Katz	2009KATZ02	1	NULL	NULL	USA
159420	4	-1	0	SmallCubesOpen2010	f	333fm	Brian Brooks	2008SEAR02	1	NULL	NULL	USA
159421	4	-1	0	SmallCubesOpen2010	f	333fm	Zachary White	2010WHIT05	1	NULL	NULL	USA
160023	1	34	0	MatsudoOpen2010	f	333fm	Tomoaki Okayama (岡山友昭)	2009OKAY01	1	NULL	NULL	Japan
160024	2	36	0	MatsudoOpen2010	f	333fm	Yu Nakajima (中島悠)	2007NAKA03	1	NULL	NULL	Japan
160025	3	37	0	MatsudoOpen2010	f	333fm	Arnaud van Galen	2006GALE01	1	NULL	NULL	Netherlands
160026	4	38	0	MatsudoOpen2010	f	333fm	Sinpei Araki (荒木慎平)	2006ARAK01	1	NULL	NULL	Japan
160027	4	38	0	MatsudoOpen2010	f	333fm	Hideki Niina (新名秀樹)	2008NIIN01	1	NULL	NULL	Japan
160028	6	39	0	MatsudoOpen2010	f	333fm	Arifumi Fushimi (伏見有史)	2009FUSH01	1	NULL	NULL	Japan
160029	7	40	0	MatsudoOpen2010	f	333fm	Toru Omura (大村徹)	2008OMUR01	1	NULL	NULL	Japan
160030	8	45	0	MatsudoOpen2010	f	333fm	Kentaro Nishi (西賢太郎)	2006NISH01	1	NULL	NULL	Japan
160031	9	46	0	MatsudoOpen2010	f	333fm	Nobuaki Suga (菅信昭)	2007SUGA01	1	NULL	NULL	Japan
160032	10	47	0	MatsudoOpen2010	f	333fm	Jin Mochizuki (望月仁)	2009MOCH01	1	NULL	NULL	Japan
160033	11	52	0	MatsudoOpen2010	f	333fm	Fumiki Koseki (古関章記)	2005KOSE01	1	NULL	NULL	Japan
160034	12	54	0	MatsudoOpen2010	f	333fm	Akihiro Ishida (石田朗大)	2009ISHI01	1	NULL	NULL	Japan
160035	13	-1	0	MatsudoOpen2010	f	333fm	Kazuya Kawamoto (河本和也)	2005KAWA02	1	NULL	NULL	Japan
160036	13	-1	0	MatsudoOpen2010	f	333fm	Yumu Tabuchi (田渕雄夢)	2006TABU02	1	NULL	NULL	Japan
160037	13	-1	0	MatsudoOpen2010	f	333fm	Takahiro Tomisawa (富沢隆広)	2008TOMI01	1	NULL	NULL	Japan
160038	13	-1	0	MatsudoOpen2010	f	333fm	Toru Morooka (諸岡徹)	2010MORO01	1	NULL	NULL	Japan
160039	13	-1	0	MatsudoOpen2010	f	333fm	Mitsuki Gunji (郡司光貴)	2006GUNJ01	1	NULL	NULL	Japan
160141	1	37	0	NaonedOpen2010	f	333fm	Clément Gallet	2004GALL02	1	NULL	NULL	France
160142	1	37	0	NaonedOpen2010	f	333fm	Mario Laurent	2008LAUR01	1	NULL	NULL	France
160143	3	38	0	NaonedOpen2010	f	333fm	Hippolyte Moreau	2008MORE02	1	NULL	NULL	France
160144	4	39	0	NaonedOpen2010	f	333fm	François Courtès	2008COUR01	1	NULL	NULL	France
160145	4	39	0	NaonedOpen2010	f	333fm	Pierre Lemerle	2008LEME01	1	NULL	NULL	France
160146	6	40	0	NaonedOpen2010	f	333fm	Jérémy Soulier	2008SOUL01	1	NULL	NULL	France
160147	7	41	0	NaonedOpen2010	f	333fm	Kanneti Sae Han (คันธ์เนตี แซ่ห่าน)	2008HANK01	1	NULL	NULL	France
160148	8	42	0	NaonedOpen2010	f	333fm	Olivier Vermersch	2009VERM01	1	NULL	NULL	France
160149	9	43	0	NaonedOpen2010	f	333fm	Quentin Lefebvre	2009LEFE01	1	NULL	NULL	France
160150	10	44	0	NaonedOpen2010	f	333fm	Philippe Virouleau	2008VIRO01	1	NULL	NULL	France
160151	11	46	0	NaonedOpen2010	f	333fm	David Gibert	2010GIBE01	1	NULL	NULL	France
160152	12	49	0	NaonedOpen2010	f	333fm	Quentin Dallison	2010DALL01	1	NULL	NULL	France
160153	13	-1	0	NaonedOpen2010	f	333fm	Antoine Perdereau	2007PERD01	1	NULL	NULL	France
160154	13	-1	0	NaonedOpen2010	f	333fm	Anton Piau	2008PIAU01	1	NULL	NULL	France
160155	13	-1	0	NaonedOpen2010	f	333fm	Benjamin Sintes	2007SINT01	1	NULL	NULL	France
160156	13	-1	0	NaonedOpen2010	f	333fm	Olivier Stietel	2009STIE02	1	NULL	NULL	France
160157	13	-1	0	NaonedOpen2010	f	333fm	Rémi Esturoune	2010ESTU01	1	NULL	NULL	France
160158	13	-1	0	NaonedOpen2010	f	333fm	Thibaut Jacquinot	2006JACQ01	1	NULL	NULL	France
160803	1	37	0	BerkeleyFall2010	f	333fm	Vidar Norstein Klungre	2008KLUN01	1	NULL	NULL	Norway
160804	2	40	0	BerkeleyFall2010	f	333fm	Leyan Lo	2004LOLE01	1	NULL	NULL	USA
160805	3	42	0	BerkeleyFall2010	f	333fm	Jeremy Fleischman	2005FLEI01	1	NULL	NULL	USA
160806	4	47	0	BerkeleyFall2010	f	333fm	Devin Corr-Robinett	2006CORR01	1	NULL	NULL	USA
160807	5	61	0	BerkeleyFall2010	f	333fm	Scott Okamura	2010OKAM02	1	NULL	NULL	USA
160808	6	-1	0	BerkeleyFall2010	f	333fm	David Gomes	2006GOME01	1	NULL	NULL	USA
160809	6	-1	0	BerkeleyFall2010	f	333fm	Lars Petrus	1982PETR01	1	NULL	NULL	Sweden
162112	1	40	0	PrincetonFall2010	f	333fm	Alan Chang	2004CHAN01	1	NULL	NULL	USA
162113	2	41	0	PrincetonFall2010	f	333fm	Bob Burton	2003BURT01	1	NULL	NULL	USA
162114	3	48	0	PrincetonFall2010	f	333fm	Kian Barry	2007BARR01	1	NULL	NULL	USA
162115	4	-1	0	PrincetonFall2010	f	333fm	Alex Bruso	2007BRUS01	1	NULL	NULL	USA
162116	4	-1	0	PrincetonFall2010	f	333fm	Bruce Norskog	2006NORS01	1	NULL	NULL	USA
162117	4	-1	0	PrincetonFall2010	f	333fm	Ryan Reese	2010REES01	1	NULL	NULL	USA
162582	1	37	0	JakartaCeriaOpen2010	f	333fm	Juan Juli Andika Chandra	2009CHAN15	1	NULL	NULL	Indonesia
162583	1	37	0	JakartaCeriaOpen2010	f	333fm	Stephen Adhisaputra	2010ADHI01	1	NULL	NULL	Indonesia
162584	3	40	0	JakartaCeriaOpen2010	f	333fm	Indiarto Pranaya	2010PRAN02	1	NULL	NULL	Indonesia
162585	4	43	0	JakartaCeriaOpen2010	f	333fm	Aldo Feandri	2009FEAN01	1	NULL	NULL	Indonesia
162586	5	45	0	JakartaCeriaOpen2010	f	333fm	Abel Brata	2009BRAT01	1	NULL	NULL	Indonesia
162587	6	49	0	JakartaCeriaOpen2010	f	333fm	Damar Wahyu	2010WAHY01	1	NULL	NULL	Indonesia
162588	7	51	0	JakartaCeriaOpen2010	f	333fm	Ryan Saputra	2010SAPU02	1	NULL	NULL	Indonesia
162589	8	59	0	JakartaCeriaOpen2010	f	333fm	Haryo Trisulo	2010TRIS01	1	NULL	NULL	Indonesia
162590	9	63	0	JakartaCeriaOpen2010	f	333fm	Yosua Adriadi	2010ADRI01	1	NULL	NULL	Indonesia
162591	10	-1	0	JakartaCeriaOpen2010	f	333fm	Anthony Ivan	2010IVAN02	1	NULL	NULL	Indonesia
162592	10	-1	0	JakartaCeriaOpen2010	f	333fm	Ardianto Satriawan	2009SATR01	1	NULL	NULL	Indonesia
162593	10	-1	0	JakartaCeriaOpen2010	f	333fm	Cristo Devinco	2010DEVI01	1	NULL	NULL	Indonesia
162594	10	-1	0	JakartaCeriaOpen2010	f	333fm	Dimas Nugroho	2010NUGR01	1	NULL	NULL	Indonesia
162595	10	-1	0	JakartaCeriaOpen2010	f	333fm	Hendro	2010HEND01	1	NULL	NULL	Indonesia
162596	10	-1	0	JakartaCeriaOpen2010	f	333fm	Janitra Ezra Putra	2009PUTR06	1	NULL	NULL	Indonesia
162597	10	-1	0	JakartaCeriaOpen2010	f	333fm	Maulana Ibrahim	2010IBRA01	1	NULL	NULL	Indonesia
162598	10	-1	0	JakartaCeriaOpen2010	f	333fm	Muhammad Iril Khairul Anam	2009ANAM01	1	NULL	NULL	Indonesia
162599	10	-1	0	JakartaCeriaOpen2010	f	333fm	Rifqi Aulia Zaki	2010ZAKI01	1	NULL	NULL	Indonesia
162600	10	-1	0	JakartaCeriaOpen2010	f	333fm	Teo Fendi	2009FEND01	1	NULL	NULL	Indonesia
164047	1	32	0	MelbourneCubeDay2010	f	333fm	Feliks Zemdegs	2009ZEMD01	1	OcR	NULL	Australia
164048	2	36	0	MelbourneCubeDay2010	f	333fm	Tim Major	2010MAJO01	1	NULL	NULL	Australia
164049	3	43	0	MelbourneCubeDay2010	f	333fm	Arnaud van Galen	2006GALE01	1	NULL	NULL	Netherlands
164050	4	52	0	MelbourneCubeDay2010	f	333fm	Minh Duong	2009DUON01	1	NULL	NULL	Australia
164051	5	69	0	MelbourneCubeDay2010	f	333fm	Jeremy Lu	2010LUJE01	1	NULL	NULL	Australia
164052	6	-1	0	MelbourneCubeDay2010	f	333fm	Cameron Stollery	2010STOL01	1	NULL	NULL	Australia
164515	1	24	0	DutchNationals2010	f	333fm	Sébastien Auroux	2008AURO01	1	NR	NULL	Germany
164516	2	26	0	DutchNationals2010	f	333fm	Mats Valk	2007VALK01	1	NR	NULL	Netherlands
164517	3	31	0	DutchNationals2010	f	333fm	Ron van Bruchem	2003BRUC01	1	NULL	NULL	Netherlands
164518	4	36	0	DutchNationals2010	f	333fm	François Courtès	2008COUR01	1	NULL	NULL	France
164519	5	38	0	DutchNationals2010	f	333fm	Maarten Smit	2008SMIT04	1	NULL	NULL	Netherlands
164520	5	38	0	DutchNationals2010	f	333fm	Niklas Spies	2009SPIE01	1	NULL	NULL	Germany
164521	7	39	0	DutchNationals2010	f	333fm	Erik Akkersdijk	2005AKKE01	1	NULL	NULL	Netherlands
164522	7	39	0	DutchNationals2010	f	333fm	Guus de Wit	2008WITG01	1	NULL	NULL	Netherlands
164523	7	39	0	DutchNationals2010	f	333fm	Robin Deun	2009DEUN01	1	NULL	NULL	Netherlands
164524	10	41	0	DutchNationals2010	f	333fm	Koen Arens	2009AREN01	1	NULL	NULL	Netherlands
164525	11	42	0	DutchNationals2010	f	333fm	Jacco Krijnen	2007KRIJ01	1	NULL	NULL	Netherlands
164526	12	48	0	DutchNationals2010	f	333fm	Fabian Auroux	2009AURO01	1	NULL	NULL	Germany
164527	13	50	0	DutchNationals2010	f	333fm	Joris Mühlsteff	2008MHLS01	1	NULL	NULL	Netherlands
164528	14	52	0	DutchNationals2010	f	333fm	Jan Bentlage	2010BENT01	1	NULL	NULL	Germany
164529	15	54	0	DutchNationals2010	f	333fm	Huy Dao	2010DAOH01	1	NULL	NULL	Germany
164530	15	54	0	DutchNationals2010	f	333fm	Tristan Paulussen	2009PAUL01	1	NULL	NULL	Netherlands
164531	17	55	0	DutchNationals2010	f	333fm	Tobias Droste	2009DROS01	1	NULL	NULL	Germany
164532	18	-1	0	DutchNationals2010	f	333fm	Guus Razoux Schultz	1982RAZO01	1	NULL	NULL	Netherlands
164533	18	-1	0	DutchNationals2010	f	333fm	Ivo Bakker	2009BAKK01	1	NULL	NULL	Netherlands
165932	1	31	0	MPEIOpen2010	f	333fm	Sébastien Auroux	2008AURO01	1	NULL	NULL	Germany
165933	2	36	0	MPEIOpen2010	f	333fm	Dmitry Karyakin	2010KARY02	1	NULL	NULL	Russia
165934	3	37	0	MPEIOpen2010	f	333fm	Erik Akkersdijk	2005AKKE01	1	NULL	NULL	Netherlands
165935	4	41	0	MPEIOpen2010	f	333fm	Anton Rostovikov	2009ROST01	1	NULL	NULL	Russia
165936	4	41	0	MPEIOpen2010	f	333fm	Mikhail Rostovikov	2009ROST02	1	NULL	NULL	Russia
165937	6	43	0	MPEIOpen2010	f	333fm	Anatoly Kim	2009KIMA01	1	NR	NULL	Belarus
165938	6	43	0	MPEIOpen2010	f	333fm	Ivan Makachev	2009MAKA01	1	NULL	NULL	Russia
165939	6	43	0	MPEIOpen2010	f	333fm	Mihail Myshkin	2009MYSH01	1	NULL	NULL	Russia
165940	9	44	0	MPEIOpen2010	f	333fm	Maxim Novikov	2009NOVI02	1	NULL	NULL	Russia
165941	10	45	0	MPEIOpen2010	f	333fm	Elmir Mardanov	2010MARD02	1	NULL	NULL	Russia
165942	11	48	0	MPEIOpen2010	f	333fm	Igor Zvarichuk	2009ZVAR01	1	NULL	NULL	Russia
165943	12	51	0	MPEIOpen2010	f	333fm	Dmitry Kryuzban	2010KRYU01	1	NULL	NULL	Russia
165944	13	-1	0	MPEIOpen2010	f	333fm	Alexander Ismailov	2010ISMA01	1	NULL	NULL	Russia
165945	13	-1	0	MPEIOpen2010	f	333fm	Anton Bedrichenko	2009BEDR01	1	NULL	NULL	Russia
165946	13	-1	0	MPEIOpen2010	f	333fm	Anton Goryachikh	2009GORY01	1	NULL	NULL	Russia
165947	13	-1	0	MPEIOpen2010	f	333fm	Dmitry Choklya	2010CHOK01	1	NULL	NULL	Russia
165948	13	-1	0	MPEIOpen2010	f	333fm	Ivan Vynnyk (Іван Винник)	2010VYNN01	1	NULL	NULL	Ukraine
165949	13	-1	0	MPEIOpen2010	f	333fm	Nikolay Evdokimov	2010EVDO01	1	NULL	NULL	Russia
165950	13	-1	0	MPEIOpen2010	f	333fm	Oksana Ruzaeva	2010RUZA01	1	NULL	NULL	Russia
165951	13	-1	0	MPEIOpen2010	f	333fm	Vladislav Prokhorov	2010PROK01	1	NULL	NULL	Russia
167745	1	31	0	SwedishCubedays2010	f	333fm	Erik Jernqvist	2010JERN01	1	NULL	NULL	Sweden
167746	2	36	0	SwedishCubedays2010	f	333fm	Viktor Björkholm	2009BJOR01	1	NULL	NULL	Sweden
167747	2	36	0	SwedishCubedays2010	f	333fm	Viktor Elinder	2009ELIN01	1	NULL	NULL	Sweden
167748	4	37	0	SwedishCubedays2010	f	333fm	Simon Westlund	2008WEST02	1	NULL	NULL	Sweden
167749	5	38	0	SwedishCubedays2010	f	333fm	Gunnar Krig	2004KRIG01	1	NULL	NULL	Sweden
167750	6	39	0	SwedishCubedays2010	f	333fm	Joar Mellström	2010MELL01	1	NULL	NULL	Sweden
167751	7	46	0	SwedishCubedays2010	f	333fm	Arvid Skarrie	2008SKAR01	1	NULL	NULL	Sweden
167752	7	46	0	SwedishCubedays2010	f	333fm	Stefan Lidström	2008LIDS01	1	NULL	NULL	Sweden
167753	9	47	0	SwedishCubedays2010	f	333fm	Kåre Krig	2004KRIG02	1	NULL	NULL	Sweden
167754	10	50	0	SwedishCubedays2010	f	333fm	Harald Stiff	2009STIF01	1	NULL	NULL	Sweden
167755	11	-1	0	SwedishCubedays2010	f	333fm	Frank Severinsen	2009SEVE01	1	NULL	NULL	Denmark
167756	11	-1	0	SwedishCubedays2010	f	333fm	Morten Arborg	2010ARBO01	1	NULL	NULL	Norway
167757	11	-1	0	SwedishCubedays2010	f	333fm	Ramadan Sulejman	2009SULE01	1	NULL	NULL	Norway
167758	11	-1	0	SwedishCubedays2010	f	333fm	Christian Ferm	2009FERM01	1	NULL	NULL	Sweden
167759	11	-1	0	SwedishCubedays2010	f	333fm	Daniel Lundwall	2007LUND01	1	NULL	NULL	Sweden
167760	11	-1	0	SwedishCubedays2010	f	333fm	Fredrik Brorsson	2009BROR01	1	NULL	NULL	Sweden
167761	11	-1	0	SwedishCubedays2010	f	333fm	Kenneth Gustavsson	2005GUST01	1	NULL	NULL	Sweden
167762	11	-1	0	SwedishCubedays2010	f	333fm	Mats Kollbrink	2007KOLL01	1	NULL	NULL	Sweden
167763	11	-1	0	SwedishCubedays2010	f	333fm	Oskar Åsbrink	2009ASBR01	1	NULL	NULL	Sweden
167764	11	-1	0	SwedishCubedays2010	f	333fm	Tommy Gustavsson	2005GUST02	1	NULL	NULL	Sweden
167765	11	-1	0	SwedishCubedays2010	f	333fm	Tommy Holm	2007HOLM02	1	NULL	NULL	Sweden
167961	1	36	0	BasauriOpen2010	f	333fm	Rodrigo Septién Rodríguez	2008SEPT01	1	NULL	NULL	Spain
167962	2	41	0	BasauriOpen2010	f	333fm	Ting Sheng Bao Yang	2008BAOY01	1	NULL	NULL	Spain
167963	3	42	0	BasauriOpen2010	f	333fm	Alejandro Aguado Barahona	2007AGUA01	1	NULL	NULL	Spain
167964	4	45	0	BasauriOpen2010	f	333fm	Javier Espinosa García	2010ESPI01	1	NULL	NULL	Spain
167965	5	46	0	BasauriOpen2010	f	333fm	Alexander Olleta del Molino	2008OLLE01	1	NULL	NULL	Spain
167966	6	49	0	BasauriOpen2010	f	333fm	Pablo Nicolás Oshiro Mondoñedo	2010MOND01	1	NR	NULL	Peru
167967	7	-1	0	BasauriOpen2010	f	333fm	Daniel Gracia Ortiz	2009ORTI01	1	NULL	NULL	Spain
167968	7	-1	0	BasauriOpen2010	f	333fm	Erik Román Pérez	2010PERE05	1	NULL	NULL	Spain
168088	1	31	0	LyonSinterklaasOpen2010	f	333fm	Laetitia Lemoine	2007LEMO01	1	NULL	NULL	France
168089	2	34	0	LyonSinterklaasOpen2010	f	333fm	Loïc Petit	2009PETI01	1	NULL	NULL	France
168090	3	35	0	LyonSinterklaasOpen2010	f	333fm	Quentin Lefebvre	2009LEFE01	1	NULL	NULL	France
168091	4	36	0	LyonSinterklaasOpen2010	f	333fm	Clément Gallet	2004GALL02	1	NULL	NULL	France
168092	4	36	0	LyonSinterklaasOpen2010	f	333fm	François Courtès	2008COUR01	1	NULL	NULL	France
168093	6	39	0	LyonSinterklaasOpen2010	f	333fm	Auguste Olivry	2010OLIV01	1	NULL	NULL	France
168094	7	49	0	LyonSinterklaasOpen2010	f	333fm	Jason Gyani	2008GYAN01	1	NULL	NULL	United Kingdom
168095	8	53	0	LyonSinterklaasOpen2010	f	333fm	Kevin Guillaumond	2009GUIL01	1	NULL	NULL	France
168096	9	-1	0	LyonSinterklaasOpen2010	f	333fm	Julien Rochette	2009ROCH01	1	NULL	NULL	France
168097	9	-1	0	LyonSinterklaasOpen2010	f	333fm	Léo Tillmanns	2010TILL03	1	NULL	NULL	Switzerland
168098	9	-1	0	LyonSinterklaasOpen2010	f	333fm	Mickaël Kourganoff	2009KOUR01	1	NULL	NULL	France
168099	9	-1	0	LyonSinterklaasOpen2010	f	333fm	Victor Tillmanns	2010TILL04	1	NULL	NULL	Switzerland
168100	9	-1	0	LyonSinterklaasOpen2010	f	333fm	Yoann Roig	2010ROIG02	1	NULL	NULL	Switzerland
168101	9	-1	0	LyonSinterklaasOpen2010	f	333fm	Pierre Bouvier	2010BOUV01	1	NULL	NULL	France
170736	1	32	0	JavaFMCCubeDay2010	f	333fm	Nathan Azaria	2010AZAR01	1	NULL	NULL	Indonesia
170737	2	38	0	JavaFMCCubeDay2010	f	333fm	Ardianto Satriawan	2009SATR01	1	NULL	NULL	Indonesia
170738	1	39	0	JavaFMCCubeDay2010	1	333fm	Nathan Azaria	2010AZAR01	1	NULL	NULL	Indonesia
170739	2	51	0	JavaFMCCubeDay2010	1	333fm	Ardianto Satriawan	2009SATR01	1	NULL	NULL	Indonesia
170740	3	-1	0	JavaFMCCubeDay2010	1	333fm	Djadjang	2010DJAD01	1	NULL	NULL	Indonesia
170741	3	-1	0	JavaFMCCubeDay2010	1	333fm	Jufry	2010JUFR01	1	NULL	NULL	Indonesia
170742	3	-1	0	JavaFMCCubeDay2010	1	333fm	Maria Oey	2007OEYM01	1	NULL	NULL	Indonesia
170743	3	-1	0	JavaFMCCubeDay2010	1	333fm	Marthin Supit	2010SUPI01	1	NULL	NULL	Indonesia
170744	3	-1	0	JavaFMCCubeDay2010	1	333fm	Maureen Pirri	2010PIRR01	1	NULL	NULL	Indonesia
170745	3	-1	0	JavaFMCCubeDay2010	1	333fm	Muhammad Arsyad Maulana	2010MAUL03	1	NULL	NULL	Indonesia
170746	3	-1	0	JavaFMCCubeDay2010	1	333fm	Nur Hayati	2010HAYA01	1	NULL	NULL	Indonesia
170747	3	-1	0	JavaFMCCubeDay2010	1	333fm	Nur Yana	2010YANA01	1	NULL	NULL	Indonesia
170748	3	-1	0	JavaFMCCubeDay2010	1	333fm	Rina Yuliana	2010YULI01	1	NULL	NULL	Indonesia
170749	3	-1	0	JavaFMCCubeDay2010	1	333fm	Sutono	2010SUTO01	1	NULL	NULL	Indonesia
170805	1	28	0	PuyDeDomeOpen2010	f	333fm	Clément Gallet	2004GALL02	1	NULL	NULL	France
170806	2	32	0	PuyDeDomeOpen2010	f	333fm	Kanneti Sae Han (คันธ์เนตี แซ่ห่าน)	2008HANK01	1	NULL	NULL	France
170807	2	32	0	PuyDeDomeOpen2010	f	333fm	Mario Laurent	2008LAUR01	1	NULL	NULL	France
170808	4	56	0	PuyDeDomeOpen2010	f	333fm	Pierre Lemerle	2008LEME01	1	NULL	NULL	France
170809	5	-1	0	PuyDeDomeOpen2010	f	333fm	Olivier Stietel	2009STIE02	1	NULL	NULL	France
170810	5	-1	0	PuyDeDomeOpen2010	f	333fm	Loïc Petit	2009PETI01	1	NULL	NULL	France
171746	1	33	0	LOLSouthItalianOpen2010	f	333fm	Bence Barát	2008BARA01	1	NULL	NULL	Hungary
171747	2	36	0	LOLSouthItalianOpen2010	f	333fm	Mariano D'Imperio	2009DIMP01	1	NULL	NULL	Italy
171748	3	39	0	LOLSouthItalianOpen2010	f	333fm	Lorenzo Vigani Poli	2007POLI01	1	NULL	NULL	Italy
171749	4	41	0	LOLSouthItalianOpen2010	f	333fm	Giovanni Contardi	2009CONT01	1	NULL	NULL	Italy
171750	5	49	0	LOLSouthItalianOpen2010	f	333fm	Filippo Brancaleoni	2008BRAN01	1	NULL	NULL	Italy
171751	6	52	0	LOLSouthItalianOpen2010	f	333fm	Riccardo Simone	2008SIMO01	1	NULL	NULL	Italy
171752	7	54	0	LOLSouthItalianOpen2010	f	333fm	Francesco Verdicchio	2010VERD01	1	NULL	NULL	Italy
171753	8	60	0	LOLSouthItalianOpen2010	f	333fm	Francesco Carannante	2010CARA01	1	NULL	NULL	Italy
171754	9	-1	0	LOLSouthItalianOpen2010	f	333fm	Tommaso Zoffoli	2008ZOFF01	1	NULL	NULL	Italy
171755	9	-1	0	LOLSouthItalianOpen2010	f	333fm	Michele Russo	2009RUSS03	1	NULL	NULL	Italy
171756	9	-1	0	LOLSouthItalianOpen2010	f	333fm	Claudio Moriello	2009MORI04	1	NULL	NULL	Italy
171757	9	-1	0	LOLSouthItalianOpen2010	f	333fm	Stefano Bevacqua	2009BEVA01	1	NULL	NULL	Italy
171758	9	-1	0	LOLSouthItalianOpen2010	f	333fm	Massimiliano Iovane	2009IOVA01	1	NULL	NULL	Italy
171759	9	-1	0	LOLSouthItalianOpen2010	f	333fm	Nicolò Simone	2008SIMO02	1	NULL	NULL	Italy
171760	9	-1	0	LOLSouthItalianOpen2010	f	333fm	Paolo Moriello	2009MORI05	1	NULL	NULL	Italy
172758	1	45	0	BogorOpen2011	f	333fm	Ardianto Satriawan	2009SATR01	1	NULL	NULL	Indonesia
172759	2	56	0	BogorOpen2011	f	333fm	Yoga Pancawara	2009PANC01	1	NULL	NULL	Indonesia
172760	3	57	0	BogorOpen2011	f	333fm	Muhammad Rehan	2010REHA01	1	NULL	NULL	Indonesia
172761	4	-1	0	BogorOpen2011	f	333fm	Hendro	2010HEND01	1	NULL	NULL	Indonesia
174921	1	32	0	AachenOpen2011	f	333fm	Lars Vandenbergh	2003VAND01	1	NULL	NULL	Belgium
174922	1	32	0	AachenOpen2011	f	333fm	Erik Akkersdijk	2005AKKE01	1	NULL	NULL	Netherlands
